,date,shcode,doYD,dhYD,dlYD,dcYD,ihYD,ilYD,volYD,mdvYD,msvYD,mdcYD,mscYD,closeYD,doTD,dhTDbf,dlTDbf,ihTDbf,ilTDbf,volTDbf,mdvTDbf,msvTDbf,mdcTDbf,mscTDbf,iBID,tBID,prcBID,maxProfit,minProfit,lastProfit,imax,imin,hname,profit
3158,20250425,372800,-0.073,0.095,-0.132,-0.128,41,759,1215539,692536,465355,8177,7557,7900,-0.011,-0.01,-0.077,1,30,70748,43494,22957,309,252,132,103700,7630,0.0478034,-0.036076,-0.019038,83,467,아이티아이즈,-0.019038
3157,20250425,340440,-0.022,0.022,-0.022,-0.012,361,0,786372,449841,281852,1119,1445,1417,0.011,0.02,-0.044,2,8,238038,156873,47258,348,209,63,100230,1412,0.120521,-0.0430765,-0.028204,215,593,세림B&G,0.12
3156,20250425,285800,-0.005,0.117,-0.077,-0.056,360,741,7628246,4313764,3163002,19534,24354,2620,0.067,0.101,0.017,0,29,879239,558341,320898,2901,3115,60,100100,2800,-0.0180714,-0.0859286,-0.0662857,0,614,진영,-0.048
3155,20250425,262260,-0.002,0.3,-0.004,0.3,569,1,1253684,745300,383500,3490,2719,6590,0.187,0.299,0.143,14,2,2992182,1779110,1213072,11748,11485,210,111600,8170,-0.00689596,-0.191718,-0.158671,0,458,에이프로,-0.048
3154,20250425,242040,-0.011,0.212,-0.043,0.038,465,21,40389154,21158798,17751614,46845,46483,1628,0.044,0.151,0.024,24,6,5417802,2864732,2553070,7641,7883,63,100230,1794,-0.00534448,-0.0794805,-0.0783657,111,630,나무기술,-0.048
3152,20250425,060900,-0.01,0.01,-0.083,-0.067,549,95,616787,348570,244582,1291,1335,1255,0.008,0.071,0.002,26,1,67771,31220,36551,207,383,237,112930,1312,0.00790854,-0.0309634,-0.00504878,298,111,DGP,-0.00504878
3151,20250425,054540,0.01,0.021,-0.021,0.01,663,560,106026,53389,50429,326,322,5250,0.032,0.122,0.019,15,1,621691,279003,310604,1412,1760,97,101930,5690,0.0322707,-0.031877,0.0190896,525,28,삼영엠텍,0.0190896
3149,20250425,037230,-0.006,0.159,-0.023,0.013,27,692,1965053,1076258,798410,4226,4053,1865,0.045,0.08,0,2,17,196946,102856,94090,504,496,255,113830,1958,0.0082145,-0.03724,-0.0163003,19,296,한국팩키지,-0.0163003
3148,20250425,004450,0,0.025,-0.041,-0.02,13,6,4477,1842,2492,155,206,39000,0.005,0.013,-0.063,10,30,1341,677,502,31,39,64,100300,38400,0.0266458,-0.0384583,-0.0384583,67,635,삼화왕관,-0.0384583
3146,20250425,011080,0.004,0.198,-0.023,0.024,19,2,9075405,5081410,3809712,12689,13206,1855,-0.057,0.019,-0.057,3,0,583817,313024,226575,927,697,196,110900,1837,0.00725422,-0.0215972,-0.0107099,0,372,형지I&C,-0.0107099
3145,20250425,000545,0.141,0.147,-0.051,-0.014,97,743,530732,304490,184472,4447,3469,11450,-0.028,0.022,-0.037,23,14,41610,26476,15134,300,285,123,103230,11450,0.0600087,-0.0159738,0.0311878,20,466,흥국화재우,0.0311878
3143,20250424,424760,0,0.065,-0.03,-0.03,39,760,282756,77272,68003,183,333,902,0.132,0.299,0.062,7,18,2904261,1571424,1134920,2610,2145,230,112600,1088,0.0752059,-0.0810441,0.0356838,19,373,벨로크,0.0736121
3141,20250424,383930,-0.055,-0.053,-0.138,-0.135,0,752,768605,540179,191805,2339,1559,6480,0.023,0.023,-0.056,0,47,100209,70496,29713,441,239,105,102330,6440,0.0523478,-0.0423727,-0.0190807,36,502,디티앤씨알오,-0.0190807
3138,20250424,288620,0.02,0.299,-0,0.299,41,2,2193936,1397900,775279,11782,10260,11210,0.014,0.021,-0.063,0,15,291033,192628,80812,2411,1529,517,134930,11090,-0.00921371,-0.1075,-0.0948765,0,160,에스퓨얼셀,-0.048
3134,20250424,215600,0.183,0.3,0.058,0.3,25,278,50064086,24654418,24464866,70288,87590,4120,0.096,0.1,-0.041,0,50,9140782,5943592,3197190,13914,12448,136,103900,4305,0.00032288,-0.107691,-0.0972381,0,516,신라젠,-0.048
3130,20250424,137940,0,0.014,-0.079,-0.047,1,315,1283478,596332,650205,904,1042,631,0.011,0.079,-0.024,17,5,579151,330090,249061,304,270,298,120000,657,0.019309,-0.0141766,0.0162648,146,58,넥스트아이,0.0162648
3128,20250424,035510,0.001,0.01,-0.011,0.007,0,64,56700,32660,21526,395,465,12310,0.195,0.2,0.102,0,39,1363345,874352,488993,6772,5858,154,104800,14310,0.0741705,-0.0334465,0.0126751,555,147,신세계 I&C,0.0126751
3127,20250424,070590,0.001,0.017,-0.083,-0.083,0,760,247387,160666,80403,602,512,1627,0.036,0.075,0.014,33,7,35047,11595,23452,92,160,115,102830,1712,0.107813,-0.0662523,0.0774393,544,106,한솔인티큐브,-0.048
3126,20250424,065500,0.001,0.02,-0.08,-0.076,0,748,3619831,2148755,1353376,14663,13346,11370,0.045,0.07,0.008,2,39,1139386,608221,531165,3922,4468,558,141000,11910,-0.00367926,-0.0355852,-0.0347456,0,140,오리엔트정공,-0.0347456
3124,20250424,039240,0.003,0.035,-0.087,-0.065,15,303,5112059,2913285,1927688,9765,10177,6660,0.004,0.012,-0.057,0,39,903052,563004,340048,1581,1501,140,104100,6570,0.107589,-0.0339635,0.0238752,4,69,경남스틸,0.0238752
3123,20250424,038870,-0.114,0.038,-0.17,-0.163,228,17,12484436,6538130,5188059,26973,29619,4680,0.034,0.059,-0.02,2,44,756927,450085,306842,2429,2381,401,125130,4815,0.0208453,-0.0778048,-0.0767664,18,280,에코바이오,-0.048
3122,20250424,032280,-0.013,0.009,-0.08,-0.06,2,168,638670,402345,206553,815,952,2105,-0.017,-0.012,-0.088,2,50,366196,263586,102610,808,348,141,104130,2020,0.0301782,-0.0411089,-0.0069505,525,25,삼일,-0.0069505
3121,20250424,004100,-0.074,-0.055,-0.245,-0.203,1,731,5697263,3611593,1773427,7947,6568,3660,0.034,0.044,-0.066,2,46,1228896,692813,536083,1528,1396,135,103830,3665,0.0143711,-0.0893124,-0.0702128,10,430,태양금속,-0.048
3118,20250423,372800,0.062,0.295,-0.117,-0.097,9,758,2324428,1211880,949575,18078,18228,6970,0.006,0.007,-0.069,0,13,73975,44307,29668,394,296,263,114230,6820,0.326446,0.00239883,0.326446,368,0,아이티아이즈,0.12
3114,20250423,309960,0.061,0.249,0.009,0.04,61,452,19663885,10122202,8904294,69993,76006,5970,-0.005,0.005,-0.102,0,45,522390,351851,156917,1264,674,315,120830,5760,0.0900139,-0.080125,-0.0506111,11,367,LB인베스트먼트,-0.048
3111,20250423,285800,0.007,0.299,0.007,0.299,30,0,1132770,545345,400184,2633,1516,2630,0.046,0.226,-0.032,8,39,3956226,2144512,1634168,7850,7182,101,102130,2960,0.0537432,-0.135446,-0.0645,6,215,진영,-0.048
3110,20250423,282720,0.006,0.299,0.004,0.299,741,23,7465589,3758027,3686028,44503,48409,11510,-0.038,0.054,-0.04,14,3,886584,455702,430882,5321,5453,173,105730,11720,0.0662594,-0.0514881,-0.0165051,45,135,금양그린파워,-0.048
3105,20250423,109070,0.007,0.189,-0.057,-0.055,12,759,9669852,5439275,3855187,12563,12460,1073,0.098,0.112,0.032,5,16,713772,373525,295047,1321,1444,118,103000,1161,0.0307304,-0.0485116,0.00833592,561,275,주성코퍼레이션,-0.048
3103,20250423,101670,-0.008,0.054,-0.027,0.01,204,2,1678211,883329,762549,2988,3044,1782,0.025,0.08,0.019,11,1,618626,299754,318872,962,1051,221,112130,1883,0.0176495,-0.0221806,-0.00784174,82,294,하이드로리튬,-0.00784174
3102,20250423,101140,-0.025,-0.007,-0.031,-0.018,6,25,19194,12558,6160,218,118,7200,0.004,0.007,-0.056,22,42,13265,8428,4055,122,76,203,111230,7090,0.0149252,-0.00623131,0.0121044,215,477,인바이오젠,0.0121044
3101,20250423,083420,0.133,0.3,0.091,0.3,22,3,7377140,3877682,3400135,24802,21055,10140,-0.092,-0.083,-0.135,2,40,1200560,721292,479268,4327,4305,167,105430,9110,-0.0217585,-0.0953041,-0.0909133,0,812,그린케미칼,-0.048
3099,20250423,086390,-0.004,0.011,-0.034,0.011,751,0,86611,44737,39464,993,1304,9440,0.035,0.091,0.024,13,2,67829,35184,32645,493,644,450,131600,10070,0.00991658,-0.00795829,-0.00299305,615,181,유니테스트,-0.00299305
3097,20250423,004920,-0.004,0.013,-0.174,-0.067,1,47,2633730,1433371,1100108,5318,5065,1563,-0.022,0.036,-0.054,17,5,281030,172677,108353,1554,1607,413,125730,1566,0.0312056,-0.0830983,-0.0505313,42,269,씨아이테크,-0.048
3095,20250423,028080,-0.047,-0.024,-0.098,-0.041,739,5,356723,199555,129498,780,965,3190,0.017,0.027,-0.042,3,27,53355,31877,21478,183,129,192,110700,3195,-0.0239092,-0.0677277,-0.0677277,0,482,휴맥스홀딩스,-0.048
3090,20250423,001210,-0,0.229,-0.024,0.137,249,10,4479975,1825504,2531798,4772,6183,1246,0.018,0.018,-0.084,0,35,342277,231416,110861,439,279,93,101730,1219,0.0160476,-0.02579,0.0053831,560,355,금호전기,0.0053831
3088,20250422,383930,0.073,0.134,-0.021,-0.001,1,423,1219919,720441,465045,4416,3402,6980,0.014,0.073,-0,33,10,225671,103629,122042,649,822,289,115530,7300,0.0295068,-0.0335068,0.0240274,281,115,디티앤씨알오,0.0240274
3082,20250422,088340,0.055,0.201,-0,0.133,356,211,1899527,961412,841227,14233,13149,25900,0.06,0.152,0.023,11,34,646741,343486,294629,5962,5920,129,103530,28550,0.0225184,-0.156116,-0.058042,1,526,유라클,-0.048
3078,20250422,050120,0,0.014,-0.041,-0.041,14,760,7730,4207,1756,55,95,2365,0,0.118,0,28,0,14921,4123,10296,74,67,240,113100,2540,0.0354016,-0.0374331,0.00981102,413,58,ES큐브,0.00981102
3077,20250422,042940,-0.105,0.02,-0.258,-0.251,32,715,7411567,4005658,3050632,52934,58716,28500,0.179,0.228,0.061,7,39,1706750,917460,724638,10965,11979,638,145000,33150,0.064365,-0.0653484,-0.0261327,15,53,상지건설,-0.048
3075,20250422,033310,0.006,0.032,0,0.028,155,7,109254,28101,75948,210,356,1748,0.092,0.144,0.077,4,1,321846,160548,161298,984,1239,169,105530,1956,0.158532,-0.000977505,0.158532,185,2,엠투엔,0.12
3074,20250422,004540,0.027,0.036,-0.011,0.027,1,557,392355,199138,153155,644,808,2700,0.052,0.054,-0.011,0,31,348679,236154,112525,566,461,92,101700,2780,0.0879281,-0.0775396,-0.0775396,58,607,깨끗한나라,-0.048
3070,20250422,001795,0,0.299,-0.044,0.299,751,14,9396567,4492904,4488182,19301,23718,4235,-0.072,-0.072,-0.126,0,50,132274,0,0,0,0,59,100030,3845,0.0370117,-0.0748218,-0.0540156,0,599,대한제당우,-0.048
3066,20250421,419540,0.004,0.032,-0.03,-0.001,5,82,469707,288977,169473,972,1021,1989,0.076,0.081,0.006,4,14,289331,188221,101110,393,405,79,101030,2095,0.0051599,-0.0425728,-0.0187064,6,240,비스토스,-0.0187064
3063,20250421,290690,0.023,0.038,-0.015,0.038,743,69,706083,403491,286697,1745,1943,3570,0.134,0.189,0.102,0,6,1419558,717669,687904,2806,3494,62,100200,4130,0.00889588,-0.0661646,-0.0225811,183,600,소룩스,-0.048
3062,20250421,289010,0.052,0.265,0.015,0.109,46,1,14853692,7767966,6547962,38406,40906,5130,-0.16,0,-0.162,28,4,1051441,508124,450845,1909,2259,265,114330,4805,0.0698002,-0.0446639,-0.0113652,6,191,아이스크림에듀,-0.0113652
3061,20250421,210120,-0,0.086,-0,0.085,37,0,505112,172914,299072,868,1115,3640,0.073,0.147,0.039,1,29,298267,179062,119205,942,1005,235,112830,4025,0.0141491,-0.103863,-0.00945342,37,249,캔버스엔,-0.048
3060,20250421,163730,0.009,0.131,0.007,0.131,760,2,3485256,1358990,1547014,12288,15048,12840,0.139,0.209,0.09,3,50,2700984,1554666,1146318,16959,14945,58,100000,14940,0.0100482,-0.116458,-0.116458,0,640,핑거,-0.048
3056,20250421,069330,0.005,0.114,0.005,0.074,398,0,1870657,964100,879823,2589,3107,1441,-0.026,0.001,-0.07,14,50,426592,328353,98239,467,290,120,103100,1404,0.109823,-0.004849,0.0699373,124,1,유아이디,0.0699373
3054,20250421,048430,0.034,0.208,0,0.12,42,6,4419602,2269743,1962345,20749,21018,13710,-0.006,0.042,-0.051,2,49,515611,267624,247987,2931,2697,138,104000,13800,0.0588696,-0.0135942,-0.00127536,222,4,유라테크,-0.00127536
3053,20250421,006490,-0.011,0.261,-0.032,0.142,751,678,3648826,1509282,1601859,4083,4133,1620,0.005,0.012,-0.065,1,37,942735,549748,392987,1284,1197,284,115300,1592,0.00365327,-0.0283819,-0.0202161,140,266,인스코비,-0.0202161
3051,20250421,003310,0.026,0.299,0.018,0.299,735,1,38963522,18168256,20030447,34839,46130,2570,0.163,0.196,0.128,1,47,11142432,6031128,5111304,13013,14084,137,103930,3010,0.107635,0.00962791,0.0993289,483,0,대주산업,0.105698
3050,20250418,389470,0.073,0.276,0.072,0.235,758,8,1904330,796780,1075460,14879,17409,21000,0.107,0.143,0.064,8,40,482185,286160,196025,3937,3209,190,110600,23400,0.00868376,-0.0810598,-0.0596923,36,760,인벤티지랩,-0.048
3044,20250418,091970,-0.007,0.012,-0.02,-0.002,224,181,56629,37313,18224,74,107,587,0,0,-0.06,0,2,105681,20492,40420,48,59,243,113230,575,0.0101739,-0.015913,-0.002,3,443,나노캠텍,-0.002
3042,20250418,069330,-0.017,0.08,-0.127,-0.078,25,131,1446903,849332,568584,1621,1647,1342,0.041,0.097,0.027,34,3,611597,290979,320618,844,1021,139,104030,1437,0.0383619,-0.0138302,0.000783577,198,109,유아이디,0.000783577
3041,20250418,065500,0.009,0.03,-0.08,-0.08,5,690,4480551,2583055,1746170,14081,16981,12270,-0.051,0.004,-0.058,17,0,1111008,592710,518298,4372,4359,172,105700,12040,0.220591,-0.0111362,0.0810565,80,9,오리엔트정공,0.12
3040,20250418,060560,0.001,0.001,-0.033,-0.019,0,673,154214,116579,33951,193,224,924,0.035,0.13,0.028,27,1,712869,287202,407226,736,903,104,102300,1008,0.0188333,-0.0208492,0.00990476,47,12,홈센타홀딩스,0.00990476
3038,20250418,051980,0.021,0.051,-0.049,-0.037,4,664,2772237,1652223,1085476,5478,7728,4950,0.032,0.081,-0.005,6,46,1272373,688260,565516,2587,2842,103,102230,5200,-0.0414231,-0.112577,-0.0875769,6,321,중앙첨단소재,-0.048
3030,20250417,432430,-0,0.003,-0.075,-0.051,0,673,702917,342367,172110,2072,2066,6340,0.147,0.155,0.051,0,38,1205210,734352,470858,5407,4836,222,112200,7070,0.0658925,-0.0288741,-0.011901,240,145,와이랩,-0.011901
3029,20250417,417180,0,0.007,-0.068,-0.068,1,704,1211739,753300,266166,1651,1474,2545,0.075,0.1,0.037,12,39,575104,337854,237250,1308,745,223,112230,2740,0.162234,-0.00564964,0.118438,224,2,핑거스토리,0.12
3025,20250417,376980,0,0,-0.082,-0.065,0,722,457119,299259,145982,1750,1617,8580,-0.01,0.006,-0.051,29,50,105865,70099,35766,349,246,61,100130,8450,0.0264024,-0.00791716,0.0193018,591,91,원티드랩,0.0193018
3024,20250417,373170,0.002,0.014,-0.055,0.005,702,76,60421,34700,24616,493,495,9270,0.026,0.045,-0.042,5,31,34350,21427,12923,249,135,471,132630,9390,0.00225985,-0.058443,-0.058443,0,228,엠아이큐브솔루션,-0.048
3023,20250417,357880,0.025,0.298,-0.045,0.298,685,31,8924075,4912276,3560989,8370,8160,2265,0.029,0.17,0,18,2,4046598,2186469,1810477,5738,6081,168,105500,2500,0.152,-0.082,0.014,400,165,SKAI,-0.048
3022,20250417,355150,0,0.099,-0.042,0.088,463,234,187917,84497,96077,802,1029,6450,-0.002,0.076,-0.002,9,0,79708,42560,37148,301,297,127,103430,6760,0.0394201,-0.0108757,0.0379408,185,14,코스텍시스,0.0379408
3021,20250417,308100,-0.149,-0.119,-0.244,-0.227,6,672,5448466,3240734,1967417,15566,16247,8390,-0.002,0.013,-0.06,9,41,454208,299812,154396,2040,1785,109,102530,8270,0.0354849,-0.0564135,-0.0455308,21,530,형지글로벌,-0.048
3020,20250417,258790,-0.022,0,-0.101,-0.086,11,755,482647,328485,141307,938,698,1426,0.015,0.015,-0.066,0,50,207366,104438,102928,256,140,137,103930,1404,0.0656638,-0.00556125,0.0222165,88,33,소프트캠프,0.0222165
3019,20250417,226340,-0.022,-0.003,-0.104,-0.103,1,740,1311634,896116,297983,1747,2133,1101,-0.003,-0.003,-0.097,0,42,364804,260137,104667,490,405,245,113330,1058,-0.00105482,-0.0426427,-0.0426427,0,454,본느,-0.0426427
3018,20250417,207760,0.005,0.027,-0.034,0.012,223,695,2594142,1238895,820749,2160,2016,1146,0.115,0.123,0.034,0,35,3721724,2334331,1387393,3631,3239,230,112600,1248,0.191109,-0.00360256,0.191109,216,0,미스터블루,0.12
3017,20250417,192410,-0.028,0.299,-0.028,0.297,739,0,8553492,4259406,4055331,13198,15482,1279,-0.08,-0.015,-0.101,5,16,598254,368682,229572,538,583,208,111500,1218,0.0226305,-0.0430509,-0.0422299,318,80,오늘이엔엠,-0.0422299
3016,20250417,163730,0.023,0.068,-0.002,0.012,673,63,1269935,650365,563753,6871,7220,11250,-0.011,0.044,-0.019,23,10,180241,98943,81298,909,900,144,104300,11490,0.00757354,-0.0167955,-0.0141845,90,550,핑거,-0.0141845
3015,20250417,159910,-0.007,0.016,-0.025,0,172,4,86850,39634,41746,102,139,953,0.032,0.032,-0.029,0,26,17251,14526,2725,50,23,267,114430,962,0.0156715,-0.00823701,0.002158,171,207,스킨앤스킨,0.002158
3014,20250417,134580,-0.018,-0.012,-0.08,-0.067,0,5,414897,243409,108716,499,452,2030,0.106,0.131,0.047,0,50,328091,235323,92768,766,601,234,112800,2230,0.027148,-0.046843,-0.0289058,230,121,탑코미디어,-0.0289058
3011,20250417,101970,0.015,0.051,-0.049,-0.032,20,690,307084,169501,128914,2279,3293,22900,0.024,0.024,-0.059,0,48,46663,34054,12609,366,189,325,121330,22750,0.0133846,-0.0107912,-0.00859341,285,151,우양에이치씨,-0.00859341
3010,20250417,097780,-0.001,0,-0.084,-0.028,497,715,456775,284992,171268,629,814,1077,-0.033,-0.005,-0.067,9,7,135897,71215,64682,100,104,73,100730,1047,0.0171022,-0.0230124,0.0104164,0,20,에코볼트,0.0104164
3009,20250417,093240,-0.055,-0.053,-0.124,-0.122,2,63,3940169,2591756,1185675,4774,5263,2735,0.031,0.051,-0.013,11,50,832714,545708,287006,1395,1118,109,102530,2810,-0.002,-0.0358078,-0.0233523,0,324,형지엘리트,-0.0233523
3008,20250417,088340,-0,0.085,-0.042,-0.005,237,51,1053679,586881,432921,6388,6449,21150,-0.028,-0.021,-0.112,2,43,192705,122930,48808,915,706,187,110430,19960,0.105214,-0.0145251,0.0626293,76,19,유라클,0.0626293
3006,20250417,083470,0.017,0.102,0.001,0.05,700,6,98655,43780,52349,273,428,1133,0.015,0.138,0.015,19,0,164848,72933,86697,650,886,71,100630,1236,0.00932686,-0.0206084,-0.0125178,599,172,이엠앤아이,-0.0125178
3005,20250417,064520,0,0.266,0,0.054,507,0,220365,109841,98086,1141,1430,2260,-0.011,0.21,-0.02,34,14,202722,102769,88789,934,1264,469,132530,2530,0.0454308,-0.0731462,-0.0533834,14,88,테크엘,-0.048
3003,20250417,020120,0.001,0.007,-0.047,-0.041,0,747,649478,439157,197942,1607,1316,3470,0.141,0.186,0.111,11,37,1980824,1077766,903058,4442,4550,225,112330,4020,0.0900398,-0.0355821,0.0838209,981,126,키다리스튜디오,0.0838209
3001,20250417,015020,-0,0.006,-0.078,-0.078,5,700,1525593,1019900,481251,2033,1576,1710,0.012,0.02,-0.041,16,39,270640,138416,132224,334,264,201,111130,1706,0.000344666,-0.03717,-0.0342392,3,495,이스타코,-0.0342392
2999,20250417,013580,-0.027,0.011,-0.041,-0.014,317,163,443664,259485,165510,2535,2173,21650,-0.009,0.062,-0.201,11,40,1062696,580530,450611,5149,5468,284,115300,20750,-0.00681928,-0.115253,-0.108024,0,396,계룡건설,-0.048
2998,20250417,053160,-0.018,-0,-0.054,-0.052,7,700,72687,52133,18645,451,280,10440,0.008,0.011,-0.061,19,41,15241,10596,3419,92,27,193,110730,10280,0.0135642,-0.00880934,-0.00394553,222,27,프리엠스,-0.00394553
2996,20250417,010770,0.019,0.034,-0.11,-0.098,1,728,1303878,846643,416127,5629,4737,10740,-0.051,-0.051,-0.109,0,44,566528,350565,215963,1220,1162,111,102630,9960,0.0281205,-0.0210763,-0.00300402,462,19,평화홀딩스,-0.00300402
2995,20250417,043710,-0.049,0.028,-0.049,-0.024,5,0,49427,12149,34147,125,187,663,0.03,0.101,0.03,17,0,140394,63832,76562,106,180,61,100130,713,0.0106227,-0.0749313,-0.028648,4,250,서울리거,-0.048
2994,20250417,008600,0.004,0.02,-0.086,-0.085,0,682,2397023,1730874,619027,1574,1581,741,-0.008,0.1,-0.012,20,0,1182741,554524,547490,520,731,261,114130,784,0.00565306,-0.0415408,-0.00965306,1,100,윌비스,-0.00965306
2993,20250417,038620,-0.002,0.088,-0.102,-0.09,87,627,8534372,5032767,3329900,6912,7412,1001,0.005,0.026,-0.052,23,46,1188887,685437,503450,967,1019,243,113230,998,0.00802004,-0.0480922,-0.0430822,28,352,위즈코프,-0.048
2992,20250417,038540,0.042,0.263,-0.025,0.247,147,0,8846093,4384502,3995741,22775,26625,2395,-0.117,-0.111,-0.177,0,5,1506515,924600,549230,2018,1998,172,105700,2070,0.0438937,-0.0213237,0.0149082,157,17,상상인,0.0149082
2991,20250417,004415,0.017,0.116,0.009,0.093,600,60,153793,0,1761,0,4,1300,0.154,0.154,0.077,29,50,75993,0,0,0,0,59,100030,1462,0.150531,0.0328837,0.0328837,300,640,서울식품우,0.12
2988,20250417,004100,0.028,0.049,-0.016,0.007,424,21,2507906,1367850,1021467,4030,5203,4350,-0.025,-0.023,-0.099,0,49,893336,656682,236654,882,563,274,114800,4125,0.00648485,-0.042,-0.0310909,193,388,태양금속,-0.0310909
2987,20250417,011080,-0.064,0.025,-0.151,-0.11,109,670,9398726,5262319,3591322,7312,8811,2095,0.069,0.093,-0,4,44,2154801,1271944,740011,2215,2064,98,102000,2215,0.025088,-0.0516614,-0.0200587,11,440,형지I&C,-0.048
2985,20250417,001210,0.113,0.113,-0.033,-0.006,5,693,1983701,1274311,594222,1485,1162,982,0.018,0.018,-0.093,0,34,316261,186272,114878,296,126,142,104200,958,0.0272276,-0.0103507,0.0251399,538,402,금호전기,0.0251399
2984,20250416,465480,0.002,0.297,-0.014,0.25,667,3,5771103,2898710,2691140,24253,26562,8000,0.016,0.063,-0.011,7,1,609274,336194,273080,4213,4247,58,100000,8280,0.219014,-0.0394396,0.145343,542,78,인스피언,0.12
2983,20250416,445680,0.009,0.032,-0.018,0.016,618,69,177788,101508,74284,1308,1508,22350,0.02,0.092,0.02,13,0,155177,66738,88439,820,866,149,104530,23800,0.00010084,-0.0482185,-0.0398151,1,717,큐리옥스바이오시스템,-0.048
2980,20250416,348150,-0.015,-0.011,-0.059,-0.051,2,134,191556,122108,57427,982,834,5160,0.091,0.136,0.068,12,41,494501,255189,231147,1853,1772,158,105000,5740,-0.00548432,-0.0472962,-0.0211638,0,445,고바이오랩,-0.0211638
2978,20250416,277070,0.062,0.159,0.003,0.023,19,738,2101073,1177847,861456,13464,13560,6260,0,0.018,-0.048,7,41,66415,33114,33301,217,197,502,134200,6220,0.00443087,-0.0470161,-0.0405852,4,181,린드먼아시아,-0.0405852
2977,20250416,241520,0.174,0.248,-0.05,-0.002,8,699,26308249,13878909,10895940,62754,64328,8390,0.046,0.07,0.001,3,46,3029529,1674374,1355155,7580,7363,485,133330,8770,0.0960616,-0.0145428,0.0242258,23,10,DSC인베스트먼트,0.0242258
2976,20250416,26490K,-0.015,0.165,-0.016,0.132,667,52,118012,49690,63098,1101,1463,11170,-0.051,-0.03,-0.106,8,42,12981,9512,3469,156,116,206,111400,10520,0.0170114,-0.0229125,-9.88593e-05,93,79,크라운제과우,-9.88593e-05
