,date,shcode,dO,tBid,pBid,dOpen,dHigh,dLow,dClose,iHigh,iLow,mdvol,msvol,mdcnt,mscnt,mvrate,mcrate,20_i,20_t,20_p,20_r,40_i,40_t,40_p,40_r,60_i,60_t,60_p,60_r,80_i,80_t,80_p,80_r,100_i,100_t,100_p,100_r
1382,2024-02-02,252670,-1.44,105100,2325,-3.91,-3.7,-4.53,-4.32,161,201,10343517,6903838,4143,1764,0.583,0.8,339,115000,2300,-0.01075,339,115000,2300,-0.01075,339,115000,2300,-0.01075,339,115000,2300,-0.01075,339,115000,2300,-0.01075
1381,2024-02-02,252670,-1.44,104100,2325,-3.7,-3.5,-4.32,-4.32,154,189,8468980,5238464,4431,1408,0.567,0.867,319,114000,2305,-0.0086,319,114000,2305,-0.0086,319,114000,2305,-0.0086,319,114000,2305,-0.0086,319,114000,2305,-0.0086
1380,2024-02-02,252670,-1.44,103100,2335,-3.5,-3.29,-4.12,-3.91,125,164,6965368,4169772,2516,1639,0.567,0.883,279,112000,2295,-0.01713,279,112000,2295,-0.01713,279,112000,2295,-0.01713,279,112000,2295,-0.01713,279,112000,2295,-0.01713
1379,2024-02-02,252670,-1.44,102100,2335,-3.7,-3.29,-3.91,-3.7,125,138,6960211,4085424,2221,1807,0.65,0.933,161,102100,2340,0.00214,279,112000,2295,-0.01713,279,112000,2295,-0.01713,279,112000,2295,-0.01713,279,112000,2295,-0.01713
1378,2024-02-02,252670,-1.44,101100,2340,-3.7,-3.29,-3.91,-3.7,125,89,4849743,4852104,960,2149,0.783,0.95,154,101730,2345,0.00214,259,111000,2310,-0.01282,259,111000,2310,-0.01282,259,111000,2310,-0.01282,259,111000,2310,-0.01282
1377,2024-02-02,252670,-1.44,100100,2345,-3.5,-3.5,-3.91,-3.5,60,67,6938108,7019843,1874,2466,0.75,0.917,124,100230,2350,0.00213,239,110000,2315,-0.01279,239,110000,2315,-0.01279,239,110000,2315,-0.01279,239,110000,2315,-0.01279
1376,2024-02-02,252670,-1.44,95100,2340,-3.09,-3.09,-3.91,-3.7,40,67,16072606,13563344,4491,2804,0.65,0.8,103,95200,2345,0.00214,124,100230,2350,0.00427,219,105000,2325,-0.00641,219,105000,2325,-0.00641,219,105000,2325,-0.00641
1375,2024-02-02,252670,-1.44,94100,2340,-2.47,-2.47,-3.91,-3.7,20,67,23204861,15218852,6774,3000,0.5,0.717,91,94600,2345,0.00214,124,100230,2350,0.00427,199,104000,2325,-0.00641,199,104000,2325,-0.00641,199,104000,2325,-0.00641
1374,2024-02-02,252670,-1.44,93100,2345,-1.44,-1.44,-3.7,-3.7,0,59,36767139,27359542,8424,3943,0.483,0.633,124,100230,2350,0.00213,179,103000,2335,-0.00426,179,103000,2335,-0.00426,179,103000,2335,-0.00426,179,103000,2335,-0.00426
1373,2024-02-01,252670,0.2,142100,2435,-2.78,-2.78,-3.38,-3.18,580,602,2922609,3057036,584,510,0.649,0.782,643,142200,2440,0.00205,759,152000,2430,-0.00205,759,152000,2430,-0.00205,759,152000,2430,-0.00205,759,152000,2430,-0.00205
1372,2024-02-01,252670,0.2,141100,2440,-3.18,-2.78,-3.38,-2.98,576,561,3456115,4312015,515,785,0.655,0.839,739,151000,2420,-0.0082,739,151000,2420,-0.0082,739,151000,2420,-0.0082,739,151000,2420,-0.0082,739,151000,2420,-0.0082
1371,2024-02-01,252670,0.2,140100,2435,-3.18,-2.78,-3.38,-2.98,576,561,2616805,4230709,347,799,0.707,0.821,604,140230,2440,0.00205,612,140630,2445,0.00411,719,150000,2430,-0.00205,719,150000,2430,-0.00205,719,150000,2430,-0.00205
1370,2024-02-01,252670,0.2,135100,2445,-3.18,-2.78,-3.38,-2.78,576,529,3379254,4196891,572,874,0.667,0.836,699,145000,2425,-0.00818,699,145000,2425,-0.00818,699,145000,2425,-0.00818,699,145000,2425,-0.00818,699,145000,2425,-0.00818
1369,2024-02-01,252670,0.2,134100,2435,-3.18,-2.98,-3.38,-2.98,542,501,4304095,2465673,1780,607,0.567,0.782,564,134230,2440,0.00205,574,134730,2445,0.00411,679,144000,2435,0.0,679,144000,2435,0.0,679,144000,2435,0.0
1368,2024-02-01,252670,0.2,133100,2435,-3.18,-2.98,-3.38,-3.18,487,481,4270172,1681470,1927,473,0.467,0.704,542,133130,2440,0.00205,574,134730,2445,0.00411,659,143000,2435,0.0,659,143000,2435,0.0,659,143000,2435,0.0
1367,2024-02-01,252670,0.2,132100,2430,-2.78,-2.78,-3.38,-3.38,460,481,4670908,1489231,1962,458,0.4,0.621,521,132100,2435,0.00206,542,133130,2440,0.00412,574,134730,2445,0.00617,639,142000,2435,0.00206,639,142000,2435,0.00206
1366,2024-02-01,252670,0.2,131100,2435,-2.78,-2.58,-3.38,-3.18,441,481,2937291,1139654,650,411,0.433,0.684,542,133130,2440,0.00205,574,134730,2445,0.00411,619,141000,2440,0.00205,619,141000,2440,0.00205,619,141000,2440,0.00205
1365,2024-02-01,252670,0.2,130100,2440,-2.98,-2.58,-3.18,-3.18,434,469,2642715,2203233,541,589,0.5,0.729,574,134730,2445,0.00205,599,140000,2440,0.0,599,140000,2440,0.0,599,140000,2440,0.0,599,140000,2440,0.0
1364,2024-02-01,252670,0.2,125100,2445,-2.98,-2.58,-3.18,-2.78,434,403,1511849,2746642,258,752,0.617,0.864,579,135000,2445,0.0,579,135000,2445,0.0,579,135000,2445,0.0,579,135000,2445,0.0,579,135000,2445,0.0
1363,2024-02-01,252670,0.2,124100,2445,-2.98,-2.58,-3.18,-2.78,434,390,2401307,2863628,445,802,0.667,0.85,441,124100,2450,0.00204,559,134000,2440,-0.00204,559,134000,2440,-0.00204,559,134000,2440,-0.00204,559,134000,2440,-0.00204
1362,2024-02-01,252670,0.2,123100,2440,-3.18,-2.78,-3.38,-2.98,412,364,2296300,2543991,385,767,0.617,0.9,421,123100,2445,0.00205,433,123700,2450,0.0041,539,133000,2435,-0.00205,539,133000,2435,-0.00205,539,133000,2435,-0.00205
1361,2024-02-01,252670,0.2,122100,2440,-3.18,-2.98,-3.38,-2.98,341,349,3078987,4844345,582,737,0.617,0.85,412,122630,2445,0.00205,433,123700,2450,0.0041,519,132000,2430,-0.0041,519,132000,2430,-0.0041,519,132000,2430,-0.0041
1360,2024-02-01,252670,0.2,121100,2440,-2.98,-2.98,-3.38,-3.18,320,349,3897607,6426797,1269,1049,0.6,0.85,412,122630,2445,0.00205,433,123700,2450,0.0041,499,131000,2435,-0.00205,499,131000,2435,-0.00205,499,131000,2435,-0.00205
1359,2024-02-01,252670,0.2,120100,2435,-2.98,-2.78,-3.38,-3.18,302,349,5737602,6100489,2167,964,0.633,0.797,373,120700,2440,0.00205,412,122630,2445,0.00411,433,123700,2450,0.00616,479,130000,2435,0.0,479,130000,2435,0.0
1358,2024-02-01,252670,0.2,115100,2440,-2.78,-2.78,-3.18,-2.98,280,314,4556146,3073574,1912,1011,0.617,0.845,412,122630,2445,0.00205,433,123700,2450,0.0041,459,125000,2445,0.00205,459,125000,2445,0.00205,459,125000,2445,0.00205
1357,2024-02-01,252670,0.2,114100,2440,-2.78,-2.58,-3.18,-2.98,262,314,3751582,2596774,1614,985,0.65,0.828,412,122630,2445,0.00205,433,123700,2450,0.0041,439,124000,2445,0.00205,439,124000,2445,0.00205,439,124000,2445,0.00205
1356,2024-02-01,252670,0.2,113100,2445,-2.19,-2.19,-2.98,-2.78,240,272,4489989,2114069,2196,948,0.567,0.746,419,123000,2440,-0.00204,419,123000,2440,-0.00204,419,123000,2440,-0.00204,419,123000,2440,-0.00204,419,123000,2440,-0.00204
1355,2024-02-01,252670,0.2,112100,2445,-2.19,-1.79,-2.98,-2.78,224,272,6871416,3186265,2550,778,0.5,0.627,399,122000,2440,-0.00204,399,122000,2440,-0.00204,399,122000,2440,-0.00204,399,122000,2440,-0.00204,399,122000,2440,-0.00204
1354,2024-02-01,252670,0.2,111100,2445,-1.99,-1.79,-2.58,-2.58,201,254,7550807,3239002,2207,492,0.4,0.517,261,111100,2450,0.00204,379,121000,2435,-0.00409,379,121000,2435,-0.00409,379,121000,2435,-0.00409,379,121000,2435,-0.00409
1353,2024-02-01,252670,0.2,110100,2460,-1.99,-1.79,-2.19,-2.19,183,205,5031418,3621328,825,631,0.483,0.632,359,120000,2435,-0.01016,359,120000,2435,-0.01016,359,120000,2435,-0.01016,359,120000,2435,-0.01016,359,120000,2435,-0.01016
1352,2024-02-01,252670,0.2,105100,2460,-1.99,-1.79,-2.19,-2.19,161,164,3617127,3597400,707,731,0.533,0.672,223,105200,2465,0.00203,224,105230,2470,0.00407,339,115000,2440,-0.00813,339,115000,2440,-0.00813,339,115000,2440,-0.00813
1351,2024-02-01,252670,0.2,104100,2465,-2.19,-1.79,-2.39,-1.79,158,154,2985763,4975475,638,1154,0.633,0.797,201,104100,2470,0.00203,319,114000,2440,-0.01014,319,114000,2440,-0.01014,319,114000,2440,-0.01014,319,114000,2440,-0.01014
1350,2024-02-01,252670,0.2,103100,2465,-2.19,-1.79,-2.39,-1.79,158,124,3767678,6098371,881,1196,0.7,0.797,183,103200,2470,0.00203,299,113000,2445,-0.00811,299,113000,2445,-0.00811,299,113000,2445,-0.00811,299,113000,2445,-0.00811
1349,2024-02-01,252670,0.2,102100,2465,-2.39,-1.79,-2.39,-1.99,158,100,5216695,6811767,1232,1224,0.667,0.814,161,102100,2470,0.00203,279,112000,2445,-0.00811,279,112000,2445,-0.00811,279,112000,2445,-0.00811,279,112000,2445,-0.00811
1348,2024-02-01,252670,0.2,101100,2460,-1.79,-1.79,-2.39,-2.19,80,84,8147793,7174647,2499,1154,0.55,0.741,144,101230,2465,0.00203,158,101930,2470,0.00407,259,111000,2450,-0.00407,259,111000,2450,-0.00407,259,111000,2450,-0.00407
1347,2024-02-01,252670,0.2,100100,2460,-1.59,-1.59,-2.39,-2.19,60,84,10630294,7568135,3173,1404,0.467,0.695,144,101230,2465,0.00203,158,101930,2470,0.00407,239,110000,2460,0.0,239,110000,2460,0.0,239,110000,2460,0.0
1346,2024-02-01,252670,0.2,95100,2455,-1.79,-1.39,-2.39,-1.99,48,84,14114821,8844849,3839,1899,0.417,0.661,101,95100,2460,0.00204,103,95200,2465,0.00407,158,101930,2470,0.00611,219,105000,2460,0.00204,219,105000,2460,0.00204
1345,2024-02-01,252670,0.2,94100,2465,-0.6,-0.6,-2.19,-1.79,20,69,17380448,11778119,4694,2724,0.417,0.667,81,94100,2470,0.00203,199,104000,2470,0.00203,199,104000,2470,0.00203,199,104000,2470,0.00203,199,104000,2470,0.00203
1344,2024-02-01,252670,0.2,93100,2475,0.2,0.2,-1.79,-1.79,0,40,29112235,23700762,5864,3480,0.45,0.6,179,103000,2470,-0.00202,179,103000,2470,-0.00202,179,103000,2470,-0.00202,179,103000,2470,-0.00202,179,103000,2470,-0.00202
1343,2024-01-31,252670,1.41,142100,2510,0.8,1.21,0.8,1.21,591,580,1332698,1257498,287,225,0.31,0.345,646,142330,2520,0.00398,759,152000,2515,0.00199,759,152000,2515,0.00199,759,152000,2515,0.00199,759,152000,2515,0.00199
1342,2024-01-31,252670,1.41,141100,2510,1.01,1.21,0.8,1.01,591,561,1654862,1084265,432,231,0.386,0.453,646,142330,2520,0.00398,739,151000,2510,0.0,739,151000,2510,0.0,739,151000,2510,0.0,739,151000,2510,0.0
1341,2024-01-31,252670,1.41,140100,2510,1.21,1.21,0.8,1.21,540,546,1647828,1135806,452,251,0.446,0.491,646,142330,2520,0.00398,719,150000,2515,0.00199,719,150000,2515,0.00199,719,150000,2515,0.00199,719,150000,2515,0.00199
1340,2024-01-31,252670,1.41,135100,2505,1.01,1.21,0.8,0.8,522,546,2316680,2326526,514,482,0.527,0.585,590,135530,2515,0.00399,646,142330,2520,0.00599,699,145000,2515,0.00399,699,145000,2515,0.00399,699,145000,2515,0.00399
1339,2024-01-31,252670,1.41,134100,2505,1.01,1.21,0.8,1.01,504,546,1739274,4543842,302,656,0.643,0.673,590,135530,2515,0.00399,646,142330,2520,0.00599,679,144000,2520,0.00599,679,144000,2520,0.00599,679,144000,2520,0.00599
1338,2024-01-31,252670,1.41,133100,2515,1.01,1.21,0.8,1.01,504,484,1745673,4398175,236,624,0.611,0.717,659,143000,2515,0.0,659,143000,2515,0.0,659,143000,2515,0.0,659,143000,2515,0.0,659,143000,2515,0.0
1337,2024-01-31,252670,1.41,132100,2510,1.01,1.21,0.8,1.01,504,464,2325043,2592134,351,293,0.63,0.72,527,132400,2520,0.00398,639,142000,2515,0.00199,639,142000,2515,0.00199,639,142000,2515,0.00199,639,142000,2515,0.00199
1336,2024-01-31,252670,1.41,131100,2510,1.01,1.21,0.8,1.01,441,458,2654605,806829,383,141,0.519,0.612,527,132400,2520,0.00398,619,141000,2510,0.0,619,141000,2510,0.0,619,141000,2510,0.0,619,141000,2510,0.0
1335,2024-01-31,252670,1.41,130100,2510,0.8,1.21,0.8,0.8,428,420,2599623,1605086,367,204,0.554,0.608,527,132400,2520,0.00398,599,140000,2515,0.00199,599,140000,2515,0.00199,599,140000,2515,0.00199,599,140000,2515,0.00199
1334,2024-01-31,252670,1.41,125100,2510,1.01,1.21,0.8,1.01,428,408,3912192,2002017,808,256,0.526,0.593,527,132400,2520,0.00398,579,135000,2505,-0.00199,579,135000,2505,-0.00199,579,135000,2505,-0.00199,579,135000,2505,-0.00199
1333,2024-01-31,252670,1.41,124100,2510,1.01,1.21,0.8,1.21,382,408,3210649,1798560,745,239,0.537,0.608,527,132400,2520,0.00398,559,134000,2510,0.0,559,134000,2510,0.0,559,134000,2510,0.0,559,134000,2510,0.0
1332,2024-01-31,252670,1.41,123100,2505,1.21,1.21,0.8,1.01,360,408,3984399,1441301,833,213,0.482,0.537,424,123230,2515,0.00399,527,132400,2520,0.00599,539,133000,2510,0.002,539,133000,2510,0.002,539,133000,2510,0.002
1331,2024-01-31,252670,1.41,122100,2510,1.21,1.41,1.01,1.01,341,363,1498556,2261542,218,565,0.571,0.604,519,132000,2510,0.0,519,132000,2510,0.0,519,132000,2510,0.0,519,132000,2510,0.0,519,132000,2510,0.0
1330,2024-01-31,252670,1.41,121100,2510,1.21,1.41,1.01,1.01,329,363,1857334,3481123,358,866,0.633,0.672,499,131000,2510,0.0,499,131000,2510,0.0,499,131000,2510,0.0,499,131000,2510,0.0,499,131000,2510,0.0
1329,2024-01-31,252670,1.41,120100,2515,1.01,1.41,0.8,1.41,329,303,1131945,3090418,246,931,0.783,0.845,479,130000,2505,-0.00398,479,130000,2505,-0.00398,479,130000,2505,-0.00398,479,130000,2505,-0.00398,479,130000,2505,-0.00398
1328,2024-01-31,252670,1.41,115100,2515,0.8,1.41,0.8,1.21,329,280,1571485,2170639,339,655,0.7,0.797,347,115400,2525,0.00398,459,125000,2510,-0.00199,459,125000,2510,-0.00199,459,125000,2510,-0.00199,459,125000,2510,-0.00199
1327,2024-01-31,252670,1.41,114100,2515,1.01,1.21,0.8,1.21,261,277,2350638,1195943,459,439,0.586,0.661,347,115400,2525,0.00398,439,124000,2515,0.0,439,124000,2515,0.0,439,124000,2515,0.0,439,124000,2515,0.0
1326,2024-01-31,252670,1.41,113100,2510,1.01,1.41,0.8,1.21,243,277,2313710,1362209,503,458,0.586,0.643,328,114430,2520,0.00398,347,115400,2525,0.00598,419,123000,2510,0.0,419,123000,2510,0.0,419,123000,2510,0.0
1325,2024-01-31,252670,1.41,112100,2505,1.01,1.41,0.8,1.01,226,277,2440035,2321792,585,535,0.561,0.6,291,112600,2515,0.00399,328,114430,2520,0.00599,347,115400,2525,0.00798,399,122000,2510,0.002,399,122000,2510,0.002
1324,2024-01-31,252670,1.41,111100,2510,1.01,1.41,1.01,1.01,226,200,1341538,2523412,346,597,0.684,0.75,328,114430,2520,0.00398,347,115400,2525,0.00598,379,121000,2510,0.0,379,121000,2510,0.0,379,121000,2510,0.0
1323,2024-01-31,252670,1.41,110100,2510,1.41,1.41,1.01,1.41,180,189,2429776,2968811,633,639,0.596,0.673,242,110130,2520,0.00398,347,115400,2525,0.00598,359,120000,2520,0.00398,359,120000,2520,0.00398,359,120000,2520,0.00398
1322,2024-01-31,252670,1.41,105100,2510,1.01,1.61,1.01,1.21,177,160,2435920,4528472,550,1078,0.672,0.691,226,105330,2520,0.00398,339,115000,2515,0.00199,339,115000,2515,0.00199,339,115000,2515,0.00199,339,115000,2515,0.00199
1321,2024-01-31,252670,1.41,104100,2515,0.8,1.61,0.8,1.01,177,140,4262888,6916059,759,1623,0.633,0.696,319,114000,2515,0.0,319,114000,2515,0.0,319,114000,2515,0.0,319,114000,2515,0.0,319,114000,2515,0.0
1320,2024-01-31,252670,1.41,103100,2520,0.8,1.61,0.6,1.41,177,124,4005416,6847203,705,1755,0.683,0.772,299,113000,2515,-0.00198,299,113000,2515,-0.00198,299,113000,2515,-0.00198,299,113000,2515,-0.00198,299,113000,2515,-0.00198
1319,2024-01-31,252670,1.41,102100,2510,0.8,1.21,0.6,1.21,153,101,3766839,4092641,662,1159,0.533,0.69,172,102630,2520,0.00398,176,102830,2525,0.00598,279,112000,2510,0.0,279,112000,2510,0.0,279,112000,2510,0.0
1318,2024-01-31,252670,1.41,101100,2505,0.6,1.21,0.6,0.8,88,80,3297597,2188186,949,975,0.45,0.655,144,101230,2515,0.00399,172,102630,2520,0.00599,176,102830,2525,0.00798,259,111000,2510,0.002,259,111000,2510,0.002
1317,2024-01-31,252670,1.41,100100,2505,1.21,1.41,0.6,0.8,62,80,4924864,1942757,1389,879,0.35,0.526,144,101230,2515,0.00399,172,102630,2520,0.00599,176,102830,2525,0.00798,239,110000,2520,0.00599,239,110000,2520,0.00599
1316,2024-01-31,252670,1.41,95100,2505,0.8,1.41,0.6,0.8,48,80,5342263,4426104,1522,1565,0.533,0.667,144,101230,2515,0.00399,172,102630,2520,0.00599,176,102830,2525,0.00798,219,105000,2515,0.00399,219,105000,2515,0.00399
1315,2024-01-31,252670,1.41,94100,2500,0.8,1.41,0.8,0.8,29,20,8133228,9326973,1886,1821,0.583,0.632,87,94400,2510,0.004,88,94430,2515,0.006,172,102630,2520,0.008,176,102830,2525,0.01,199,104000,2510,0.004
1314,2024-01-31,252670,1.41,93100,2515,1.41,1.41,0.6,1.41,0,15,13589805,15898042,2609,2781,0.633,0.672,176,102830,2525,0.00398,179,103000,2520,0.00199,179,103000,2520,0.00199,179,103000,2520,0.00199,179,103000,2520,0.00199
1313,2024-01-30,252670,-1.21,142100,2485,0.61,0.61,0.2,0.4,580,619,1780121,1365793,564,297,0.534,0.521,759,152000,2485,0.0,759,152000,2485,0.0,759,152000,2485,0.0,759,152000,2485,0.0,759,152000,2485,0.0
1312,2024-01-30,252670,-1.21,141100,2480,0.4,0.81,0.2,0.2,576,619,927930,1458397,270,425,0.614,0.612,621,141100,2485,0.00202,639,142000,2490,0.00403,739,151000,2485,0.00202,739,151000,2485,0.00202,739,151000,2485,0.00202
1311,2024-01-30,252670,-1.21,140100,2490,0.4,0.81,0.2,0.61,576,542,428373,1295894,119,414,0.643,0.627,719,150000,2480,-0.00402,719,150000,2480,-0.00402,719,150000,2480,-0.00402,719,150000,2480,-0.00402,719,150000,2480,-0.00402
1310,2024-01-30,252670,-1.21,135100,2490,0.61,0.81,0.2,0.61,576,523,941178,1262214,185,442,0.561,0.643,699,145000,2475,-0.00602,699,145000,2475,-0.00602,699,145000,2475,-0.00602,699,145000,2475,-0.00602,699,145000,2475,-0.00602
1309,2024-01-30,252670,-1.21,134100,2490,0.61,0.81,0.2,0.4,515,523,2626694,1349175,409,321,0.517,0.611,576,134830,2495,0.00201,679,144000,2475,-0.00602,679,144000,2475,-0.00602,679,144000,2475,-0.00602,679,144000,2475,-0.00602
1308,2024-01-30,252670,-1.21,133100,2485,0.61,1.01,0.2,0.2,483,523,3519270,2495627,574,615,0.533,0.647,560,134030,2490,0.00201,576,134830,2495,0.00402,659,143000,2480,-0.00201,659,143000,2480,-0.00201,659,143000,2480,-0.00201
1307,2024-01-30,252670,-1.21,132100,2490,0.61,1.01,0.4,0.61,483,461,3008660,4017307,562,1195,0.6,0.66,576,134830,2495,0.00201,639,142000,2485,-0.00201,639,142000,2485,-0.00201,639,142000,2485,-0.00201,639,142000,2485,-0.00201
1306,2024-01-30,252670,-1.21,131100,2490,0.61,1.01,0.2,0.61,483,445,1470764,3346491,335,1151,0.576,0.729,514,131730,2495,0.00201,619,141000,2480,-0.00402,619,141000,2480,-0.00402,619,141000,2480,-0.00402,619,141000,2480,-0.00402
1305,2024-01-30,252670,-1.21,130100,2495,0.2,0.81,0.2,0.81,472,420,963786,2471929,197,929,0.458,0.604,481,130100,2500,0.002,599,140000,2490,-0.002,599,140000,2490,-0.002,599,140000,2490,-0.002,599,140000,2490,-0.002
1304,2024-01-30,252670,-1.21,125100,2490,0.4,0.61,0.2,0.4,404,411,1006246,2155105,220,480,0.31,0.451,472,125630,2495,0.00201,481,130100,2500,0.00402,579,135000,2490,0.0,579,135000,2490,0.0,579,135000,2490,0.0
1303,2024-01-30,252670,-1.21,124100,2485,0.2,0.61,0.2,0.61,404,380,4013242,1950369,290,398,0.22,0.296,441,124100,2490,0.00201,472,125630,2495,0.00402,481,130100,2500,0.00604,559,134000,2485,0.0,559,134000,2485,0.0
1302,2024-01-30,252670,-1.21,123100,2480,0.4,0.61,0.2,0.2,364,380,5071832,3805658,460,672,0.441,0.444,423,123200,2485,0.00202,436,123830,2490,0.00403,472,125630,2495,0.00605,481,130100,2500,0.00806,539,133000,2480,0.0
1301,2024-01-30,252670,-1.21,122100,2485,0.2,0.61,0.2,0.4,364,340,5293938,2691762,502,563,0.5,0.5,403,122200,2490,0.00201,472,125630,2495,0.00402,481,130100,2500,0.00604,519,132000,2490,0.00201,519,132000,2490,0.00201
1300,2024-01-30,252670,-1.21,121100,2485,0.2,0.61,0.2,0.4,364,320,2511079,3763489,584,930,0.717,0.632,403,122200,2490,0.00201,472,125630,2495,0.00402,481,130100,2500,0.00604,499,131000,2490,0.00201,499,131000,2490,0.00201
1299,2024-01-30,252670,-1.21,120100,2485,0.0,0.4,0.0,0.4,317,300,1374528,2441609,483,906,0.583,0.589,364,120230,2490,0.00201,472,125630,2495,0.00402,479,130000,2495,0.00402,479,130000,2495,0.00402,479,130000,2495,0.00402
1298,2024-01-30,252670,-1.21,115100,2480,0.0,0.4,-0.4,0.4,317,282,1500545,3548024,475,1298,0.576,0.625,342,115130,2485,0.00202,364,120230,2490,0.00403,459,125000,2485,0.00202,459,125000,2485,0.00202,459,125000,2485,0.00202
1297,2024-01-30,252670,-1.21,114100,2485,-0.2,0.4,-0.4,0.2,317,269,1696558,4222198,397,1507,0.525,0.579,321,114100,2490,0.00201,439,124000,2490,0.00201,439,124000,2490,0.00201,439,124000,2490,0.00201,439,124000,2490,0.00201
1296,2024-01-30,252670,-1.21,113100,2480,-0.4,0.0,-0.4,0.0,278,240,1402282,3812395,305,1328,0.61,0.667,305,113300,2485,0.00202,321,114100,2490,0.00403,419,123000,2480,0.0,419,123000,2480,0.0,419,123000,2480,0.0
1295,2024-01-30,252670,-1.21,112100,2470,-0.61,0.0,-0.81,-0.2,278,224,1251393,2612079,268,922,0.633,0.69,291,112600,2475,0.00202,295,112800,2480,0.00405,305,113300,2485,0.00607,321,114100,2490,0.0081,399,122000,2485,0.00607
1294,2024-01-30,252670,-1.21,111100,2470,-0.4,-0.2,-0.81,-0.2,208,224,1619028,3202400,323,521,0.627,0.75,261,111100,2475,0.00202,295,112800,2480,0.00405,305,113300,2485,0.00607,321,114100,2490,0.0081,379,121000,2485,0.00607
1293,2024-01-30,252670,-1.21,110100,2465,-0.4,-0.2,-0.81,-0.4,208,224,1905419,3405780,378,547,0.593,0.684,242,110130,2470,0.00203,261,111100,2475,0.00406,295,112800,2480,0.00609,305,113300,2485,0.00811,321,114100,2490,0.01014
1292,2024-01-30,252670,-1.21,105100,2460,-0.61,-0.2,-0.61,-0.61,208,160,2297848,5981442,401,1065,0.644,0.741,222,105130,2465,0.00203,242,110130,2470,0.00407,261,111100,2475,0.0061,295,112800,2480,0.00813,305,113300,2485,0.01016
1291,2024-01-30,252670,-1.21,104100,2460,-0.61,-0.4,-1.01,-0.4,166,145,1851616,3959509,335,1027,0.617,0.733,201,104100,2465,0.00203,207,104400,2470,0.00407,261,111100,2475,0.0061,295,112800,2480,0.00813,305,113300,2485,0.01016
1290,2024-01-30,252670,-1.21,103100,2460,-0.81,-0.4,-1.01,-0.61,129,145,3211854,5556531,538,1430,0.55,0.69,182,103130,2465,0.00203,182,103130,2470,0.00407,261,111100,2475,0.0061,295,112800,2480,0.00813,299,113000,2475,0.0061
1289,2024-01-30,252670,-1.21,102100,2460,-1.01,-0.4,-1.21,-0.61,129,101,3468125,5628135,604,1356,0.517,0.643,162,102130,2465,0.00203,168,102430,2470,0.00407,261,111100,2475,0.0061,279,112000,2470,0.00407,279,112000,2470,0.00407
1288,2024-01-30,252670,-1.21,101100,2460,-1.41,-0.4,-1.62,-0.61,129,81,4456218,6543114,944,1528,0.5,0.679,162,102130,2465,0.00203,168,102430,2470,0.00407,259,111000,2470,0.00407,259,111000,2470,0.00407,259,111000,2470,0.00407
1287,2024-01-30,252670,-1.21,100100,2455,-1.21,-0.81,-1.62,-0.81,117,67,5424640,5078473,1017,1168,0.417,0.696,122,100130,2460,0.00204,129,100500,2465,0.00407,168,102430,2470,0.00611,239,110000,2465,0.00407,239,110000,2465,0.00407
1286,2024-01-30,252670,-1.21,95100,2450,-1.21,-0.81,-1.62,-1.21,44,67,6992628,3834953,1674,957,0.35,0.672,112,95630,2455,0.00204,122,100130,2460,0.00408,129,100500,2465,0.00612,168,102430,2470,0.00816,219,105000,2460,0.00408
1285,2024-01-30,252670,-1.21,94100,2435,-0.81,-0.81,-1.62,-1.41,20,67,8569861,4481769,1812,1112,0.317,0.621,81,94100,2440,0.00205,87,94400,2445,0.00411,100,95030,2450,0.00616,112,95630,2455,0.00821,122,100130,2460,0.01027
1284,2024-01-30,252670,-1.21,93100,2445,-1.21,-0.61,-1.82,-1.41,16,3,18601907,14734664,2700,1971,0.367,0.627,100,95030,2450,0.00204,112,95630,2455,0.00409,122,100130,2460,0.00613,129,100500,2465,0.00818,168,102430,2470,0.01022
1283,2024-01-29,252670,-0.79,142100,2460,-2.96,-2.76,-3.16,-3.16,587,595,2228991,1717320,716,458,0.55,0.696,646,142330,2465,0.00203,655,142800,2470,0.00407,759,152000,2445,-0.0061,759,152000,2445,-0.0061,759,152000,2445,-0.0061
1282,2024-01-29,252670,-0.79,141100,2465,-3.16,-2.76,-3.16,-2.96,564,560,1752610,3079561,638,659,0.7,0.842,655,142800,2470,0.00203,739,151000,2450,-0.00609,739,151000,2450,-0.00609,739,151000,2450,-0.00609,739,151000,2450,-0.00609
1281,2024-01-29,252670,-0.79,140100,2455,-3.16,-2.76,-3.16,-2.96,564,540,1452833,2741320,236,678,0.65,0.845,601,140100,2460,0.00204,620,141030,2465,0.00407,655,142800,2470,0.00611,719,150000,2455,0.0,719,150000,2455,0.0
1280,2024-01-29,252670,-0.79,135100,2460,-3.16,-2.76,-3.35,-2.96,564,533,2628248,2576579,282,778,0.65,0.831,585,135300,2465,0.00203,655,142800,2470,0.00407,699,145000,2465,0.00203,699,145000,2465,0.00203,699,145000,2465,0.00203
1279,2024-01-29,252670,-0.79,134100,2455,-3.16,-2.96,-3.35,-3.16,537,507,4311078,4933364,1144,912,0.583,0.831,561,134100,2460,0.00204,562,134130,2465,0.00407,655,142800,2470,0.00611,679,144000,2460,0.00204,679,144000,2460,0.00204
