,date,shcode,time,vi_time,wtime,vi_trgprice,vi_sprice,histHigh,histLow,ilocHigh,ilocLow,histClose,histDiff,histHigh10min,histLow10min,ilocHigh10min,ilocLow10min,chdegree,volume,mdvolume,msvolume,mdchecnt,mschecnt,tmcode,tmavgdiff,tm1diff,tm2diff,tm1value,tm2value,DurH30,DurL30,DurH60,DurL60,noNEWS,maxProfit,minProfit,lastProfit,imax,imin,hname,finalProfit
477,20250509,009310,90119,90118,95332,1557,1415,1800,1450,95,30,1482,4.730,1485,1452,6,16,92.380,470501,179034,165387,732,751,9,-0.700,4.730,2.870,759,907,-1,-1,-1,-1,0,-0.002,-0.107,-0.107,107,759,참엔지니어링,-0.048
476,20250509,377030,90036,90035,95251,2030,1843,1994,1760,100,82,1817,2.830,1820,1798,10,11,63.930,485915,271221,173395,1301,1120,480,-0.630,3.420,2.830,6019,903,2155,1587,2395,1420,0,0.005,-0.032,-0.028,109,732,비트맥스,-0.028
475,20250509,021040,90034,90028,95248,2645,2035,2645,2040,93,26,2130,4.670,2145,2075,4,16,45.040,5142516,3301452,1487087,5206,5692,72,0.250,8.830,4.670,24792,12009,2175,897,2175,897,1,0.111,-0.091,-0.081,311,135,대호특수강,-0.048
474,20250509,041190,90024,90024,95244,7640,6910,7520,7190,100,59,7290,5.500,7320,7220,3,15,71.310,3383079,1942201,1384947,9905,10552,331,1.580,15.220,8.070,8285,2334,6920,5590,6920,5590,3,0.009,-0.028,-0.014,114,662,우리기술투자,-0.014
473,20250509,042940,90024,90023,95241,50000,44300,56000,48800,65,97,53700,21.220,54200,52400,2,16,99.300,2290856,1110016,1102236,22924,24613,322,0.010,21.220,4.220,120784,3101,-1,-1,-1,-1,2,0.017,-0.146,-0.131,111,704,상지건설,-0.048
472,20250509,010770,90022,90018,95237,8400,7610,9200,8410,93,58,8780,15.370,8910,8610,7,18,85.760,4663896,2397450,2056159,14693,15361,111,0.140,15.240,8.070,40756,2334,14160,4510,14160,3645,10,0.123,-0.042,0.012,733,749,평화홀딩스,0.120
471,20250508,419530,135309,135307,144515,40450,36750,41550,39950,69,13,40150,9.100,40350,39950,5,13,167.230,369231,136891,228924,3628,6204,127,2.000,21.560,12.270,344233,2921,38750,27450,38750,15230,2,0.000,-0.011,-0.003,749,697,SAMG엔터,-0.003
470,20250508,192820,135022,135021,144227,194600,176900,195900,193100,2,74,195200,11.930,195900,194500,2,13,172.930,267855,97847,169206,10726,15078,110,2.630,28.010,13.190,577359,80567,182500,151400,184900,150300,5,0.005,-0.003,0.003,756,687,코스맥스,0.003
469,20250508,420570,134955,134951,144201,12650,11500,12840,12100,99,7,12220,5.160,12345,12100,18,7,95.620,254953,123617,118207,1848,2203,110,2.620,28.270,13.100,576856,80548,12950,9930,14090,8590,5,-0.003,-0.019,-0.011,684,725,제이투케이바이오,-0.011
468,20250508,215600,134150,134149,143357,3535,3210,3725,3440,67,0,3440,7.840,3490,3440,4,0,99.710,11753106,5852000,5834818,20692,23514,376,0.520,7.990,3.500,23347,215,4120,1887,4120,1887,0,0.008,-0.015,-0.001,724,704,신라젠,-0.001
467,20250508,289080,132519,132518,141723,1714,1558,1738,1587,99,49,1609,3.270,1611,1593,0,20,88.160,5391034,2750648,2425087,7042,8833,436,0.680,22.280,5.420,28399,12905,1874,1265,1874,1265,0,0.000,-0.008,-0.004,635,753,SV인베스트먼트,-0.004
466,20250508,098460,132235,132233,141438,15790,14350,17180,15630,24,95,16980,18.660,17140,16860,4,20,115.790,16518431,7639331,8845388,66976,92538,536,1.710,18.590,6.640,158382,96788,15370,12090,22100,12090,10,0.050,-0.009,0.023,685,644,고영,0.023
465,20250508,083660,132001,131959,141209,1199,1090,1184,1146,100,36,1153,6.760,1153,1148,0,10,152.310,615771,237799,362196,355,580,110,2.840,27.950,15.380,553229,75291,1200,642,1200,642,0,0.008,-0.009,0.008,735,699,CSA 코스믹,0.008
464,20250508,389140,131002,131002,140210,27750,25200,29000,26000,87,18,26800,10.060,26900,26000,1,18,84.650,9545941,5070189,4292154,49340,55940,127,1.510,11.010,10.270,10877,248066,-1,-1,-1,-1,4,0.144,-0.021,0.002,654,748,포바이포,0.120
463,20250508,096250,130809,130808,140014,14800,13450,14900,13820,100,68,14180,6.380,14240,14010,3,18,94.110,1173666,587437,552823,7391,7180,574,1.640,19.590,10.080,48649,25841,16230,9850,17000,9850,0,0.009,-0.018,-0.018,608,748,와이즈넛,-0.018
462,20250508,291650,130023,130022,135228,1154,1049,1218,1083,97,49,1115,6.090,1116,1094,0,19,81.300,2129067,1154938,938972,2262,2717,540,2.890,29.980,22.970,6780,27422,1065,823,1065,823,0,-0.000,-0.038,-0.037,611,745,압타머사이언스,-0.037
461,20250508,251970,130005,130005,135213,61500,55900,61500,59200,87,15,59700,6.990,59900,59200,1,15,111.630,204384,96269,107464,10773,7078,110,2.990,28.800,17.580,509778,66705,56500,47550,56500,40950,6,0.011,-0.010,-0.000,626,619,펌텍코리아,-0.000
460,20250508,090850,125830,125829,135040,6100,5540,6170,5900,99,14,5950,6.820,5960,5900,1,14,119.810,1137422,513600,615325,3434,4338,343,-0.280,6.820,4.050,6654,60821,5570,4950,5570,4930,0,0.028,-0.002,0.008,640,583,현대이지웰,0.008
459,20250508,451250,124937,124933,134140,12020,10920,12710,12070,31,78,12430,13.830,12520,12150,0,20,106.290,3985402,1911788,2031969,20261,21941,110,2.680,28.270,14.190,445700,48104,11590,9410,11590,9030,4,0.054,-0.015,-0.001,575,718,삐아,-0.001
458,20250508,016880,124338,124332,133547,1870,1700,1910,1773,99,36,1803,5.930,1812,1790,12,6,90.180,16051139,8307385,7491655,25042,28495,111,0.410,21.670,5.930,56296,28733,1702,817,1702,817,0,0.006,-0.023,-0.001,586,710,웅진,-0.001
457,20250508,059210,122315,122314,131524,5720,5200,6020,5650,6,92,5880,26.860,6020,5850,6,0,93.060,20074910,10318174,9602329,43869,50610,174,6.830,27.290,16.700,111329,40627,4880,4360,4880,4005,2,0.010,-0.034,-0.022,518,738,메타바이오메드,-0.022
456,20250508,056360,122205,122204,131413,6080,5520,6150,5650,99,22,5720,3.810,5730,5660,14,20,72.000,1211023,677495,487783,4205,3655,373,0.750,6.700,6.480,31335,136,6060,4720,6360,4720,6,0.001,-0.011,-0.005,516,539,코위버,-0.005
455,20250508,038390,121445,121445,130653,11620,10560,11610,10930,100,88,11250,7.240,11280,11100,2,13,132.160,218917,90767,119961,1106,1292,525,1.870,6.670,2.860,2435,1688,10560,9160,14250,8800,5,0.011,-0.021,-0.007,562,734,레드캡투어,-0.007
454,20250508,298060,120906,120902,130115,1029,935,989,1002,96,100,949,1.610,952,949,3,0,62.730,79908,42294,26533,250,236,110,2.630,25.790,12.820,409279,3074,1421,934,1421,934,3,0.019,-0.003,0.007,691,661,에스씨엠생명과학,0.007
453,20250508,052330,120219,120219,125423,10720,9740,9990,10000,7,2,9940,2.160,9990,10000,7,2,93.980,674898,321301,301952,3360,3983,47,0.350,2.160,0.320,6887,1010,9730,8530,9730,8250,0,0.000,-0.019,-0.013,531,520,코텍,-0.013
452,20250508,438700,115517,115514,124725,6680,6070,7340,6600,66,1,6670,9.880,7000,6600,20,1,88.930,4133550,2149191,1911212,18445,18342,289,1.330,9.880,5.280,28057,992,6080,2885,6080,2740,0,0.017,-0.054,-0.030,563,508,버넥트,-0.048
451,20250508,079550,113026,113022,122233,370500,336500,407500,377000,2,94,405000,20.360,407500,399500,2,19,134.450,841896,354278,476338,21585,24767,379,2.070,20.210,2.970,233055,4836,336500,239000,336500,239000,1,0.033,-0.096,-0.082,482,719,LIG넥스원,-0.048
450,20250508,053580,112853,112853,122107,17740,16120,18910,17720,81,1,17800,17.880,18120,17720,20,1,91.420,12997256,6665845,6093784,76798,80369,575,3.930,17.880,4.370,219656,54768,17630,8700,17630,8700,5,0.031,-0.046,-0.012,677,503,웹케시,-0.012
449,20250508,008500,110359,110357,115612,29550,26850,30900,26950,96,83,27300,3.210,27450,27100,1,16,88.070,760838,383579,337820,6854,7559,27,0.350,24.440,15.400,10476,33643,31850,10550,31850,10550,0,0.005,-0.048,-0.048,426,760,일정실업,-0.048
448,20250508,265740,110316,110315,115524,6810,6190,7120,6760,21,87,6990,12.020,7110,6990,20,0,117.220,314244,142937,167549,1542,1834,110,2.390,24.210,12.020,366043,2129,6400,4400,6400,4400,3,0.034,-0.038,-0.023,419,680,엔에프씨,-0.023
447,20250508,337930,105544,105542,114750,7030,6390,7190,6970,100,35,7070,11.160,7070,6990,0,18,156.800,909568,348759,546869,3139,3905,32,0.460,24.210,11.160,361027,3834,6520,5570,6980,5570,0,0.050,-0.015,0.046,758,446,젝시믹스,0.046
446,20250508,062970,104631,104626,113842,5090,4620,5360,4970,75,8,5030,10.550,5050,4970,1,8,101.580,5143300,2497781,2537358,11984,13914,373,0.730,10.550,5.110,26255,79,6050,4475,7080,4475,11,0.006,-0.048,-0.017,319,580,한국첨단소재,-0.017
445,20250508,278470,103201,103156,112404,92900,84400,96900,92700,87,100,94400,23.560,94500,93500,1,14,132.430,5527543,2344562,3104863,58791,66632,513,5.150,23.430,6.260,341919,674,76400,62200,76400,48350,8,0.050,-0.004,0.040,575,304,에이피알,0.048
444,20250508,351870,102740,102739,111952,9420,8560,9280,8730,100,75,8790,2.690,8840,8760,20,10,83.110,695118,375795,312342,3973,3798,562,0.850,16.050,15.280,12086,20904,8930,6820,12400,6820,0,0.090,-0.002,0.042,393,279,차이커뮤니케이션,0.042
443,20250508,123330,102454,102452,111703,26550,24100,26950,26150,54,23,26700,9.880,26750,26250,12,18,167.130,175988,65717,109831,1161,1682,110,2.520,22.770,13.300,336581,1659,24950,17800,25800,17800,13,0.015,-0.008,0.005,384,452,제닉,0.005
442,20250508,257720,102454,102451,111700,40950,37200,43500,40700,68,100,41600,12.130,42300,41600,12,0,143.630,4005149,1640123,2355750,23400,35641,110,2.530,22.910,13.300,336553,1659,37100,24450,37100,24300,0,0.008,-0.025,-0.009,588,418,실리콘투,-0.009
441,20250508,448900,101348,101348,110553,16590,15080,16880,16080,98,76,16490,13.330,16490,16180,0,18,115.180,1205906,550671,634281,7093,8120,174,6.070,19.090,16.050,59213,11678,-1,-1,-1,-1,1,0.085,-0.002,0.044,687,251,한국피아이엠,0.044
440,20250508,261200,100305,100301,105514,7590,6900,8290,7470,91,1,7500,13.640,7640,7470,18,1,89.550,4097541,2116051,1894881,15203,15819,174,6.030,19.190,18.660,11098,56927,7730,5930,7730,5930,0,0.014,-0.074,-0.067,249,755,덴티스,-0.048
439,20250508,348080,95814,95808,105021,1962,1783,1993,1809,99,59,1945,23.100,1954,1894,3,20,104.150,11170479,5263321,5481958,10851,13338,540,2.630,29.980,23.100,6659,20650,1580,516,1580,516,2,0.018,-0.025,-0.019,463,314,큐라티스,-0.019
438,20250508,278470,95543,95540,104748,84100,76400,96900,83100,14,100,94100,23.170,96900,93900,14,0,140.400,4655237,1903965,2673154,46814,55469,513,5.440,23.170,7.000,286345,3817,76400,62200,76400,48350,8,0.053,-0.012,0.044,575,228,에이피알,0.051
437,20250508,214260,95501,95459,104710,20900,18980,21500,20100,90,47,20650,13.340,21100,20650,8,0,119.900,570262,257646,308918,5019,6262,540,2.730,29.980,22.660,6659,20370,19810,12500,19810,12500,3,0.003,-0.058,-0.048,216,733,라파스,-0.048
436,20250508,460870,94930,94928,104133,7370,6700,7490,7200,91,84,7430,11.730,7450,7340,2,14,121.750,2785531,1236051,1504892,9079,11471,110,2.890,25.790,14.820,270056,70044,7100,3320,7100,3145,0,-0.006,-0.044,-0.018,203,670,에스엠씨지,-0.018
435,20250508,054180,94426,94421,103634,189,171,190,172,100,37,174,3.570,175,173,17,2,70.370,2997779,1700797,1196832,580,714,448,1.540,23.350,5.150,19518,3622,304,161,356,161,3,0.004,-0.048,-0.036,199,410,메디콕스,-0.036
434,20250508,025620,94143,94142,103354,7940,7210,8320,7710,100,22,7990,10.820,8070,7900,20,10,102.170,117705,56252,57471,663,752,110,2.710,21.470,13.610,233105,6876,8850,3350,8850,3350,0,0.047,-0.023,-0.002,578,349,제이준코스메틱,-0.002
433,20250508,382150,93955,93954,103209,14150,12860,14110,13400,100,84,13520,8.330,13690,13510,20,1,96.220,3462755,1745956,1679881,19022,20718,543,1.110,8.250,7.980,47536,43507,15590,8240,15590,8240,7,0.025,-0.010,0.005,220,356,온코크로스,0.005
432,20250508,192410,93616,93616,102825,1623,1475,1746,1482,96,0,1482,5.710,1517,1482,9,0,81.650,7584585,3970506,3242038,8485,8416,505,0.540,5.710,4.140,11424,45323,1402,645,1838,645,0,0.032,-0.111,-0.071,185,693,오늘이엔엠,-0.048
431,20250508,431190,93415,93411,102626,4925,4475,5180,4665,83,31,4722,5.760,4760,4680,8,14,88.910,1654780,871359,774761,7401,7573,562,1.100,15.280,14.070,19771,7235,4605,3835,5340,3835,0,0.016,-0.033,-0.026,188,537,케이쓰리아이,-0.026
430,20250508,012160,92857,92850,102106,607,551,633,589,64,97,606,24.440,614,594,20,18,88.780,14499035,7537537,6691774,6829,9571,72,1.680,29.700,24.440,1665,8770,548,364,548,364,1,0.028,-0.030,-0.019,444,286,영흥,-0.019
429,20250508,008500,92629,92623,101841,28850,26200,29900,24750,100,52,25500,-3.590,26650,25300,17,1,87.500,380430,184744,161655,3195,3611,27,0.480,24.230,18.830,8711,22662,31850,10550,31850,10550,0,0.182,-0.006,0.020,255,162,일정실업,0.120
428,20250508,382800,92618,92616,101826,4025,3655,4080,3910,97,64,3985,7.700,4000,3935,9,17,158.350,507515,190561,301744,1026,1430,12,1.000,8.400,7.700,7581,2016,3700,2900,4130,2900,0,0.007,-0.023,-0.015,254,667,지앤비에스 에코,-0.015
427,20250508,260970,92418,92413,101624,99600,90500,99900,100000,12,45,99500,11.170,99900,99000,12,19,220.560,92401,28569,63013,1563,2013,487,0.850,11.170,4.290,9020,583,91700,61100,91700,54000,7,0.002,-0.057,-0.012,162,196,에스앤디,-0.048
426,20250508,059210,92339,92338,101543,5170,4695,5670,5140,68,91,5330,14.990,5420,5290,11,20,109.980,9145706,4303137,4732395,19387,23645,174,6.660,21.820,14.990,21614,48580,4880,4360,4880,4005,2,0.127,-0.015,0.079,481,191,메타바이오메드,0.120
425,20250508,398120,92306,92305,101517,4125,3750,4265,3880,99,19,3900,15.730,3945,3880,4,19,99.820,4907965,2403279,2398860,11980,12282,175,1.820,17.560,15.730,9561,19387,4295,2610,4295,2610,0,0.002,-0.062,-0.056,150,724,에스지헬스케어,-0.048
424,20250508,289010,92306,92304,101514,5120,4650,5280,4790,94,45,4855,-10.420,4890,4795,8,19,92.720,3729213,1813170,1681120,6180,5987,474,-0.540,2.890,1.380,1385,383,6170,1957,6170,1957,2,0.096,-0.022,-0.016,246,159,아이스크림에듀,-0.016
423,20250508,008500,92228,92225,101433,25750,23400,29900,24750,92,44,25900,-2.080,26650,25200,9,17,89.620,374823,179723,161069,3116,3574,27,0.500,23.820,16.490,8576,18450,31850,10550,31850,10550,0,0.164,-0.023,0.004,255,154,일정실업,0.120
422,20250508,380540,92106,92104,101312,2385,2160,2365,2175,100,19,2205,5.000,2220,2175,9,19,79.970,1246152,682672,545939,972,1097,92,0.620,8.490,5.000,11017,2806,2660,1498,2660,873,0,0.032,-0.031,-0.004,562,198,옵티코어,-0.004
421,20250508,450330,91713,91713,100919,9520,8650,9990,9420,59,98,9970,15.930,9980,9550,5,17,114.750,671271,307948,353372,3745,5380,174,6.750,23.790,15.350,15971,6531,9060,7400,10960,7400,1,0.037,-0.040,0.007,484,372,하스,0.007
420,20250508,398120,91412,91411,100626,3750,3405,4265,3705,81,98,3905,15.880,3965,3880,19,1,100.480,4797517,2340180,2351511,11596,11895,175,1.850,21.360,15.880,9193,18951,4295,2610,4295,2610,0,0.007,-0.063,-0.057,145,724,에스지헬스케어,-0.048
419,20250508,012160,91155,91154,100407,536,487,633,539,30,100,617,26.690,624,602,19,16,93.380,13244125,6709285,6265116,5994,8614,72,1.670,29.700,26.900,1604,8008,548,364,548,364,1,0.009,-0.047,-0.036,444,286,영흥,-0.036
418,20250508,043100,91132,91131,100337,3115,2830,3160,2800,92,73,2960,18.160,2995,2850,7,18,85.750,3152799,1509675,1294606,9667,10323,175,1.710,18.160,16.910,9001,18707,2505,1160,2505,1160,0,0.025,-0.105,-0.083,133,748,알파녹스,-0.048
417,20250508,020710,91022,91021,100236,7310,6640,7430,6990,69,20,7050,-11.210,7100,6990,3,20,80.260,3978524,2057718,1651610,7954,8143,352,0.380,5.710,4.180,7620,532,-1,-1,-1,-1,0,0.070,-0.084,-0.076,246,756,시공테크,-0.048
416,20250508,250930,90951,90949,100155,503,457,550,490,97,5,492,9.090,497,490,20,5,76.840,1472524,775614,595974,2256,3614,9,0.540,9.090,5.090,761,248,490,410,490,380,0,0.028,-0.049,-0.041,208,673,예선테크,-0.048
415,20250508,290690,90913,90911,100126,4105,3730,4100,3820,94,12,3840,3.090,3875,3820,14,12,120.990,817344,366401,443322,1707,2088,33,0.670,6.620,3.330,1907,41,4500,3150,7160,2455,0,0.007,-0.012,-0.007,137,529,소룩스,-0.007
414,20250508,036630,90805,90804,100011,4175,3795,4280,3895,100,61,3987,4.510,4000,3950,4,19,78.230,434208,226782,177420,3445,4138,435,0.730,4.460,2.580,1745,683,-1,-1,-1,-1,0,-0.001,-0.041,-0.026,120,637,세종텔레콤,-0.026
413,20250508,192410,90650,90649,95857,1425,1295,1746,1350,37,78,1544,10.130,1593,1534,19,6,84.010,6867095,3533374,2968385,7452,7665,92,0.680,9.490,4.290,10365,2649,1402,645,1838,645,0,0.006,-0.147,-0.108,123,693,오늘이엔엠,-0.048
412,20250508,263700,90637,90635,95842,3370,3060,3425,3145,100,2,3160,3.610,3185,3145,19,2,107.450,650717,302447,324978,1960,2076,149,3.020,29.980,8.750,6604,39688,3520,2015,3520,2015,2,0.007,-0.032,-0.029,160,757,케어랩스,-0.029
411,20250508,090080,90527,90523,95732,1452,1320,1450,1332,100,63,1367,9.980,1404,1350,11,18,87.900,11382419,5705550,5015092,9746,9145,386,0.870,18.090,9.980,28010,15827,1950,1053,1950,1053,9,0.109,-0.009,0.078,159,121,평화산업,0.078
410,20250508,042940,90518,90516,95729,40450,36750,43300,39950,96,55,41400,21.410,42050,41100,10,2,94.790,2362258,1157456,1097146,23490,23636,322,0.470,21.110,2.100,95612,191,-1,-1,-1,-1,2,0.068,-0.032,0.068,617,159,상지건설,0.067
409,20250508,348080,90305,90304,95524,1784,1621,1883,1699,7,94,1851,17.150,1883,1747,7,20,114.120,5967809,2675031,3052843,5462,6997,540,2.820,29.980,17.530,6604,10625,1580,516,1580,516,2,0.073,-0.011,0.030,174,161,큐라티스,0.030
408,20250508,043100,90048,90047,95253,2840,2580,3160,2550,70,94,2875,14.770,3000,2820,8,18,85.130,3025003,1445724,1230761,9190,9587,175,1.570,17.360,14.370,18055,8626,2505,1160,2505,1160,0,0.055,-0.079,-0.056,133,748,알파녹스,-0.048
407,20250508,439580,90027,90026,95239,7300,5770,7500,7010,0,94,7500,29.980,7500,7500,0,0,93.540,2437753,1238044,1158018,7157,9396,149,2.840,29.980,8.490,6601,38367,5853,3005,5853,3005,1,-0.002,-0.002,-0.002,105,105,블루엠텍,-0.004
406,20250508,010770,90023,90020,95235,6750,5860,7280,6600,99,54,7090,20.990,7090,6750,0,8,88.640,3910824,1931606,1712222,10833,10818,386,0.940,20.820,12.630,27115,15344,14160,4510,14160,3590,9,0.071,-0.039,0.071,731,121,평화홀딩스,0.070
405,20250507,003310,140042,140039,145303,2410,2190,2420,2345,80,34,2395,10.370,2405,2360,2,10,102.210,8556664,4205505,4298529,7939,9699,105,0.580,10.370,2.200,19942,390,3315,1600,3315,1480,3,0.002,-0.015,-0.002,710,728,대주산업,-0.002
404,20250507,013580,140019,140014,145229,27750,25200,29100,27400,94,55,27650,10.380,28050,27500,14,4,99.400,4088962,2033323,2021205,23698,27001,322,2.780,29.900,16.190,139567,32907,-1,-1,-1,-1,3,0.007,-0.022,-0.020,708,746,계룡건설,-0.020
403,20250507,402490,135626,135621,144832,14720,13380,15070,13720,99,17,13800,4.390,13910,13720,9,17,88.510,711055,373362,330460,6239,5952,12,0.990,11.850,6.530,11570,16103,15730,12420,18220,12420,1,0.005,-0.007,-0.006,706,721,그린리소스,-0.006
402,20250507,011080,135545,135545,144759,2750,2500,2850,2740,62,38,2790,20.000,2815,2755,14,3,92.900,44398473,22480946,20883939,33301,39801,32,1.460,20.000,16.990,114052,30939,2355,608,2355,608,0,-0.000,-0.058,-0.052,706,728,형지I&C,-0.048
401,20250507,308100,135511,135506,144718,7000,6360,7340,6990,42,100,7170,17.160,7280,7080,14,4,95.510,4588180,2315510,2211649,10435,12240,32,1.450,20.000,17.160,113952,30888,-1,-1,-1,-1,1,-0.001,-0.052,-0.049,694,725,형지글로벌,-0.048
400,20250507,093240,134853,134853,144056,2750,2500,2845,2705,29,94,2800,16.670,2810,2770,0,6,102.400,11196838,5486677,5618211,10046,12586,32,1.540,20.650,18.300,112457,30093,3600,1707,3600,1707,2,0.002,-0.041,-0.034,706,728,형지엘리트,-0.034
399,20250507,417180,134541,134541,143744,3135,2850,3130,2970,100,59,3010,6.740,3030,3005,19,2,92.690,1803245,908700,842292,5876,6610,270,1.500,14.210,8.100,18673,2487,3180,2100,3180,2100,4,-0.000,-0.012,-0.010,681,737,핑거스토리,-0.010
398,20250507,288620,134310,134305,143517,11860,10780,12500,11680,88,72,12000,11.520,12180,11960,4,5,93.090,1738132,875326,814864,12434,13552,386,1.300,25.940,16.020,42635,36182,11210,7290,11210,7290,2,-0.001,-0.032,-0.025,680,731,에스퓨얼셀,-0.025
397,20250507,393210,134136,134136,143340,7950,7220,8050,7740,98,15,7780,7.310,7820,7740,8,15,84.880,2159489,1143359,970431,6792,7505,576,8.820,29.940,11.690,169797,53454,8880,4795,8880,4795,1,0.010,-0.008,-0.003,725,692,토마토시스템,-0.003
396,20250507,242040,133306,133305,142522,1678,1525,1699,1624,99,0,1624,5.450,1641,1624,17,0,110.100,1455381,677223,745639,1775,2432,276,1.350,8.120,5.450,7073,2389,1689,1294,1689,1294,1,0.006,-0.003,0.004,705,652,나무기술,0.004
395,20250507,044180,133039,133032,142242,821,746,839,782,99,87,826,10.870,838,820,7,15,110.770,1134449,529901,586965,990,1178,322,2.910,29.900,18.250,139261,30948,1283,500,1283,425,0,0.023,-0.020,0.011,754,660,KD,0.011
394,20250507,376980,132602,132601,141815,7280,6610,7370,7200,30,14,7260,2.250,7300,7200,2,14,79.970,517348,281575,225188,2004,2502,324,2.200,12.570,5.450,51787,7744,10460,4890,10460,4890,17,0.010,-0.017,0.004,746,677,원티드랩,0.004
393,20250507,110790,132524,132520,141730,4950,4500,5310,4555,98,64,4605,2.330,4660,4585,9,0,90.640,357155,183700,166500,3544,4111,32,1.510,21.720,18.460,106314,26896,4670,4135,5420,4135,0,-0.002,-0.029,-0.025,635,758,크리스에프앤씨,-0.025
392,20250507,017510,132502,132459,141711,7150,6500,7250,7060,86,33,7120,8.040,7130,7070,2,15,128.760,1560297,669204,861696,4661,6189,213,3.200,8.040,5.300,10863,5250,7250,4545,7250,4545,0,-0.001,-0.015,-0.001,663,675,세명전기,-0.001
391,20250507,402030,132241,132240,141452,27450,24950,27650,27050,14,95,27400,10.480,27650,27300,14,2,148.090,186900,74921,110954,1943,3138,529,2.440,10.480,5.480,2968,12754,29400,19290,29400,19290,2,0.007,-0.004,0.005,652,670,코난테크놀로지,0.005
390,20250507,075130,131050,131050,140255,3260,2960,3480,3190,55,84,3365,13.870,3370,3305,0,11,92.320,4802688,2437389,2250233,8524,9511,566,2.330,13.870,7.530,15938,15888,3825,2340,3825,2340,1,0.041,-0.012,0.020,714,662,플랜티넷,0.020
389,20250507,309960,130649,130647,135852,5130,4655,5160,4935,99,74,5060,7.550,5120,5010,5,20,121.360,714569,308204,374036,1879,3238,576,9.960,29.940,14.050,166117,46298,5970,3430,5970,3115,1,0.016,-0.012,0.014,751,625,LB인베스트먼트,0.014
388,20250507,389140,130631,130629,135837,23200,21050,24350,21950,0,73,24350,29.940,24350,23150,0,20,104.670,7792705,3751609,3926742,35853,43075,576,9.800,29.940,14.050,166091,46139,-1,-1,-1,-1,3,-0.002,-0.002,-0.002,597,597,포바이포,-0.003
387,20250507,241520,130523,130517,135738,7440,6760,7940,7280,7,46,7730,14.350,7940,7410,7,13,101.750,6084738,2969219,3021222,15021,17415,576,9.930,29.940,14.200,165928,45365,9300,4225,9300,2810,2,-0.002,-0.040,-0.036,597,758,DSC인베스트먼트,-0.036
386,20250507,373160,130238,130234,135452,7410,6730,7710,7000,46,5,7090,5.820,7100,7000,0,5,105.990,1047004,501319,531346,4181,5455,324,2.600,15.980,6.050,41893,2809,9420,5930,9420,5930,2,0.001,-0.013,-0.009,604,593,데이원컴퍼니,-0.009
385,20250507,193250,125915,125912,135121,557,506,572,526,99,84,532,5.140,537,530,6,13,102.700,1161462,545976,560701,858,1233,265,0.990,6.410,5.710,1860,8536,886,404,886,404,5,0.043,-0.008,0.043,760,598,링크드,0.043
384,20250507,435570,125611,125610,134817,22350,20300,22400,20750,100,67,21650,5.100,21650,21250,0,11,75.200,1484524,815696,613420,11328,11166,574,0.580,6.520,5.640,2769,4407,-1,-1,-1,-1,2,0.107,-0.018,0.072,724,594,에르코스,0.072
383,20250507,389140,124824,124824,134035,20950,19020,23500,20700,63,93,23100,23.270,23400,22250,3,15,104.080,6773242,3262838,3396050,30994,38719,576,7.490,23.270,11.240,141882,32791,-1,-1,-1,-1,3,0.052,-0.015,0.052,588,572,포바이포,0.051
382,20250507,052400,124352,124346,133555,45350,41200,46500,44550,43,89,46100,27.520,46300,45650,1,13,121.030,4164334,1876716,2271446,37405,46727,342,2.850,29.950,27.660,91821,101256,46300,23800,46300,22150,4,0.016,-0.006,0.016,697,567,코나아이,0.016
381,20250507,289010,123648,123647,132905,5500,5000,5650,5320,99,78,5470,-11.200,5520,5390,14,18,74.320,5876483,3174354,2359293,11291,12083,474,0.800,10.670,5.360,4177,1292,6170,1957,6170,1957,2,0.005,-0.053,-0.011,539,601,아이스크림에듀,-0.048
380,20250507,088340,122651,122645,131904,23100,21000,25750,23200,79,88,24800,21.870,25100,23900,6,19,100.250,2013691,987900,990404,14853,16439,531,2.420,21.870,6.550,46724,5873,31350,9810,31350,9810,0,0.018,-0.030,-0.016,700,545,유라클,-0.016
379,20250507,014970,122343,122339,131546,6490,5900,6800,6180,3,72,6450,2.540,6800,6290,3,15,82.650,2117375,1085179,896921,5328,6007,422,0.220,4.500,2.380,3194,13396,-1,-1,-1,-1,0,0.265,-0.016,0.125,630,532,삼륭물산,0.120
378,20250507,065770,121840,121837,131053,1801,1637,1824,1741,94,66,1750,7.030,1775,1745,14,2,128.210,337841,139930,179411,756,1164,92,1.060,29.940,16.220,5188,22876,2200,1522,2200,1522,3,0.032,-0.002,0.032,592,501,CS,0.032
377,20250507,013360,121659,121656,130904,3375,3065,3420,3210,99,1,3230,9.680,3280,3210,13,1,106.320,1764791,836073,888879,2997,3625,322,1.820,23.810,11.940,123145,23680,4305,2780,4305,2780,3,0.066,-0.002,0.044,633,498,일성건설,0.044
376,20250507,025950,121555,121553,130804,49950,45400,51600,47800,92,74,48700,11.830,49500,48450,17,7,93.950,1013276,518496,487133,12325,13618,322,1.810,23.240,11.830,122555,23632,67600,39000,67600,39000,2,0.055,0.000,0.033,633,496,동신건설,0.033
375,20250507,052400,121129,121125,130334,41250,37500,46150,41200,10,100,45550,26.000,46150,45100,10,20,123.170,3784168,1688404,2079592,33104,42371,342,2.580,29.950,25.860,91412,91177,46300,23800,46300,22150,4,0.029,-0.007,0.029,697,491,코나아이,0.028
