,date,shcode,dO,tBid,pBid,dOpen,dHigh,dLow,dClose,iHigh,iLow,mdvol,msvol,mdcnt,mscnt,mvrate,mcrate,20_i,20_t,20_p,20_r,40_i,40_t,40_p,40_r,60_i,60_t,60_p,60_r,80_i,80_t,80_p,80_r,100_i,100_t,100_p,100_r
8022,2025-01-02,122630,-0.79,133100,13640,-1.62,-1.47,-1.9,-1.9,382,419,560364,364989,3782,1032,0.483,0.569,439,134000,13680,0.00293,450,134530,13700,0.0044,521,142100,13730,0.0066,539,143000,13740,0.00733,539,143000,13740,0.00733
8021,2025-01-02,122630,-0.79,132100,13695,-1.69,-1.47,-1.76,-1.58,382,347,389790,403901,1248,1000,0.5,0.655,519,142000,13710,0.0011,519,142000,13710,0.0011,519,142000,13710,0.0011,519,142000,13710,0.0011,519,142000,13710,0.0011
8020,2025-01-02,122630,-0.79,131100,13705,-1.44,-1.44,-1.76,-1.58,320,347,645973,410017,3368,1050,0.4,0.509,499,141000,13680,-0.00182,499,141000,13680,-0.00182,499,141000,13680,-0.00182,499,141000,13680,-0.00182,499,141000,13680,-0.00182
8019,2025-01-02,122630,-0.79,130100,13685,-1.26,-1.26,-1.76,-1.65,300,347,733166,408239,3743,921,0.35,0.431,479,140000,13675,-0.00073,479,140000,13675,-0.00073,479,140000,13675,-0.00073,479,140000,13675,-0.00073,479,140000,13675,-0.00073
8018,2025-01-02,122630,-0.79,125100,13680,-1.4,-1.15,-1.72,-1.72,297,336,695115,361772,3699,930,0.417,0.466,459,135000,13685,0.00037,459,135000,13685,0.00037,459,135000,13685,0.00037,459,135000,13685,0.00037,459,135000,13685,0.00037
8017,2025-01-02,122630,-0.79,124100,13715,-1.26,-1.15,-1.44,-1.37,297,279,581536,426299,2003,841,0.45,0.525,439,134000,13675,-0.00292,439,134000,13675,-0.00292,439,134000,13675,-0.00292,439,134000,13675,-0.00292,439,134000,13675,-0.00292
8016,2025-01-02,122630,-0.79,123100,13745,-0.72,-0.72,-1.44,-1.22,240,279,617362,366744,2319,865,0.45,0.467,419,133000,13650,-0.00691,419,133000,13650,-0.00691,419,133000,13650,-0.00691,419,133000,13650,-0.00691,419,133000,13650,-0.00691
8015,2025-01-02,122630,-0.79,122100,13720,-0.72,-0.72,-1.44,-1.44,220,279,696633,414855,2174,874,0.417,0.433,399,132000,13695,-0.00182,399,132000,13695,-0.00182,399,132000,13695,-0.00182,399,132000,13695,-0.00182,399,132000,13695,-0.00182
8014,2025-01-02,122630,-0.79,121100,13740,-0.9,-0.72,-1.26,-1.26,220,259,834391,587661,1733,1134,0.483,0.467,379,131000,13695,-0.00328,379,131000,13695,-0.00328,379,131000,13695,-0.00328,379,131000,13695,-0.00328,379,131000,13695,-0.00328
8013,2025-01-02,122630,-0.79,120100,13815,-1.26,-0.72,-1.26,-0.79,220,180,861720,906970,977,1573,0.567,0.617,359,130000,13685,-0.00941,359,130000,13685,-0.00941,359,130000,13685,-0.00941,359,130000,13685,-0.00941,359,130000,13685,-0.00941
8012,2025-01-02,122630,-0.79,115100,13815,-1.44,-0.75,-1.51,-0.79,218,164,990263,951674,2003,1625,0.55,0.55,339,125000,13675,-0.01013,339,125000,13675,-0.01013,339,125000,13675,-0.01013,339,125000,13675,-0.01013,339,125000,13675,-0.01013
8011,2025-01-02,122630,-0.79,114100,13790,-1.04,-0.9,-1.51,-0.93,198,159,938403,831884,3029,1541,0.5,0.466,319,124000,13725,-0.00471,319,124000,13725,-0.00471,319,124000,13725,-0.00471,319,124000,13725,-0.00471,319,124000,13725,-0.00471
8010,2025-01-02,122630,-0.79,113100,13745,-1.22,-0.93,-1.51,-1.29,144,159,908877,535314,3802,1330,0.4,0.397,189,113500,13780,0.00255,218,114930,13810,0.00473,299,123000,13745,0.0,299,123000,13745,0.0,299,123000,13745,0.0
8009,2025-01-02,122630,-0.79,112100,13720,-1.33,-0.83,-1.51,-1.51,105,159,793905,578886,3226,1573,0.417,0.429,182,113130,13760,0.00292,189,113500,13780,0.00437,218,114930,13810,0.00656,279,122000,13715,-0.00036,279,122000,13715,-0.00036
8008,2025-01-02,122630,-0.79,111100,13765,-0.97,-0.75,-1.37,-1.04,86,94,955955,1002708,4211,1969,0.433,0.466,214,114730,13800,0.00254,259,121000,13740,-0.00182,259,121000,13740,-0.00182,259,121000,13740,-0.00182,259,121000,13740,-0.00182
8007,2025-01-02,122630,-0.79,110100,13745,-0.36,-0.36,-1.37,-1.08,60,94,1311881,1205200,5773,2599,0.433,0.379,144,111230,13780,0.00255,218,114930,13810,0.00473,239,120000,13805,0.00437,239,120000,13805,0.00437,239,120000,13805,0.00437
8006,2025-01-02,122630,-0.79,105100,13735,-0.86,-0.07,-1.37,-1.29,52,94,1544735,1636139,6489,4304,0.45,0.467,102,105130,13770,0.00255,105,105300,13800,0.00473,219,115000,13805,0.0051,219,115000,13805,0.0051,219,115000,13805,0.0051
8005,2025-01-02,122630,-0.79,104100,13785,-1.65,-0.07,-1.72,-0.86,52,24,2122665,2279804,6536,6018,0.5,0.55,199,114000,13785,0.0,199,114000,13785,0.0,199,114000,13785,0.0,199,114000,13785,0.0,199,114000,13785,0.0
8004,2025-01-02,122630,-0.79,103100,13870,-0.79,-0.07,-2.12,-0.22,52,11,3248213,3428946,12461,8043,0.567,0.55,179,113000,13735,-0.00973,179,113000,13735,-0.00973,179,113000,13735,-0.00973,179,113000,13735,-0.00973,179,113000,13735,-0.00973
8003,2024-12-30,122630,-0.64,142100,13985,0.18,0.21,-0.11,-0.07,600,635,397791,294817,1344,737,0.55,0.574,650,142530,14020,0.0025,759,152000,13930,-0.00393,759,152000,13930,-0.00393,759,152000,13930,-0.00393,759,152000,13930,-0.00393
8002,2024-12-30,122630,-0.64,141100,14010,0.11,0.21,0.0,0.11,600,591,230157,226697,680,644,0.583,0.667,739,151000,13960,-0.00357,739,151000,13960,-0.00357,739,151000,13960,-0.00357,739,151000,13960,-0.00357,739,151000,13960,-0.00357
8001,2024-12-30,122630,-0.64,140100,14020,0.18,0.18,0.0,0.14,540,591,235979,217288,854,627,0.55,0.589,719,150000,13975,-0.00321,719,150000,13975,-0.00321,719,150000,13975,-0.00321,719,150000,13975,-0.00321,719,150000,13975,-0.00321
8000,2024-12-30,122630,-0.64,135100,14020,0.04,0.18,-0.18,0.11,540,522,228689,237753,1338,755,0.517,0.579,699,145000,14005,-0.00107,699,145000,14005,-0.00107,699,145000,14005,-0.00107,699,145000,14005,-0.00107,699,145000,14005,-0.00107
7999,2024-12-30,122630,-0.64,134100,14010,0.46,0.5,-0.18,0.04,505,522,520755,419862,3237,1015,0.467,0.439,679,144000,13990,-0.00143,679,144000,13990,-0.00143,679,144000,13990,-0.00143,679,144000,13990,-0.00143,679,144000,13990,-0.00143
7998,2024-12-30,122630,-0.64,133100,14020,0.32,0.54,-0.18,0.14,497,522,508129,437104,3012,1026,0.517,0.554,659,143000,14020,0.0,659,143000,14020,0.0,659,143000,14020,0.0,659,143000,14020,0.0,659,143000,14020,0.0
7997,2024-12-30,122630,-0.64,132100,14000,0.25,0.54,-0.04,0.0,497,515,467886,350009,2543,840,0.5,0.491,639,142000,13985,-0.00107,639,142000,13985,-0.00107,639,142000,13985,-0.00107,639,142000,13985,-0.00107,639,142000,13985,-0.00107
7996,2024-12-30,122630,-0.64,131100,14060,0.29,0.54,0.25,0.5,497,460,271640,208004,858,654,0.45,0.564,619,141000,14010,-0.00356,619,141000,14010,-0.00356,619,141000,14010,-0.00356,619,141000,14010,-0.00356,619,141000,14010,-0.00356
7995,2024-12-30,122630,-0.64,130100,14040,0.25,0.43,0.25,0.29,468,420,260848,141690,1006,520,0.383,0.509,599,140000,14015,-0.00178,599,140000,14015,-0.00178,599,140000,14015,-0.00178,599,140000,14015,-0.00178,599,140000,14015,-0.00178
7994,2024-12-30,122630,-0.64,125100,14035,0.29,0.39,0.25,0.32,409,420,217527,172984,836,610,0.5,0.586,497,130900,14070,0.00249,579,135000,14010,-0.00178,579,135000,14010,-0.00178,579,135000,14010,-0.00178,579,135000,14010,-0.00178
7993,2024-12-30,122630,-0.64,124100,14040,0.39,0.39,0.14,0.29,380,398,224551,211783,1544,628,0.583,0.542,559,134000,14000,-0.00285,559,134000,14000,-0.00285,559,134000,14000,-0.00285,559,134000,14000,-0.00285,559,134000,14000,-0.00285
7992,2024-12-30,122630,-0.64,123100,14030,0.57,0.61,0.14,0.32,361,398,517113,324563,2288,826,0.633,0.526,497,130900,14070,0.00285,539,133000,14015,-0.00107,539,133000,14015,-0.00107,539,133000,14015,-0.00107,539,133000,14015,-0.00107
7991,2024-12-30,122630,-0.64,122100,14035,0.79,0.82,0.14,0.25,343,398,579783,299985,2357,741,0.533,0.5,497,130900,14070,0.00249,519,132000,13995,-0.00285,519,132000,13995,-0.00285,519,132000,13995,-0.00285,519,132000,13995,-0.00285
7990,2024-12-30,122630,-0.64,121100,14045,0.64,0.82,0.32,0.43,343,369,528141,311904,1593,706,0.517,0.509,499,131000,14065,0.00142,499,131000,14065,0.00142,499,131000,14065,0.00142,499,131000,14065,0.00142,499,131000,14065,0.00142
7989,2024-12-30,122630,-0.64,120100,14075,0.93,0.93,0.64,0.71,300,318,287989,233168,1143,553,0.417,0.424,479,130000,14035,-0.00284,479,130000,14035,-0.00284,479,130000,14035,-0.00284,479,130000,14035,-0.00284,479,130000,14035,-0.00284
7988,2024-12-30,122630,-0.64,115100,14105,0.86,1.0,0.64,0.79,297,318,315509,296513,1432,793,0.417,0.424,459,125000,14040,-0.00461,459,125000,14040,-0.00461,459,125000,14040,-0.00461,459,125000,14040,-0.00461,459,125000,14040,-0.00461
7987,2024-12-30,122630,-0.64,114100,14080,1.04,1.11,0.64,0.68,262,318,542719,240764,1852,870,0.333,0.417,439,124000,14035,-0.0032,439,124000,14035,-0.0032,439,124000,14035,-0.0032,439,124000,14035,-0.0032,439,124000,14035,-0.0032
7986,2024-12-30,122630,-0.64,113100,14125,1.29,1.29,0.75,0.96,240,284,656271,253115,2056,959,0.367,0.475,419,123000,14040,-0.00602,419,123000,14040,-0.00602,419,123000,14040,-0.00602,419,123000,14040,-0.00602,419,123000,14040,-0.00602
7985,2024-12-30,122630,-0.64,112100,14120,1.39,1.5,0.82,0.82,225,279,581341,232014,1866,802,0.35,0.441,399,122000,14030,-0.00637,399,122000,14030,-0.00637,399,122000,14030,-0.00637,399,122000,14030,-0.00637,399,122000,14030,-0.00637
7984,2024-12-30,122630,-0.64,111100,14140,1.5,1.68,1.04,1.11,204,255,430433,426572,1703,1419,0.433,0.492,379,121000,14055,-0.00601,379,121000,14055,-0.00601,379,121000,14055,-0.00601,379,121000,14055,-0.00601,379,121000,14055,-0.00601
7983,2024-12-30,122630,-0.64,110100,14170,1.32,1.68,1.25,1.29,204,237,339955,550705,1260,2082,0.55,0.583,359,120000,14095,-0.00529,359,120000,14095,-0.00529,359,120000,14095,-0.00529,359,120000,14095,-0.00529,359,120000,14095,-0.00529
7982,2024-12-30,122630,-0.64,105100,14190,1.04,1.68,1.0,1.43,204,161,428160,640161,1253,2434,0.567,0.617,339,115000,14105,-0.00599,339,115000,14105,-0.00599,339,115000,14105,-0.00599,339,115000,14105,-0.00599,339,115000,14105,-0.00599
7981,2024-12-30,122630,-0.64,104100,14210,1.11,1.57,0.93,1.5,191,148,474226,592320,1777,2045,0.533,0.583,319,114000,14090,-0.00844,319,114000,14090,-0.00844,319,114000,14090,-0.00844,319,114000,14090,-0.00844,319,114000,14090,-0.00844
7980,2024-12-30,122630,-0.64,103100,14185,1.36,1.46,0.93,1.39,178,148,644991,562503,2213,1604,0.417,0.483,191,103600,14220,0.00247,299,113000,14130,-0.00388,299,113000,14130,-0.00388,299,113000,14130,-0.00388,299,113000,14130,-0.00388
7979,2024-12-30,122630,-0.64,102100,14140,1.5,1.54,0.93,1.14,113,148,675233,574383,2456,1623,0.383,0.441,175,102800,14180,0.00283,187,103400,14210,0.00495,204,104230,14230,0.00636,279,112000,14110,-0.00212,279,112000,14110,-0.00212
7978,2024-12-30,122630,-0.64,101100,14150,1.36,1.57,1.21,1.21,99,132,666936,669394,2166,2733,0.433,0.508,177,102900,14190,0.00283,191,103600,14220,0.00495,259,111000,14150,0.0,259,111000,14150,0.0,259,111000,14150,0.0
7977,2024-12-30,122630,-0.64,100100,14185,0.79,1.57,0.79,1.39,99,60,726254,1103217,2411,4850,0.55,0.627,191,103600,14220,0.00247,239,110000,14175,-0.0007,239,110000,14175,-0.0007,239,110000,14175,-0.0007,239,110000,14175,-0.0007
7976,2024-12-30,122630,-0.64,95100,14210,0.61,1.57,0.39,1.57,99,50,765177,1387078,2605,5904,0.633,0.7,219,105000,14195,-0.00106,219,105000,14195,-0.00106,219,105000,14195,-0.00106,219,105000,14195,-0.00106,219,105000,14195,-0.00106
7975,2024-12-30,122630,-0.64,94100,14190,0.18,1.43,0.18,1.39,75,20,817895,1571969,2655,6295,0.65,0.717,199,104000,14205,0.00106,199,104000,14205,0.00106,199,104000,14205,0.00106,199,104000,14205,0.00106,199,104000,14205,0.00106
7974,2024-12-30,122630,-0.64,93100,14110,-0.64,0.89,-1.39,0.79,58,3,1108137,1679394,3830,5647,0.55,0.661,63,93200,14150,0.00283,67,93400,14180,0.00496,76,93830,14200,0.00638,179,103000,14190,0.00567,179,103000,14190,0.00567
7973,2024-12-27,122630,-0.25,142100,13975,-1.46,-0.53,-1.46,-0.64,631,580,468355,989221,1244,3611,0.633,0.733,669,143500,14010,0.0025,759,152000,13990,0.00107,759,152000,13990,0.00107,759,152000,13990,0.00107,759,152000,13990,0.00107
7972,2024-12-27,122630,-0.25,141100,13955,-1.28,-0.89,-1.56,-0.96,611,573,344338,563119,1199,2263,0.6,0.644,625,141300,13990,0.00251,739,151000,13975,0.00143,739,151000,13975,0.00143,739,151000,13975,0.00143,739,151000,13975,0.00143
7971,2024-12-27,122630,-0.25,140100,13920,-1.46,-1.17,-1.56,-1.21,557,573,290279,563132,1212,2073,0.583,0.61,613,140700,13960,0.00287,625,141300,13990,0.00503,669,143500,14010,0.00647,719,150000,13980,0.00431,719,150000,13980,0.00431
7970,2024-12-27,122630,-0.25,135100,13880,-1.7,-1.17,-1.74,-1.46,557,522,278542,573373,1165,1964,0.6,0.61,596,135830,13920,0.00288,611,140600,13950,0.00504,623,141200,13970,0.00648,631,141600,14000,0.00865,699,145000,13975,0.00684
7969,2024-12-27,122630,-0.25,134100,13905,-1.99,-1.17,-1.99,-1.31,557,500,215692,640530,840,2097,0.7,0.733,603,140200,13940,0.00252,623,141200,13970,0.00467,631,141600,14000,0.00683,679,144000,14005,0.00719,679,144000,14005,0.00719
7968,2024-12-27,122630,-0.25,133100,13875,-1.78,-1.49,-2.02,-1.49,538,497,205540,344834,1132,1246,0.667,0.6,546,133330,13910,0.00252,603,140200,13940,0.00468,623,141200,13970,0.00685,631,141600,14000,0.00901,659,143000,13985,0.00793
7967,2024-12-27,122630,-0.25,132100,13840,-1.67,-1.63,-2.02,-1.63,463,497,268133,246579,1510,912,0.517,0.517,540,133030,13880,0.00289,546,133330,13910,0.00506,602,140130,13930,0.0065,613,140700,13960,0.00867,625,141300,13990,0.01084
7966,2024-12-27,122630,-0.25,131100,13805,-1.78,-1.56,-2.02,-1.99,453,497,284307,239151,1717,1004,0.483,0.483,513,131700,13840,0.00254,536,132830,13870,0.00471,544,133230,13900,0.00688,602,140130,13930,0.00905,611,140600,13950,0.0105
7965,2024-12-27,122630,-0.25,130100,13830,-1.7,-1.56,-1.95,-1.7,453,471,267013,252342,1378,1079,0.417,0.567,536,132830,13870,0.00289,544,133230,13900,0.00506,596,135830,13920,0.00651,599,140000,13910,0.00578,599,140000,13910,0.00578
7964,2024-12-27,122630,-0.25,125100,13850,-1.99,-1.56,-1.99,-1.67,453,400,263682,334399,1089,1441,0.567,0.667,543,133200,13890,0.00289,579,135000,13875,0.00181,579,135000,13875,0.00181,579,135000,13875,0.00181,579,135000,13875,0.00181
7963,2024-12-27,122630,-0.25,124100,13830,-2.17,-1.67,-2.2,-1.78,416,381,282548,279007,976,1367,0.517,0.667,536,132830,13870,0.00289,544,133230,13900,0.00506,559,134000,13895,0.0047,559,134000,13895,0.0047,559,134000,13895,0.0047
7962,2024-12-27,122630,-0.25,123100,13840,-2.13,-1.67,-2.24,-1.74,416,375,387536,338846,1890,1557,0.583,0.633,539,133000,13870,0.00217,539,133000,13870,0.00217,539,133000,13870,0.00217,539,133000,13870,0.00217,539,133000,13870,0.00217
7961,2024-12-27,122630,-0.25,122100,13800,-1.88,-1.78,-2.24,-1.99,348,375,413885,249396,2366,1287,0.417,0.517,413,122700,13840,0.0029,519,132000,13850,0.00362,519,132000,13850,0.00362,519,132000,13850,0.00362,519,132000,13850,0.00362
7960,2024-12-27,122630,-0.25,121100,13775,-2.06,-1.7,-2.24,-2.13,336,375,492756,404480,3136,1508,0.467,0.517,401,122100,13810,0.00254,413,122700,13840,0.00472,499,131000,13800,0.00181,499,131000,13800,0.00181,499,131000,13800,0.00181
7959,2024-12-27,122630,-0.25,120100,13775,-1.99,-1.7,-2.17,-2.13,336,323,399335,399756,2425,1553,0.483,0.542,401,122100,13810,0.00254,413,122700,13840,0.00472,479,130000,13840,0.00472,479,130000,13840,0.00472,479,130000,13840,0.00472
7958,2024-12-27,122630,-0.25,115100,13815,-1.78,-1.7,-2.17,-1.85,336,323,517337,490215,2786,1607,0.517,0.542,416,122830,13850,0.00253,459,125000,13845,0.00217,459,125000,13845,0.00217,459,125000,13845,0.00217,459,125000,13845,0.00217
7957,2024-12-27,122630,-0.25,114100,13790,-2.02,-1.56,-2.1,-2.1,270,297,527347,527559,2528,1870,0.483,0.525,330,114530,13830,0.0029,439,124000,13830,0.0029,439,124000,13830,0.0029,439,124000,13830,0.0029,439,124000,13830,0.0029
7956,2024-12-27,122630,-0.25,113100,13800,-1.49,-1.49,-2.13,-2.06,240,253,1197601,884911,6941,2540,0.433,0.383,335,114800,13840,0.0029,419,123000,13835,0.00254,419,123000,13835,0.00254,419,123000,13835,0.00254,419,123000,13835,0.00254
7955,2024-12-27,122630,-0.25,112100,13830,-1.17,-1.1,-2.13,-1.74,234,253,1274754,937266,7637,2649,0.417,0.339,399,122000,13800,-0.00217,399,122000,13800,-0.00217,399,122000,13800,-0.00217,399,122000,13800,-0.00217,399,122000,13800,-0.00217
7954,2024-12-27,122630,-0.25,111100,13795,-0.71,-0.71,-2.13,-2.02,200,253,1603881,840030,10452,2534,0.383,0.339,265,111300,13830,0.00254,270,111530,13860,0.00471,379,121000,13780,-0.00109,379,121000,13780,-0.00109,379,121000,13780,-0.00109
7953,2024-12-27,122630,-0.25,110100,13870,-0.57,-0.5,-1.46,-1.46,183,239,990129,483573,6003,1762,0.383,0.458,359,120000,13780,-0.00649,359,120000,13780,-0.00649,359,120000,13780,-0.00649,359,120000,13780,-0.00649,359,120000,13780,-0.00649
7952,2024-12-27,122630,-0.25,105100,13915,-0.28,-0.28,-1.28,-1.07,160,217,1039397,402557,7287,1748,0.383,0.467,339,115000,13820,-0.00683,339,115000,13820,-0.00683,339,115000,13820,-0.00683,339,115000,13820,-0.00683,339,115000,13820,-0.00683
7951,2024-12-27,122630,-0.25,104100,13980,-0.18,0.07,-0.89,-0.71,142,170,618593,344134,4282,1497,0.4,0.407,319,114000,13785,-0.01395,319,114000,13785,-0.01395,319,114000,13785,-0.01395,319,114000,13785,-0.01395,319,114000,13785,-0.01395
7950,2024-12-27,122630,-0.25,103100,14000,-0.25,0.07,-0.89,-0.57,142,170,570281,372024,4109,2220,0.467,0.508,253,110700,13780,-0.01571,253,110700,13780,-0.01571,253,110700,13780,-0.01571,253,110700,13780,-0.01571,253,110700,13780,-0.01571
7949,2024-12-27,122630,-0.25,102100,14040,-0.53,0.07,-0.64,-0.28,142,101,261323,523532,1342,2654,0.583,0.661,246,110330,13820,-0.01567,246,110330,13820,-0.01567,246,110330,13820,-0.01567,246,110330,13820,-0.01567,246,110330,13820,-0.01567
7948,2024-12-27,122630,-0.25,101100,14055,-0.28,0.0,-0.67,-0.11,137,91,371919,466738,2062,2617,0.5,0.6,142,101130,14090,0.00249,244,110230,13830,-0.01601,244,110230,13830,-0.01601,244,110230,13830,-0.01601,244,110230,13830,-0.01601
7947,2024-12-27,122630,-0.25,100100,14045,-0.32,-0.11,-0.67,-0.25,115,91,440462,556313,2550,2592,0.483,0.567,135,100800,14080,0.00249,239,110000,13875,-0.0121,239,110000,13875,-0.0121,239,110000,13875,-0.0121,239,110000,13875,-0.0121
7946,2024-12-27,122630,-0.25,95100,14000,-0.71,-0.14,-0.85,-0.53,63,45,688479,498364,4355,2756,0.4,0.483,110,95530,14040,0.00286,116,95830,14070,0.005,142,101130,14090,0.00643,219,105000,13930,-0.005,219,105000,13930,-0.005
7945,2024-12-27,122630,-0.25,94100,14035,-0.32,-0.14,-0.85,-0.32,33,45,890078,732611,4710,3445,0.433,0.55,116,95830,14070,0.00249,199,104000,13980,-0.00392,199,104000,13980,-0.00392,199,104000,13980,-0.00392,199,104000,13980,-0.00392
7944,2024-12-27,122630,-0.25,93100,14030,-0.25,0.39,-0.85,-0.36,5,45,1532106,1538590,6185,4919,0.45,0.55,116,95830,14070,0.00285,179,103000,14000,-0.00214,179,103000,14000,-0.00214,179,103000,14000,-0.00214,179,103000,14000,-0.00214
7943,2024-12-26,122630,0.6,142100,14080,-0.74,-0.74,-1.3,-1.05,580,609,845160,525786,4491,1427,0.383,0.424,692,144630,14120,0.00284,759,152000,14095,0.00107,759,152000,14095,0.00107,759,152000,14095,0.00107,759,152000,14095,0.00107
7942,2024-12-26,122630,0.6,141100,14085,-0.67,-0.56,-1.3,-1.02,569,609,899995,427420,5168,1510,0.367,0.433,692,144630,14120,0.00248,739,151000,14085,0.0,739,151000,14085,0.0,739,151000,14085,0.0,739,151000,14085,0.0
7941,2024-12-26,122630,0.6,140100,14070,-0.46,-0.42,-1.16,-1.16,545,596,817437,258355,4787,1121,0.333,0.441,666,143330,14110,0.00284,719,150000,14080,0.00071,719,150000,14080,0.00071,719,150000,14080,0.00071,719,150000,14080,0.00071
7940,2024-12-26,122630,0.6,135100,14125,-0.35,-0.28,-0.74,-0.74,522,575,395980,153692,2356,782,0.35,0.534,699,145000,14110,-0.00106,699,145000,14110,-0.00106,699,145000,14110,-0.00106,699,145000,14110,-0.00106,699,145000,14110,-0.00106
7939,2024-12-26,122630,0.6,134100,14140,-0.25,-0.25,-0.6,-0.56,500,556,278109,121443,1453,604,0.367,0.534,679,144000,14105,-0.00248,679,144000,14105,-0.00248,679,144000,14105,-0.00248,679,144000,14105,-0.00248,679,144000,14105,-0.00248
7938,2024-12-26,122630,0.6,133100,14165,-0.32,-0.18,-0.53,-0.46,493,528,230288,150217,1204,689,0.417,0.5,659,143000,14090,-0.00529,659,143000,14090,-0.00529,659,143000,14090,-0.00529,659,143000,14090,-0.00529,659,143000,14090,-0.00529
7937,2024-12-26,122630,0.6,132100,14185,-0.07,-0.07,-0.39,-0.32,460,482,201648,112788,950,691,0.467,0.5,639,142000,14080,-0.0074,639,142000,14080,-0.0074,639,142000,14080,-0.0074,639,142000,14080,-0.0074,639,142000,14080,-0.0074
7936,2024-12-26,122630,0.6,131100,14200,0.0,0.04,-0.39,-0.21,455,482,315367,254245,945,1005,0.517,0.554,619,141000,14085,-0.0081,619,141000,14085,-0.0081,619,141000,14085,-0.0081,619,141000,14085,-0.0081,619,141000,14085,-0.0081
7935,2024-12-26,122630,0.6,130100,14185,-0.25,0.04,-0.28,-0.21,455,421,380133,340542,744,1323,0.5,0.614,599,140000,14065,-0.00846,599,140000,14065,-0.00846,599,140000,14065,-0.00846,599,140000,14065,-0.00846,599,140000,14065,-0.00846
