,date,shcode,time,vi_time,wtime,vi_trgprice,vi_sprice,histHigh,histLow,ilocHigh,ilocLow,histClose,histDiff,histHigh10min,histLow10min,ilocHigh10min,ilocLow10min,chdegree,volume,mdvolume,msvolume,mdchecnt,mschecnt,tmcode,tmavgdiff,tm1diff,tm2diff,tm1value,tm2value,DurH30,DurL30,DurH60,DurL60,noNEWS,maxProfit,minProfit,lastProfit,imax,imin,hname,finalProfit
403,20250507,044180,133039,133032,141256,821,746,839,782,79,67,821,10.200,825,804,9,20,106.320,1074791,512407,544801,952,1107,322,2.820,29.900,16.880,139115,29801,1283,500,1283,425,0,0.030,-0.014,0.017,754,660,KD,0.017
402,20250507,376980,132602,132601,140810,7280,6610,7370,7200,10,78,7270,2.390,7370,7240,10,1,81.500,507182,273609,222988,1947,2433,324,2.210,12.650,5.820,49830,7712,10460,4890,10460,4890,17,0.009,-0.019,0.002,746,677,원티드랩,0.002
401,20250507,110790,132524,132520,140733,4950,4500,5310,4555,79,45,4610,2.440,4745,4610,19,0,91.360,353497,181097,165445,3504,4070,32,1.460,20.430,16.830,100484,24728,4670,4135,5420,4135,0,0.007,-0.030,-0.026,616,758,크리스에프앤씨,-0.026
400,20250507,017510,132502,132459,140718,7150,6500,7250,7060,66,13,7090,7.590,7130,7060,5,13,128.400,1524248,654494,840357,4497,6053,213,2.740,7.590,4.890,10599,1888,7250,4545,7250,4545,0,0.004,-0.010,0.004,663,675,세명전기,0.004
399,20250507,402030,132241,132240,140444,27450,24950,27650,27050,1,75,27600,11.290,27650,27300,1,17,154.990,180940,70559,109356,1832,3085,529,2.510,11.290,6.150,2853,12219,29400,19290,29400,19290,2,-0.000,-0.013,-0.002,609,624,코난테크놀로지,-0.002
398,20250507,075130,131050,131050,135259,3260,2960,3480,3190,35,64,3320,12.350,3395,3280,19,12,92.600,4661031,2360354,2185611,8256,9223,566,1.940,12.520,5.200,15467,15445,3825,2340,3825,2340,1,0.055,-0.005,0.034,714,591,플랜티넷,0.034
397,20250507,309960,130649,130647,134858,5130,4655,5160,4935,79,54,5030,6.910,5040,4995,13,6,120.380,672968,290693,349946,1776,3084,576,7.710,24.070,10.500,147780,35060,5970,3430,5970,3115,1,0.022,-0.006,0.020,751,625,LB인베스트먼트,0.020
396,20250507,389140,130631,130629,134843,23200,21050,23500,21950,79,53,23150,23.530,23400,22750,19,4,102.740,7022165,3407277,3500534,32385,39998,576,7.550,24.070,10.210,147685,35029,-1,-1,-1,-1,3,0.050,0.009,0.050,588,577,포바이포,0.048
395,20250507,241520,130523,130517,134736,7440,6760,7720,7280,78,26,7430,9.910,7580,7380,15,2,95.400,4710857,2362646,2253914,11553,13083,576,7.440,23.000,10.060,146243,34702,9300,4225,9300,2810,2,0.056,-0.002,0.003,588,575,DSC인베스트먼트,0.003
394,20250507,373160,130238,130234,134451,7410,6730,7710,7020,26,17,7040,5.070,7200,7020,18,17,105.960,1013391,485078,513974,4035,5318,324,1.900,10.060,5.070,34221,7350,9420,5930,9420,5930,2,0.008,-0.006,-0.002,604,575,데이원컴퍼니,-0.002
393,20250507,193250,125915,125912,134124,557,506,572,526,79,64,533,5.340,539,531,14,0,103.960,1142058,533079,554194,844,1220,279,0.940,29.890,6.220,4705,148,886,404,886,404,5,0.041,-0.010,0.041,760,598,링크드,0.041
392,20250507,435570,125611,125610,133817,22350,20300,22400,20750,80,47,21400,3.880,21600,21100,3,20,74.510,1465684,808121,602155,11200,10984,574,0.590,6.400,5.370,2745,7162,-1,-1,-1,-1,2,0.119,-0.009,0.084,724,561,에르코스,0.084
391,20250507,389140,124824,124824,133032,20950,19020,23500,20700,42,72,22550,20.330,22900,21950,2,16,103.030,6380124,3086087,3179683,28680,35935,576,6.350,20.600,9.470,132877,28547,-1,-1,-1,-1,3,0.078,-0.013,0.078,588,545,포바이포,0.076
390,20250507,052400,124352,124346,132609,45350,41200,46500,44550,24,70,45850,26.830,46300,45600,15,2,121.350,4100972,1845389,2239411,36576,45977,342,2.800,29.950,26.970,91715,99564,46300,23800,46300,22150,4,0.022,-0.005,0.022,697,537,코나아이,0.021
389,20250507,289010,123648,123647,131900,5500,5000,5650,5320,78,57,5420,-12.010,5440,5390,18,2,73.740,5805272,3143976,2318460,11143,11896,474,0.610,8.350,4.720,3573,1260,6170,1957,6170,1957,2,0.016,-0.044,-0.002,523,601,아이스크림에듀,-0.002
388,20250507,088340,122651,122645,130900,23100,21000,25750,23050,58,80,24100,18.430,25100,24000,20,6,100.390,1866540,913788,917365,13862,15296,531,2.120,18.430,6.370,43103,5590,31350,9810,31350,9810,0,0.048,-0.010,0.013,700,499,유라클,0.013
387,20250507,014970,122343,122339,130553,6490,5900,6780,6180,79,52,6320,0.480,6420,6190,11,10,79.500,1911648,989609,786764,4773,5251,422,0.090,4.870,1.890,3085,163,-1,-1,-1,-1,0,0.291,-0.005,0.148,630,495,삼륭물산,0.120
386,20250507,065770,121840,121837,130045,1801,1637,1824,1741,74,46,1762,7.770,1776,1760,11,15,133.030,327924,132785,176639,716,1147,92,1.100,29.940,14.380,4597,22599,2200,1522,2200,1522,3,0.025,-0.009,0.025,592,498,CS,0.025
385,20250507,013360,121659,121656,125907,3375,3065,3420,3260,79,2,3265,10.870,3305,3260,19,2,105.380,1671117,794267,837011,2787,3476,322,1.960,26.290,13.430,116214,22616,4305,2780,4305,2780,3,0.055,-0.014,0.033,633,492,일성건설,0.033
384,20250507,025950,121555,121553,125759,49950,45400,51600,47800,71,53,49500,13.660,49800,49250,4,19,96.850,974503,491161,475695,11721,13266,322,2.080,26.100,13.660,115904,22558,67600,39000,67600,39000,2,0.038,-0.021,0.016,633,489,동신건설,0.016
383,20250507,052400,121129,121125,125335,41250,37500,45550,41200,1,80,45350,25.450,45550,44550,1,5,125.710,3487523,1537943,1933408,30195,39066,342,2.570,29.950,25.310,91238,83268,46300,23800,46300,22150,4,0.033,-0.005,0.033,697,467,코나아이,0.032
382,20250507,065500,121059,121057,125309,11300,10270,12180,11290,70,77,11510,16.730,11680,11410,20,8,100.690,13980794,6868905,6916252,35742,45274,415,1.090,16.630,0.870,157288,1006,15890,7070,15890,4365,1,0.080,-0.029,0.064,754,491,오리엔트정공,0.064
381,20250507,011080,120903,120902,125112,2405,2185,2735,2450,72,78,2610,12.260,2690,2600,12,3,88.830,28800036,14807168,13153278,21722,25191,32,0.800,12.260,9.670,71544,15904,2355,608,2355,608,0,0.090,-0.042,0.013,617,492,형지I&C,0.013
380,20250507,053580,115206,115205,123416,14170,12880,15100,13820,0,33,15100,29.950,15100,13920,0,19,103.520,6666102,3239879,3353838,37923,41047,342,2.190,29.950,23.650,90663,70501,17630,8700,17630,8700,4,-0.002,-0.002,-0.002,428,428,웹케시,-0.003
379,20250507,398120,114009,114003,122221,3575,3250,3825,3455,64,10,3480,7.740,3535,3455,19,10,111.310,5717034,2672651,2975050,15636,26456,175,0.680,29.860,25.700,1744,22513,4295,2610,4295,2610,0,0.007,-0.045,-0.034,408,732,에스지헬스케어,-0.034
378,20250507,462860,113652,113651,121859,4580,4160,4590,4200,79,1,4270,2.640,4420,4200,9,1,92.070,7575226,3908759,3598936,21771,25778,574,0.020,5.510,4.880,2233,111619,4725,2313,4725,2313,0,0.009,-0.041,-0.003,434,710,더즌,-0.003
377,20250507,321550,112303,112302,120516,6350,5770,6560,6030,55,48,6110,18.640,6240,6080,13,2,86.640,2442738,1245060,1078752,10089,9928,376,-0.680,18.640,4.290,14767,2081,5230,3005,5230,2990,4,-0.002,-0.081,-0.074,371,626,티움바이오,-0.048
376,20250507,351870,111054,111054,115305,8900,8090,9280,8500,80,16,8600,6.970,8630,8500,2,16,76.060,485947,266524,202711,3928,3903,59,0.940,6.970,4.560,3497,1748,8930,6820,12400,6820,0,0.045,-0.032,-0.007,520,624,차이커뮤니케이션,-0.007
375,20250507,025560,105302,105300,113505,715,650,810,714,79,56,743,14.310,775,739,13,1,98.010,10944789,5403319,5295941,9049,9734,12,0.750,14.310,6.530,8228,9139,818,630,850,630,0,0.021,-0.048,-0.048,319,760,미래산업,-0.048
374,20250507,214270,105236,105235,113439,1749,1590,1730,1603,79,78,1665,5.180,1665,1647,0,20,165.570,375849,139608,231144,952,1469,59,1.070,7.840,5.180,3306,628,1652,1234,1810,1140,0,0.016,-0.016,0.002,745,370,FSN,0.002
373,20250507,083650,105208,105203,113424,29700,27000,30000,29300,74,1,29400,3.160,29500,29300,8,1,140.480,2440455,994913,1397699,11949,30308,381,1.280,4.130,3.520,1548,52585,28800,15480,28800,15480,15,0.041,-0.012,0.037,533,339,비에이치아이,0.037
372,20250507,016880,105005,105004,113218,1857,1688,1940,1781,51,0,1781,4.640,1813,1781,12,0,85.450,25848282,13726957,11729948,27952,30826,111,0.030,29.930,7.050,31827,4284,1702,817,1702,817,0,0.018,-0.077,-0.046,363,401,웅진,-0.048
371,20250507,036630,103939,103935,112151,4180,3800,4570,4000,78,53,4160,9.910,4275,4130,14,4,91.490,3106917,1563175,1430221,11899,12812,507,1.060,10.040,7.660,12706,2786,-1,-1,-1,-1,0,0.030,-0.137,-0.085,289,399,세종텔레콤,-0.048
370,20250507,331520,103539,103534,111744,687,624,703,650,13,70,675,11.390,703,667,13,19,96.660,5266588,2613518,2526136,7310,8751,42,0.840,11.390,5.290,3512,6939,1003,606,1125,606,1,0.031,-0.081,-0.057,301,546,밸로프,-0.048
369,20250507,036630,103521,103520,111729,3630,3300,4570,3625,69,80,4215,11.360,4410,4130,16,1,92.320,3055223,1529575,1412127,11475,12343,507,0.940,10.960,7.140,12493,2646,-1,-1,-1,-1,0,0.017,-0.148,-0.097,289,399,세종텔레콤,-0.048
368,20250507,289930,102905,102901,111111,10270,9330,11010,10260,4,76,10970,18.590,11010,10815,4,17,122.410,1540397,688180,842426,7814,9257,144,2.970,24.880,18.590,24416,16203,9250,6630,10890,6630,0,0.003,-0.047,-0.000,306,460,웨이비스,-0.000
367,20250507,059090,101652,101651,105904,11260,10230,11390,10830,80,58,10920,8.120,10960,10850,9,19,153.970,688191,269217,414502,2723,5441,559,1.060,7.920,4.740,4558,30745,10380,8280,10380,8280,1,0.022,-0.009,0.011,703,349,미코,0.011
366,20250507,123010,101048,101046,105252,1348,1225,1394,1337,51,79,1342,22.560,1362,1338,20,1,100.200,5108105,2532855,2538008,7013,9177,426,2.050,22.830,3.950,6642,1152,1310,1035,1871,1035,9,0.043,-0.012,0.008,502,303,아이윈플러스,0.008
365,20250507,051780,100915,100913,105122,729,662,759,682,80,73,727,9.820,728,714,19,6,72.890,662145,363543,264991,967,1058,79,0.960,9.820,2.640,470,76,662,526,827,526,0,0.056,-0.030,0.046,459,281,큐로홀딩스,0.046
364,20250507,418420,100746,100742,104953,3135,2850,3130,3005,79,40,3060,11.480,3110,3055,20,5,178.910,272921,94646,169334,755,967,390,2.430,11.480,7.120,823,1490,2880,2305,3350,2305,1,0.003,-0.025,-0.005,221,744,라온텍,-0.005
363,20250507,294570,95006,95005,103210,21300,19330,21250,20450,80,2,20500,5.340,20900,20450,11,2,158.980,116450,43740,69536,631,793,575,3.790,8.180,5.810,20092,19078,25500,16810,25500,16810,0,0.122,-0.002,0.113,614,185,쿠콘,0.120
362,20250507,053580,94810,94808,103026,12970,11790,13240,12350,78,71,12540,7.920,12710,12520,16,4,95.080,1572951,781078,742664,9866,10479,575,3.820,7.830,6.120,19987,2390,17630,8700,17630,8700,4,0.202,-0.008,0.202,417,201,웹케시,0.120
361,20250507,446540,94428,94426,102639,4780,4345,4920,4670,62,22,4740,7.000,4770,4690,7,19,109.960,7564258,3571915,3927775,26397,32580,579,1.830,9.640,7.000,10768,35808,4430,3235,4940,3015,4,-0.004,-0.067,-0.057,173,597,메가터치,-0.048
360,20250507,009410,94146,94146,102357,3190,2900,3700,3185,75,80,3345,1.060,3400,3300,12,20,86.100,3719989,1931134,1662686,8638,8442,237,0.850,5.760,4.040,2940,19491,3310,2380,3310,2135,3,0.002,-0.107,-0.101,168,603,태영건설,-0.048
359,20250507,289010,94044,94041,102302,6310,5730,6330,5820,80,52,5930,-3.730,5980,5870,8,2,92.100,3640150,1755561,1616834,7016,7780,474,0.240,3.700,3.000,1054,722,6170,1957,6170,1957,2,0.006,-0.154,-0.088,206,396,아이스크림에듀,-0.048
358,20250507,006490,94024,94023,102237,1716,1560,1790,1683,10,72,1771,16.130,1790,1720,10,15,184.890,2115276,722537,1335895,2978,3788,506,0.580,16.070,12.150,3585,136237,1755,1286,2050,1286,0,0.022,-0.060,-0.048,171,649,인스코비,-0.048
357,20250507,008500,93932,93931,102141,30350,27550,31500,25800,80,17,26400,-17.110,27300,25800,8,17,77.400,780750,397377,307577,7348,7571,27,0.020,21.490,18.860,16606,63156,31850,10550,31850,10550,0,0.112,-0.119,-0.000,649,496,일정실업,-0.048
356,20250507,384470,93804,93800,102008,6580,5980,6980,6470,32,80,6780,26.260,6850,6550,2,10,77.780,2006889,1108646,862302,6432,6515,175,0.870,29.860,26.070,1603,13353,7783,5006,9976,5006,4,0.027,-0.058,-0.037,175,741,코어라인소프트,0.026
355,20250507,348080,93620,93618,101831,1815,1650,1798,1575,80,0,1577,1.680,1642,1575,16,0,90.600,8351477,4180501,3787532,7173,7930,493,-1.150,2.970,1.680,111,13476,1551,516,1551,516,2,0.075,-0.081,-0.000,212,394,큐라티스,-0.048
354,20250507,020710,93505,93503,101721,8330,7570,9000,8340,72,40,8530,-2.960,8560,8380,2,14,92.460,5032002,2524410,2334119,12546,14141,352,0.650,10.930,3.720,624,2277,-1,-1,-1,-1,0,0.006,-0.097,-0.071,177,395,시공테크,-0.048
353,20250507,348080,93057,93052,101300,1639,1490,1814,1605,70,46,1620,4.450,1646,1620,20,0,92.890,8152363,4027710,3741209,6805,7742,493,-1.090,4.450,2.250,13159,103,1551,516,1551,516,2,0.047,-0.106,-0.027,212,394,큐라티스,-0.048
352,20250507,389470,93025,93025,101239,52700,47900,58100,51100,72,49,52800,12.580,53800,52400,18,3,93.260,2599525,1306920,1218867,32002,31397,506,0.570,13.570,12.370,3205,132450,46900,13050,46900,13050,10,0.032,-0.080,-0.000,210,393,인벤티지랩,-0.048
351,20250507,129920,92601,92554,100811,4645,4220,5000,4685,9,58,4885,19.730,5000,4800,9,20,120.200,2653957,1192684,1433556,8067,9299,144,2.530,20.130,19.890,61580,14207,4795,3505,4795,2920,1,0.005,-0.071,-0.068,136,754,대성하이텍,-0.048
350,20250507,079190,92049,92047,100308,527,479,617,502,18,74,604,27.160,617,580,18,17,47.570,6475050,4295375,2043451,3542,5057,534,1.430,27.160,0.400,3869,1,493,443,505,443,0,0.020,-0.014,0.020,148,138,케스피온,0.018
349,20250507,119500,92029,92029,100240,4825,4385,4970,4600,79,51,4675,18.350,4725,4640,11,17,101.260,13205334,6353459,6433681,32660,36307,144,2.530,19.980,19.320,11052,13432,3950,2795,4090,2795,7,0.016,-0.144,-0.131,145,731,포메탈,-0.048
348,20250507,380540,91959,91958,100203,2270,2060,2285,2040,79,18,2095,-12.710,2110,2040,12,18,76.930,1328416,715944,550803,1255,952,92,0.980,29.940,8.650,215,3364,2660,1407,2660,873,0,0.027,-0.038,0.000,755,515,옵티코어,0.000
347,20250507,226590,91755,91751,100001,14280,12980,14430,13870,36,51,14110,11.100,14300,14000,20,17,105.650,6368563,3054899,3227392,38663,41848,307,0.930,11.100,6.850,88623,432,12700,7650,12700,7650,1,0.002,-0.074,-0.051,132,527,엠디바이스,-0.048
346,20250507,290670,91545,91545,95751,20100,18250,20150,19020,4,47,19510,25.870,20150,19270,4,20,83.260,3240864,1657312,1379943,27998,27093,445,1.350,26.130,17.400,61053,8473,15500,9390,17880,9390,2,0.028,-0.097,-0.090,341,709,대보마그네틱,-0.048
345,20250507,438700,91506,91506,95721,6100,5540,6210,5920,15,55,6170,15.330,6210,6010,15,10,89.950,1528823,786396,707375,5542,5221,289,2.250,15.330,10.420,9130,3716,6080,2885,6080,2740,0,0.079,-0.039,-0.018,132,394,버넥트,-0.018
344,20250507,234920,91502,91456,95718,4785,4350,5070,4515,77,44,4665,8.360,4700,4530,0,19,80.940,1663150,887528,718401,8044,7741,579,2.050,9.370,8.590,30434,7943,4940,2990,4940,2990,0,0.051,-0.121,-0.119,154,522,자이글,-0.048
343,20250507,217820,91136,91136,95347,2350,2135,2340,2160,80,68,2210,3.510,2210,2190,0,10,111.270,240441,106211,118183,587,744,445,1.340,25.680,17.280,55659,8304,2235,1822,3000,1822,3,0.000,-0.022,-0.018,126,680,원익피앤이,-0.018
342,20250507,052770,91135,91133,95343,973,882,977,908,78,8,911,3.410,929,908,16,8,157.590,184071,68655,108191,262,291,517,0.890,29.940,5.490,210,616,882,787,1530,787,0,0.021,-0.010,0.007,247,624,아이톡시,0.007
341,20250507,123010,90908,90907,95116,1221,1110,1313,1220,43,70,1295,18.260,1311,1268,6,19,101.250,2909307,1434230,1452127,4105,4845,426,1.760,18.360,4.050,3664,1017,1310,1035,1871,1035,9,0.081,-0.021,0.044,502,109,아이윈플러스,0.044
340,20250507,008600,90800,90800,95016,770,700,793,700,63,6,713,8.030,743,700,20,6,95.050,6678511,3335199,3170124,5829,7595,324,-0.350,8.330,2.810,5002,4069,972,293,972,293,26,0.027,-0.055,-0.030,136,545,윌비스,-0.048
339,20250507,126640,90659,90657,94909,1385,1259,1371,1255,79,11,1268,3.340,1270,1255,2,11,80.000,869299,461433,369124,845,977,27,0.020,21.520,15.080,56816,12224,1820,1227,1820,1227,0,0.046,-0.008,0.007,361,565,화신정공,0.007
338,20250507,290670,90551,90545,94802,18120,16470,20150,18140,54,80,19320,24.650,19330,19100,1,10,82.050,2879229,1469733,1205887,25701,24198,445,1.230,24.650,16.050,53864,7722,15500,9390,17880,9390,2,0.038,-0.088,-0.081,341,709,대보마그네틱,-0.048
337,20250507,090080,90528,90523,94733,1305,1186,1303,1187,56,13,1228,15.740,1243,1187,3,13,92.880,9677866,4711929,4376661,7858,7657,144,2.230,19.620,15.740,56053,12156,1950,1053,1950,1053,7,0.105,-0.013,0.010,349,550,평화산업,0.010
336,20250507,289010,90447,90445,94657,5830,5300,6330,5510,7,47,6090,-1.140,6330,5950,7,20,106.200,2815672,1235663,1312254,4692,5623,474,0.140,3.220,1.610,475,71,6170,1957,6170,1957,2,0.011,-0.176,-0.112,94,396,아이스크림에듀,-0.048
335,20250507,014160,90326,90324,94534,1408,1280,1429,1322,80,14,1344,13.510,1347,1322,1,14,92.170,16501696,8159635,7520946,10790,11863,170,0.480,13.600,0.400,22662,0,2480,1184,2480,1184,3,0.093,-0.009,-0.009,349,760,대영포장,-0.009
334,20250507,119500,90301,90258,94508,4390,3990,4970,4375,44,80,4795,21.390,4800,4600,0,16,105.360,11828299,5556023,5854082,27335,30589,144,2.320,21.140,14.950,54018,7477,3950,2795,4090,2795,7,0.002,-0.166,-0.153,92,731,포메탈,-0.048
333,20250507,042940,90250,90249,94454,31250,28400,32250,28750,76,17,29000,10.480,29550,28750,8,17,84.920,1505225,783528,665347,11298,12652,322,0.430,10.670,6.500,45434,3969,-1,-1,-1,-1,2,0.174,-0.004,0.174,390,112,상지건설,0.120
332,20250507,321550,90119,90116,94323,6160,5600,6600,5310,79,3,5400,4.850,5590,5310,17,3,62.000,1273815,721858,447555,5440,5080,376,-0.720,6.370,5.630,1386,7614,5230,3005,5230,2990,4,0.200,0.015,0.048,315,86,티움바이오,0.120
331,20250507,010770,90033,90027,94239,5280,4510,5860,5320,71,3,5420,20.180,5500,5320,13,3,90.860,3671362,1783599,1620624,7428,8350,386,0.630,19.960,13.290,20694,11722,14160,4510,14160,3590,8,0.079,-0.009,0.079,178,86,평화홀딩스,0.078
330,20250507,043100,90022,90017,94236,2430,1929,2505,2255,0,76,2505,29.860,2505,2505,0,0,71.140,626901,240721,171259,682,417,175,0.740,29.980,29.860,5959,1554,1929,1160,1929,1160,0,-0.002,-0.002,-0.002,85,85,알파녹스,-0.003
329,20250502,424980,140006,140001,144210,8330,7570,8950,8090,29,74,8630,16.310,8760,8570,18,2,91.400,1011923,521553,476687,7511,7738,14,0.770,16.310,9.880,8494,139940,8730,4570,8730,4570,5,0.037,-0.023,-0.005,733,718,마이크로투나노,-0.005
328,20250502,481070,135222,135219,143425,13270,12060,13580,13010,79,57,13230,9.700,13280,13190,20,8,124.110,261832,113785,141217,2321,3009,574,0.470,13.440,9.700,143012,3405,18050,12060,18050,12060,0,0.003,-0.016,-0.008,699,756,에이유브랜즈,-0.008
327,20250502,226950,133939,133939,142147,51400,46700,52000,50900,38,66,51700,9.530,51700,51200,0,10,201.830,960086,317550,640919,7073,11507,506,2.310,22.990,9.530,108263,32527,52000,38300,58800,17390,2,0.004,-0.014,0.004,667,725,올릭스,0.004
326,20250502,347850,132037,132036,140247,72400,65800,73000,71100,15,54,72000,6.820,73000,71900,15,0,96.690,899037,454359,439339,11362,13145,540,1.940,22.710,12.660,106613,10085,67400,41800,67400,41800,10,0.045,-0.008,0.045,759,690,디앤디파마텍,0.045
325,20250502,025620,131110,131107,135318,7210,6550,7910,7100,24,53,7290,9.950,7450,7220,19,15,111.630,234992,109665,122420,1781,2231,110,1.370,11.900,11.210,4100,9970,8850,3350,8850,3350,0,0.031,-0.006,0.028,730,627,제이준코스메틱,0.028
324,20250502,019490,130854,130853,135100,741,673,767,715,73,30,727,6.440,732,725,15,2,101.460,2725093,1328364,1347692,2156,2401,28,0.120,6.440,0.000,1942,0,823,599,977,599,0,0.070,-0.013,0.067,757,596,엑시큐어하이트론,0.067
323,20250502,119500,125426,125420,133638,3850,3500,3885,3715,80,49,3825,25.820,3865,3785,5,17,100.830,10699855,5223963,5267479,29356,34278,206,1.820,25.820,3.170,38705,353,3695,2795,4220,2795,6,0.031,-0.005,0.031,556,553,포메탈,0.029
322,20250502,360070,124029,124028,132234,29000,26350,30650,27600,80,20,27850,7.530,27950,27600,5,20,90.350,157072,80457,72696,2387,2384,503,0.050,7.530,2.010,2737,10576,33050,23050,39700,23050,2,0.005,-0.016,-0.016,534,617,탑머티리얼,-0.016
321,20250502,001210,123114,123114,131326,1273,1157,1300,1222,78,52,1230,8.950,1250,1230,19,0,181.920,1052593,360561,655918,1010,1438,33,0.740,15.600,8.950,33823,1295,1246,634,1246,634,2,0.027,-0.022,-0.010,554,724,금호전기,-0.010
320,20250502,099220,121957,121955,130212,1501,1364,1525,1433,74,5,1442,2.270,1463,1433,19,5,81.200,8459801,4506243,3659045,10564,10579,191,-0.050,4.180,2.270,58062,12547,1669,980,1669,980,2,0.029,-0.020,-0.010,667,735,SDN,-0.010
319,20250502,234690,121944,121943,130157,9130,8300,9500,9050,29,41,9200,17.500,9315,9060,20,3,162.200,939740,355691,576929,5237,6009,487,1.010,17.500,9.710,5835,3580,8800,7250,9580,7250,1,0.021,-0.020,0.020,578,515,녹십자웰빙,0.020
318,20250502,348080,121633,121625,125838,1414,1285,1412,1321,80,8,1335,5.950,1351,1321,20,8,88.910,10743005,5529848,4916542,8425,9566,540,1.540,21.610,11.380,99743,9672,1350,516,1350,516,1,0.206,-0.024,0.160,753,662,큐라티스,0.120
317,20250502,265740,121444,121442,125649,6310,5730,6570,6090,78,61,6230,7.600,6260,6210,9,3,119.580,355067,159204,190369,1415,1693,408,2.360,20.840,7.600,99489,2203,5790,4400,5790,4400,3,0.041,-0.002,0.025,599,473,엔에프씨,0.025
316,20250502,475960,121042,121041,125256,19750,17950,20050,18760,78,16,18970,16.240,19230,18760,7,16,102.980,1904241,933505,961366,15906,17866,562,0.620,16.120,7.800,24311,11197,18600,13660,22200,13660,0,0.043,-0.011,0.022,626,492,토모큐브,0.022
315,20250502,004870,115637,115631,123849,715,650,740,698,51,0,705,8.460,717,698,17,0,109.480,3200630,1515194,1658783,2107,3117,166,1.280,8.150,2.100,2264,396,699,623,965,623,5,0.005,-0.025,-0.015,495,656,티웨이홀딩스,-0.015
314,20250502,285800,115527,115523,123734,2580,2345,2595,2375,80,31,2400,3.230,2405,2390,4,10,88.560,997416,505314,447528,1814,2022,13,0.090,15.580,3.230,117114,2467,2775,1906,2775,1906,0,-0.002,-0.017,-0.008,438,479,진영,-0.008
313,20250502,446540,114308,114306,122518,4665,4240,4755,4550,16,50,4620,7.820,4755,4610,16,1,96.130,7634461,3836959,3688612,20362,23667,14,0.530,10.710,7.700,114358,34891,4415,3235,4940,3015,4,-0.004,-0.054,-0.043,410,571,메가터치,-0.048
312,20250502,275630,113415,113415,121618,3435,3120,3545,3205,75,8,3240,3.850,3245,3205,13,8,113.250,220083,98276,111301,848,1185,55,0.270,6.950,6.720,10579,8480,3195,2940,3325,2940,0,0.009,-0.030,-0.030,566,760,에스에스알,-0.030
311,20250502,088290,113315,113313,121526,1567,1424,1587,1471,79,53,1495,4.990,1500,1490,13,10,141.490,336759,132875,188005,581,907,27,-0.030,30.000,15.950,849,27335,1535,1172,1535,1008,0,0.016,-0.014,0.001,658,468,이원컴포텍,0.001
310,20250502,290670,112418,112417,120633,14710,13370,15230,14500,48,80,14570,22.130,14820,14570,9,0,102.080,2232884,1085200,1107814,17644,18622,445,0.830,22.130,8.510,32126,4125,12980,9390,17880,9390,2,0.062,-0.038,0.062,681,532,대보마그네틱,0.060
309,20250502,011690,112416,112416,120629,3005,2730,3325,3010,18,72,3240,18.900,3325,3225,18,1,102.010,8224834,4027755,4108782,14024,16597,514,1.270,18.900,15.210,25343,55457,2840,1913,2840,1913,3,0.063,-0.073,-0.030,690,588,와이투솔루션,-0.048
308,20250502,065370,112108,112108,120311,9680,8800,9610,9355,79,33,9450,-8.250,9490,9370,13,20,75.070,322450,169569,127294,1566,1539,288,-0.710,10.160,4.320,93257,8479,14300,6380,14300,5620,2,0.109,-0.005,0.078,719,372,위세아이텍,0.078
307,20250502,475960,111914,111913,120126,17950,16310,19060,17930,43,79,18750,14.890,18890,18250,2,16,148.510,670457,268375,398551,4981,6800,562,0.720,15.010,7.340,8334,28884,18600,13660,22200,13660,0,0.064,-0.005,0.034,386,366,토모큐브,0.034
306,20250502,299660,111702,111702,115915,4160,3780,4155,3845,78,9,3870,9.320,3955,3845,1,9,104.310,1350699,642240,669930,4630,5214,436,0.310,9.600,7.490,5350,22945,3735,3060,5020,3060,1,0.055,-0.010,0.026,644,393,셀리드,0.026
305,20250502,262260,111333,111331,115545,6810,6190,6960,6480,79,12,6590,3.620,6590,6480,0,12,93.560,679832,336709,315035,5227,5895,445,0.930,23.300,8.180,30818,4057,6890,4440,6890,4440,2,0.006,-0.038,-0.017,361,660,에이프로,-0.017
304,20250502,051780,105745,105743,113957,677,615,747,627,78,22,650,5.690,652,636,2,20,72.250,861180,484912,350365,1156,1207,128,0.780,5.690,4.100,594,8117,659,526,834,526,0,0.030,-0.019,0.016,738,373,큐로홀딩스,0.016
303,20250502,263860,105619,105617,113831,18740,17030,19960,18480,78,0,18480,6.150,18650,18480,10,0,89.040,415066,217828,193952,4572,4518,55,0.410,12.820,6.150,356,7882,18710,10370,18710,10370,0,0.050,-0.016,0.004,557,636,지니언스,0.004
302,20250502,290670,105010,105004,113217,13130,11930,14870,13300,7,80,14610,22.460,14870,14010,7,20,106.610,1620627,765077,815680,12623,13848,445,1.000,22.800,8.180,23022,3667,12980,9390,17880,9390,2,0.059,-0.040,0.059,681,532,대보마그네틱,0.057
301,20250502,052400,104244,104241,112459,38500,35000,38850,36700,80,47,36950,-5.500,37250,36900,9,1,84.060,1353047,719513,604854,11204,12318,343,0.060,3.860,3.340,12063,106,46300,23800,46300,22150,4,-0.001,-0.030,-0.024,290,681,코나아이,-0.024
