,date,shcode,dO,tBid,pBid,dOpen,dHigh,dLow,dClose,iHigh,iLow,mdvol,msvol,mdcnt,mscnt,mvrate,mcrate,20_i,20_t,20_p,20_r,40_i,40_t,40_p,40_r,60_i,60_t,60_p,60_r,80_i,80_t,80_p,80_r,100_i,100_t,100_p,100_r
7135,2024-11-19,233740,-0.52,94100,7510,-1.89,-1.04,-2.8,-2.34,38,66,3193234,2490986,12472,5495,0.517,0.517,147,101400,7540,0.00399,148,101430,7550,0.00533,199,104000,7500,-0.00133,199,104000,7500,-0.00133,199,104000,7500,-0.00133
7134,2024-11-19,233740,-0.52,93100,7520,-0.52,-0.52,-2.54,-2.15,0,26,3877990,2968968,13753,6825,0.433,0.417,148,101430,7550,0.00399,157,101900,7560,0.00532,179,103000,7500,-0.00266,179,103000,7500,-0.00266,179,103000,7500,-0.00266
7133,2024-11-18,233740,-0.92,142100,7585,1.19,1.32,-0.13,0.0,581,635,1105394,797475,3633,1456,0.417,0.362,650,142530,7610,0.0033,653,142700,7630,0.00593,663,143200,7640,0.00725,664,143230,7660,0.00989,665,143300,7670,0.01121
7132,2024-11-18,233740,-0.92,141100,7610,0.53,1.32,0.46,0.46,581,563,653836,713047,1884,1465,0.533,0.483,663,143200,7640,0.00394,663,143200,7650,0.00526,665,143300,7670,0.00788,665,143300,7680,0.0092,739,151000,7640,0.00394
7131,2024-11-18,233740,-0.92,140100,7640,0.86,1.32,0.4,0.99,581,555,844813,738375,2079,1521,0.483,0.448,665,143300,7670,0.00393,665,143300,7680,0.00524,719,150000,7630,-0.00131,719,150000,7630,-0.00131,719,150000,7630,-0.00131
7130,2024-11-18,233740,-0.92,135100,7665,0.4,1.12,0.4,1.06,535,520,860159,872427,2123,1535,0.5,0.483,699,145000,7635,-0.00391,699,145000,7635,-0.00391,699,145000,7635,-0.00391,699,145000,7635,-0.00391,699,145000,7635,-0.00391
7129,2024-11-18,233740,-0.92,134100,7610,1.12,1.12,0.4,0.53,500,519,982736,759616,3203,1254,0.367,0.383,572,134630,7640,0.00394,575,134800,7650,0.00526,581,135100,7670,0.00788,665,143300,7680,0.0092,679,144000,7660,0.00657
7128,2024-11-18,233740,-0.92,133100,7640,0.86,1.25,0.4,0.86,485,519,780121,822467,2794,1623,0.517,0.5,581,135100,7670,0.00393,659,143000,7630,-0.00131,659,143000,7630,-0.00131,659,143000,7630,-0.00131,659,143000,7630,-0.00131
7127,2024-11-18,233740,-0.92,132100,7605,0.92,1.25,0.4,0.4,485,519,749667,634725,3221,1500,0.467,0.483,523,132200,7630,0.00329,524,132230,7650,0.00592,526,132330,7660,0.00723,639,142000,7575,-0.00394,639,142000,7575,-0.00394
7126,2024-11-18,233740,-0.92,131100,7660,0.53,1.25,0.46,0.86,485,467,755035,661306,2568,1803,0.433,0.517,619,141000,7610,-0.00653,619,141000,7610,-0.00653,619,141000,7610,-0.00653,619,141000,7610,-0.00653,619,141000,7610,-0.00653
7125,2024-11-18,233740,-0.92,130100,7640,0.86,0.99,0.46,0.73,431,467,1118184,817664,4142,2025,0.333,0.417,485,130300,7670,0.00393,599,140000,7650,0.00131,599,140000,7650,0.00131,599,140000,7650,0.00131,599,140000,7650,0.00131
7124,2024-11-18,233740,-0.92,125100,7645,1.58,1.58,0.53,0.92,400,421,1405820,853533,5805,1930,0.35,0.233,485,130300,7670,0.00327,579,135000,7655,0.00131,579,135000,7655,0.00131,579,135000,7655,0.00131,579,135000,7655,0.00131
7123,2024-11-18,233740,-0.92,124100,7615,2.31,2.31,0.53,0.59,380,421,1587536,856439,6992,1727,0.333,0.217,451,124600,7640,0.00328,482,130130,7660,0.00591,485,130300,7670,0.00722,559,134000,7615,0.0,559,134000,7615,0.0
7122,2024-11-18,233740,-0.92,123100,7635,2.38,2.44,0.79,0.79,361,419,1354997,759200,6318,1435,0.383,0.25,482,130130,7660,0.00327,539,133000,7640,0.00065,539,133000,7640,0.00065,539,133000,7640,0.00065,539,133000,7640,0.00065
7121,2024-11-18,233740,-0.92,122100,7695,2.84,3.04,1.52,1.65,344,393,1094708,667716,4934,1309,0.433,0.35,519,132000,7605,-0.0117,519,132000,7605,-0.0117,519,132000,7605,-0.0117,519,132000,7605,-0.0117,519,132000,7605,-0.0117
7120,2024-11-18,233740,-0.92,121100,7750,2.71,3.04,1.78,2.18,344,365,817680,710537,3457,1329,0.559,0.424,419,123000,7630,-0.01548,419,123000,7630,-0.01548,419,123000,7630,-0.01548,419,123000,7630,-0.01548,419,123000,7630,-0.01548
7119,2024-11-18,233740,-0.92,120100,7755,2.71,3.17,2.24,2.38,302,354,699183,591011,2566,1103,0.542,0.407,419,123000,7630,-0.01612,419,123000,7630,-0.01612,419,123000,7630,-0.01612,419,123000,7630,-0.01612,419,123000,7630,-0.01612
7118,2024-11-18,233740,-0.92,115100,7790,3.7,3.7,2.51,2.9,280,323,742646,589584,2673,2085,0.492,0.492,406,122330,7670,-0.0154,406,122330,7670,-0.0154,406,122330,7670,-0.0154,406,122330,7670,-0.0154,406,122330,7670,-0.0154
7117,2024-11-18,233740,-0.92,114100,7780,3.23,3.76,2.57,2.64,277,317,692416,563790,2428,3015,0.5,0.6,406,122330,7660,-0.01542,406,122330,7660,-0.01542,406,122330,7660,-0.01542,406,122330,7660,-0.01542,406,122330,7660,-0.01542
7116,2024-11-18,233740,-0.92,113100,7790,2.9,3.76,2.77,2.77,277,299,723820,630595,2267,3748,0.467,0.746,302,113130,7820,0.00385,406,122330,7670,-0.0154,406,122330,7670,-0.0154,406,122330,7670,-0.0154,406,122330,7670,-0.0154
7115,2024-11-18,233740,-0.92,112100,7850,3.37,3.76,2.9,3.76,277,240,686264,692295,1573,3625,0.45,0.763,363,120200,7720,-0.01656,363,120200,7720,-0.01656,363,120200,7720,-0.01656,363,120200,7720,-0.01656,363,120200,7720,-0.01656
7114,2024-11-18,233740,-0.92,111100,7820,3.76,3.83,2.9,3.37,203,215,1103112,703150,2941,3133,0.367,0.644,270,111530,7850,0.00384,277,111900,7860,0.00512,379,121000,7740,-0.01023,379,121000,7740,-0.01023,379,121000,7740,-0.01023
7113,2024-11-18,233740,-0.92,110100,7795,4.22,4.42,2.9,3.23,181,215,1310198,683252,3858,3200,0.3,0.583,249,110500,7820,0.00321,251,110600,7840,0.00577,251,110600,7850,0.00706,359,120000,7755,-0.00513,359,120000,7755,-0.00513
7112,2024-11-18,233740,-0.92,105100,7825,4.03,4.42,2.9,3.17,165,215,1356110,846624,3916,3572,0.283,0.633,221,105100,7850,0.00319,339,115000,7795,-0.00383,339,115000,7795,-0.00383,339,115000,7795,-0.00383,339,115000,7795,-0.00383
7111,2024-11-18,233740,-0.92,104100,7860,4.09,4.42,3.56,3.76,165,142,1381604,1061234,3940,3822,0.283,0.593,319,114000,7775,-0.01081,319,114000,7775,-0.01081,319,114000,7775,-0.01081,319,114000,7775,-0.01081,319,114000,7775,-0.01081
7110,2024-11-18,233740,-0.92,103100,7895,4.55,4.82,3.56,4.29,130,142,1679856,1576940,3809,4865,0.333,0.552,299,113000,7770,-0.01583,299,113000,7770,-0.01583,299,113000,7770,-0.01583,299,113000,7770,-0.01583,299,113000,7770,-0.01583
7109,2024-11-18,233740,-0.92,102100,7880,3.56,4.82,3.56,4.03,130,100,2255032,2376892,5257,7290,0.417,0.448,165,102300,7910,0.00381,279,112000,7860,-0.00254,279,112000,7860,-0.00254,279,112000,7860,-0.00254,279,112000,7860,-0.00254
7108,2024-11-18,233740,-0.92,101100,7880,2.24,4.82,2.24,4.09,130,80,2519165,3174148,5133,10167,0.517,0.552,165,102300,7910,0.00381,259,111000,7830,-0.00635,259,111000,7830,-0.00635,259,111000,7830,-0.00635,259,111000,7830,-0.00635
7107,2024-11-18,233740,-0.92,100100,7915,1.91,4.55,1.78,4.22,105,70,2461842,3268755,5213,10202,0.567,0.593,125,100300,7940,0.00316,215,104800,7790,-0.01579,215,104800,7790,-0.01579,215,104800,7790,-0.01579,215,104800,7790,-0.01579
7106,2024-11-18,233740,-0.92,95100,7845,1.85,3.56,1.19,3.37,95,53,2671346,3184722,5823,9822,0.517,0.661,101,95100,7870,0.00319,102,95130,7890,0.00574,105,95300,7900,0.00701,105,95300,7920,0.00956,106,95330,7930,0.01083
7105,2024-11-18,233740,-0.92,94100,7745,-1.32,2.38,-1.85,2.11,41,28,3911653,4384170,7977,12971,0.5,0.7,83,94200,7770,0.00323,84,94230,7790,0.00581,90,94530,7800,0.0071,92,94630,7820,0.00968,92,94630,7830,0.01097
7104,2024-11-18,233740,-0.92,93100,7715,-0.92,2.38,-2.64,1.98,41,8,4859964,5141323,11267,14221,0.55,0.617,65,93300,7740,0.00324,65,93300,7760,0.00583,75,93800,7770,0.00713,84,94230,7790,0.00972,90,94530,7800,0.01102
7103,2024-11-15,233740,-1.14,142100,7665,1.07,3.09,0.94,2.89,623,582,1694195,2477968,2897,5142,0.6,0.567,715,145800,7540,-0.01631,715,145800,7540,-0.01631,715,145800,7540,-0.01631,715,145800,7540,-0.01631,715,145800,7540,-0.01631
7102,2024-11-15,233740,-1.14,141100,7635,0.4,2.55,0.4,2.28,610,560,1379958,2044568,2402,4355,0.6,0.617,621,141100,7660,0.00327,623,141200,7680,0.00589,739,151000,7555,-0.01048,739,151000,7555,-0.01048,739,151000,7555,-0.01048
7101,2024-11-15,233740,-1.14,140100,7575,0.27,1.68,0.2,1.68,598,543,1148560,1590002,2046,2964,0.583,0.567,605,140300,7600,0.0033,606,140330,7620,0.00594,609,140500,7630,0.00726,621,141100,7650,0.0099,621,141100,7660,0.01122
7100,2024-11-15,233740,-1.14,135100,7530,0.4,1.01,-0.13,1.01,575,531,1147909,1269176,2305,2119,0.533,0.483,587,135400,7560,0.00398,598,135930,7570,0.00531,604,140230,7590,0.00797,605,140300,7600,0.0093,606,140330,7620,0.01195
7099,2024-11-15,233740,-1.14,134100,7480,1.48,1.48,-0.13,0.4,500,531,1485309,1178858,3444,1902,0.483,0.4,566,134330,7500,0.00267,574,134730,7520,0.00535,576,134830,7530,0.00668,583,135200,7550,0.00936,587,135400,7560,0.0107
7098,2024-11-15,233740,-1.14,133100,7470,1.81,1.81,-0.13,0.34,480,531,1537292,1124327,3767,2005,0.45,0.4,546,133330,7490,0.00268,566,134330,7510,0.00535,574,134730,7520,0.00669,581,135100,7540,0.00937,583,135200,7550,0.01071
7097,2024-11-15,233740,-1.14,132100,7480,1.14,1.95,0.13,0.27,479,517,1496127,1315688,3449,2604,0.467,0.5,550,133530,7500,0.00267,574,134730,7520,0.00535,576,134830,7530,0.00668,583,135200,7550,0.00936,587,135400,7560,0.0107
7096,2024-11-15,233740,-1.14,131100,7560,1.61,1.95,0.81,1.54,479,446,1517030,1492765,2823,2883,0.5,0.55,531,132600,7440,-0.01587,531,132600,7440,-0.01587,531,132600,7440,-0.01587,531,132600,7440,-0.01587,531,132600,7440,-0.01587
7095,2024-11-15,233740,-1.14,130100,7580,0.07,1.95,0.07,1.95,479,420,1783771,2321909,3144,5020,0.567,0.633,515,131800,7460,-0.01583,515,131800,7460,-0.01583,515,131800,7460,-0.01583,515,131800,7460,-0.01583,515,131800,7460,-0.01583
7094,2024-11-15,233740,-1.14,125100,7535,-0.4,1.74,-0.47,1.07,441,403,1898558,2272138,3267,4969,0.55,0.6,466,125330,7560,0.00332,478,125930,7580,0.00597,478,125930,7590,0.0073,579,135000,7525,-0.00133,579,135000,7525,-0.00133
7093,2024-11-15,233740,-1.14,124100,7570,-1.21,1.61,-1.21,1.61,439,380,1494453,2340041,2920,5425,0.6,0.617,480,130030,7600,0.00396,530,132530,7450,-0.01585,530,132530,7450,-0.01585,530,132530,7450,-0.01585,530,132530,7450,-0.01585
7092,2024-11-15,233740,-1.14,123100,7455,-1.28,0.27,-1.81,0.2,412,364,1147831,1439809,2535,3036,0.5,0.525,422,123130,7480,0.00335,425,123300,7490,0.00469,429,123500,7510,0.00738,429,123500,7520,0.00872,431,123600,7540,0.0114
7091,2024-11-15,233740,-1.14,122100,7415,-0.74,-0.27,-1.81,-0.34,391,364,991206,1073500,2805,2109,0.417,0.441,405,122300,7440,0.00337,406,122330,7450,0.00472,409,122500,7470,0.00742,422,123130,7480,0.00877,429,123500,7500,0.01146
7090,2024-11-15,233740,-1.14,121100,7360,-0.67,-0.47,-1.81,-1.21,323,364,962930,631971,2731,1177,0.3,0.356,383,121200,7380,0.00272,386,121330,7400,0.00543,390,121530,7410,0.00679,391,121600,7430,0.00951,391,121600,7440,0.01087
7089,2024-11-15,233740,-1.14,120100,7355,-0.87,-0.4,-1.48,-1.28,317,355,875610,713818,2477,1765,0.383,0.4,370,120530,7380,0.0034,383,121200,7390,0.00476,390,121530,7410,0.00748,390,121530,7420,0.00884,391,121600,7440,0.01156
7088,2024-11-15,233740,-1.14,115100,7400,-1.54,-0.4,-1.95,-0.81,317,283,936757,1011574,2436,2380,0.5,0.483,390,121530,7420,0.0027,391,121600,7440,0.00541,406,122330,7450,0.00676,409,122500,7470,0.00946,422,123130,7480,0.01081
7087,2024-11-15,233740,-1.14,114100,7395,-1.14,-0.4,-1.95,-0.6,317,283,1087247,1099476,2979,2420,0.533,0.492,390,121530,7420,0.00338,391,121600,7430,0.00473,406,122330,7450,0.00744,407,122400,7460,0.00879,422,123130,7480,0.01149
7086,2024-11-15,233740,-1.14,113100,7385,-0.47,-0.47,-1.95,-0.87,240,283,1530065,1149527,3576,1937,0.467,0.407,314,113730,7410,0.00339,317,113900,7420,0.00474,391,121600,7440,0.00745,406,122330,7450,0.0088,409,122500,7470,0.01151
7085,2024-11-15,233740,-1.14,112100,7335,-1.21,-0.34,-1.61,-1.61,239,273,1844872,1674217,3721,2949,0.45,0.407,289,112500,7360,0.00341,295,112800,7370,0.00477,301,113100,7390,0.0075,303,113200,7400,0.00886,317,113900,7420,0.01159
7084,2024-11-15,233740,-1.14,111100,7365,-1.41,-0.34,-2.01,-1.01,239,204,1940363,2086338,3783,3879,0.517,0.483,301,113100,7390,0.00339,303,113200,7400,0.00475,317,113900,7420,0.00747,379,121000,7360,-0.00068,379,121000,7360,-0.00068
7083,2024-11-15,233740,-1.14,110100,7415,-2.01,-0.34,-2.08,-0.34,239,181,1720330,2215597,4087,4469,0.6,0.55,284,112230,7300,-0.01551,284,112230,7300,-0.01551,284,112230,7300,-0.01551,284,112230,7300,-0.01551,284,112230,7300,-0.01551
7082,2024-11-15,233740,-1.14,105100,7360,-2.89,-1.07,-2.95,-1.07,219,162,1794839,2242536,4452,5195,0.567,0.467,227,105400,7380,0.00272,228,105430,7400,0.00543,228,105430,7410,0.00679,339,115000,7390,0.00408,339,115000,7390,0.00408
7081,2024-11-15,233740,-1.14,104100,7350,-2.68,-1.28,-3.42,-1.34,171,144,1980203,2107339,5332,4739,0.55,0.367,219,105000,7370,0.00272,227,105400,7390,0.00544,228,105430,7400,0.0068,239,110000,7420,0.00952,319,114000,7405,0.00748
7080,2024-11-15,233740,-1.14,103100,7300,-3.09,-1.28,-3.42,-2.01,171,131,2507913,2076321,7080,4580,0.483,0.317,183,103200,7320,0.00274,186,103330,7340,0.00548,187,103400,7350,0.00685,219,105000,7370,0.00959,219,105000,7380,0.01096
7079,2024-11-15,233740,-1.14,102100,7235,-2.21,-1.95,-3.42,-2.95,105,131,3163539,1691775,11816,3028,0.45,0.217,165,102300,7260,0.00346,165,102300,7270,0.00484,165,102300,7290,0.0076,165,102300,7300,0.00898,166,102330,7320,0.01175
7078,2024-11-15,233740,-1.14,101100,7245,-2.28,-1.74,-3.42,-2.75,95,131,3062168,1889943,11683,3971,0.483,0.288,165,102300,7270,0.00345,165,102300,7280,0.00483,165,102300,7300,0.00759,166,102330,7310,0.00897,166,102330,7330,0.01173
7077,2024-11-15,233740,-1.14,100100,7215,-1.68,-1.41,-3.22,-3.15,61,118,3270061,2190744,12005,4372,0.45,0.22,122,100130,7240,0.00347,122,100130,7250,0.00485,165,102300,7270,0.00762,165,102300,7280,0.00901,165,102300,7300,0.01178
7076,2024-11-15,233740,-1.14,95100,7280,0.4,0.67,-2.62,-2.28,41,76,3156186,2687443,9999,5369,0.467,0.288,105,95300,7300,0.00275,166,102330,7320,0.00549,166,102330,7330,0.00687,170,102530,7350,0.00962,170,102530,7360,0.01099
7075,2024-11-15,233740,-1.14,94100,7280,-2.89,0.67,-2.89,-2.35,41,20,3885182,3948695,11062,7473,0.5,0.35,82,94130,7300,0.00275,91,94600,7320,0.00549,166,102330,7330,0.00687,170,102530,7350,0.00962,170,102530,7360,0.01099
7074,2024-11-15,233740,-1.14,93100,7325,-1.14,0.67,-2.89,-1.88,41,20,5801767,5228310,17417,10249,0.467,0.383,117,95900,7210,-0.0157,117,95900,7210,-0.0157,117,95900,7210,-0.0157,117,95900,7210,-0.0157,117,95900,7210,-0.0157
7073,2024-11-14,233740,1.57,152100,7630,0.13,0.33,-1.44,-0.33,592,616,2090016,1927116,7503,3212,0.483,0.305,653,152700,7660,0.00393,653,152700,7670,0.00524,665,153300,7690,0.00786,735,160800,7510,-0.01573,735,160800,7510,-0.01573
7072,2024-11-14,233740,1.57,151100,7560,-0.13,0.33,-1.44,-1.3,592,616,1691755,1363020,6972,2166,0.433,0.271,626,151330,7590,0.00397,627,151400,7600,0.00529,632,151630,7620,0.00794,633,151700,7630,0.00926,633,151700,7650,0.0119
7071,2024-11-14,233740,1.57,150100,7660,0.46,0.46,-0.33,-0.07,540,551,1140401,988450,4998,1907,0.483,0.283,665,153300,7690,0.00392,719,160000,7580,-0.01044,719,160000,7580,-0.01044,719,160000,7580,-0.01044,719,160000,7580,-0.01044
7070,2024-11-14,233740,1.57,145100,7680,0.72,0.91,-0.33,0.2,532,551,1288998,1079421,5863,1909,0.467,0.317,616,150830,7560,-0.01562,616,150830,7560,-0.01562,616,150830,7560,-0.01562,616,150830,7560,-0.01562,616,150830,7560,-0.01562
7069,2024-11-14,233740,1.57,144100,7655,1.11,1.11,-0.33,-0.07,500,551,1603939,1033762,6667,1658,0.45,0.22,578,144930,7680,0.00327,679,154000,7660,0.00065,679,154000,7660,0.00065,679,154000,7660,0.00065,679,154000,7660,0.00065
7068,2024-11-14,233740,1.57,143100,7695,1.44,1.44,0.46,0.52,480,537,1070414,752618,3708,1040,0.417,0.259,616,150830,7570,-0.01624,616,150830,7570,-0.01624,616,150830,7570,-0.01624,616,150830,7570,-0.01624,616,150830,7570,-0.01624
7067,2024-11-14,233740,1.57,142100,7715,1.24,1.44,0.59,0.59,477,518,1001094,735224,2598,985,0.483,0.281,532,142630,7740,0.00324,615,150800,7590,-0.0162,615,150800,7590,-0.0162,615,150800,7590,-0.0162,615,150800,7590,-0.0162
7066,2024-11-14,233740,1.57,141100,7745,1.5,1.7,0.91,1.11,448,457,916188,652269,2511,906,0.45,0.316,612,150630,7620,-0.01614,612,150630,7620,-0.01614,612,150630,7620,-0.01614,612,150630,7620,-0.01614,612,150630,7620,-0.01614
7065,2024-11-14,233740,1.57,140100,7770,1.63,1.83,0.91,1.44,423,457,912304,619381,2488,989,0.467,0.351,548,143430,7650,-0.01544,548,143430,7650,-0.01544,548,143430,7650,-0.01544,548,143430,7650,-0.01544,548,143430,7650,-0.01544
7064,2024-11-14,233740,1.57,135100,7765,2.09,2.15,0.91,1.11,403,457,993186,500747,2879,1031,0.4,0.276,551,143600,7640,-0.0161,551,143600,7640,-0.0161,551,143600,7640,-0.0161,551,143600,7640,-0.0161,551,143600,7640,-0.0161
7063,2024-11-14,233740,1.57,134100,7775,1.63,2.15,1.44,1.57,403,414,856331,766160,1866,1789,0.483,0.424,548,143430,7650,-0.01608,548,143430,7650,-0.01608,548,143430,7650,-0.01608,548,143430,7650,-0.01608,548,143430,7650,-0.01608
7062,2024-11-14,233740,1.57,133100,7790,1.57,2.15,0.98,1.57,403,363,920709,923812,2192,2031,0.5,0.45,424,133230,7820,0.00385,539,143000,7705,-0.01091,539,143000,7705,-0.01091,539,143000,7705,-0.01091,539,143000,7705,-0.01091
7061,2024-11-14,233740,1.57,132100,7830,1.57,2.02,0.98,2.02,399,363,797884,937288,1745,1991,0.5,0.533,519,142000,7710,-0.01533,519,142000,7710,-0.01533,519,142000,7710,-0.01533,519,142000,7710,-0.01533,519,142000,7710,-0.01533
7060,2024-11-14,233740,1.57,131100,7785,0.85,1.76,0.85,1.7,355,320,758980,907846,1657,1749,0.483,0.579,386,131330,7810,0.00321,400,132030,7830,0.00578,499,141000,7750,-0.0045,499,141000,7750,-0.0045,499,141000,7750,-0.0045
7059,2024-11-14,233740,1.57,130100,7780,1.3,1.76,0.59,1.5,355,310,941661,948262,2306,1600,0.45,0.509,386,131330,7810,0.00386,399,132000,7820,0.00514,479,140000,7775,-0.00064,479,140000,7775,-0.00064,479,140000,7775,-0.00064
7058,2024-11-14,233740,1.57,125100,7785,1.3,1.7,0.59,1.7,338,310,918934,967180,2313,1633,0.483,0.5,386,131330,7810,0.00321,400,132030,7830,0.00578,459,135000,7750,-0.0045,459,135000,7750,-0.0045,459,135000,7750,-0.0045
7057,2024-11-14,233740,1.57,124100,7730,1.57,1.76,0.59,0.98,265,310,983396,771755,2520,1298,0.433,0.39,327,124400,7760,0.00388,330,124530,7770,0.00517,335,124800,7790,0.00776,338,124930,7800,0.00906,399,132000,7820,0.01164
7056,2024-11-14,233740,1.57,123100,7765,1.04,1.76,1.04,1.5,257,240,1071134,1144011,1977,2288,0.467,0.508,335,124800,7790,0.00322,386,131330,7810,0.0058,399,132000,7820,0.00708,419,133000,7785,0.00258,419,133000,7785,0.00258
7055,2024-11-14,233740,1.57,122100,7765,0.46,1.76,0.46,1.3,257,220,1210863,1324612,2310,2698,0.5,0.55,292,122630,7790,0.00322,386,131330,7810,0.0058,399,132000,7820,0.00708,399,132000,7820,0.00708,399,132000,7820,0.00708
7054,2024-11-14,233740,1.57,121100,7785,1.63,1.76,0.13,1.5,257,218,2081555,1725715,5709,3072,0.417,0.417,379,131000,7795,0.00128,379,131000,7795,0.00128,379,131000,7795,0.00128,379,131000,7795,0.00128,379,131000,7795,0.00128
7053,2024-11-14,233740,1.57,120100,7745,1.63,2.02,0.13,0.91,183,218,1969207,1381905,5661,2322,0.4,0.305,244,120230,7770,0.00323,255,120800,7790,0.00581,257,120900,7800,0.0071,359,130000,7780,0.00452,359,130000,7780,0.00452
7052,2024-11-14,233740,1.57,115100,7705,2.02,2.48,0.13,0.33,164,218,2160032,1358892,6746,2235,0.317,0.172,232,115630,7730,0.00324,235,115800,7750,0.00584,244,120230,7760,0.00714,246,120330,7780,0.00973,255,120800,7790,0.01103
7051,2024-11-14,233740,1.57,114100,7785,1.96,2.61,1.44,1.83,150,177,1527697,1249709,4057,2329,0.383,0.293,219,115000,7660,-0.01606,219,115000,7660,-0.01606,219,115000,7660,-0.01606,219,115000,7660,-0.01606,219,115000,7660,-0.01606
7050,2024-11-14,233740,1.57,113100,7790,2.48,2.74,1.44,1.44,133,177,1887683,1303272,5652,2624,0.333,0.288,183,113200,7820,0.00385,184,113230,7830,0.00513,218,114930,7670,-0.0154,218,114930,7670,-0.0154,218,114930,7670,-0.0154
7049,2024-11-14,233740,1.57,112100,7815,3.26,3.72,1.83,2.15,105,139,2118108,1869676,5343,3884,0.4,0.383,161,112100,7840,0.0032,164,112230,7860,0.00576,164,112230,7870,0.00704,217,114900,7690,-0.01599,217,114900,7690,-0.01599
7048,2024-11-14,233740,1.57,111100,7810,1.37,3.72,1.37,1.83,105,80,2329292,2455780,5438,5443,0.517,0.45,148,111430,7840,0.00384,149,111500,7850,0.00512,150,111530,7870,0.00768,217,114900,7690,-0.01536,217,114900,7690,-0.01536
7047,2024-11-14,233740,1.57,110100,7855,2.61,3.72,1.3,3.0,105,78,2815034,2973031,6551,6071,0.517,0.467,133,110700,7880,0.00318,211,114600,7730,-0.01591,211,114600,7730,-0.01591,211,114600,7730,-0.01591,211,114600,7730,-0.01591
7046,2024-11-14,233740,1.57,105100,7910,4.17,4.17,1.3,3.07,40,78,3403870,3048319,8732,5761,0.467,0.417,101,105100,7940,0.00379,105,105300,7950,0.00506,107,105400,7970,0.00759,174,112730,7780,-0.01643,174,112730,7780,-0.01643
7045,2024-11-14,233740,1.57,104100,7770,2.94,4.17,1.3,1.44,40,78,4015058,3755804,9543,5910,0.433,0.45,86,104330,7800,0.00386,86,104330,7810,0.00515,87,104400,7830,0.00772,87,104400,7840,0.00901,88,104430,7860,0.01158
7044,2024-11-14,233740,1.57,103100,7865,1.57,4.17,0.59,2.28,40,13,4822050,5260962,9753,9740,0.5,0.533,62,103130,7890,0.00318,95,104800,7910,0.00572,100,105030,7920,0.00699,101,105100,7940,0.00954,105,105300,7950,0.01081
7043,2024-11-13,233740,-0.49,142100,7685,-5.34,-4.79,-5.77,-5.59,597,583,1175346,1214497,3963,2699,0.5,0.441,642,142130,7710,0.00325,651,142600,7730,0.00586,652,142630,7740,0.00716,759,152000,7645,-0.0052,759,152000,7645,-0.0052
7042,2024-11-13,233740,-0.49,141100,7720,-4.91,-4.79,-5.77,-5.28,597,583,1225125,1169557,3801,2380,0.5,0.367,739,151000,7660,-0.00777,739,151000,7660,-0.00777,739,151000,7660,-0.00777,739,151000,7660,-0.00777,739,151000,7660,-0.00777
7041,2024-11-13,233740,-0.49,140100,7705,-4.55,-4.12,-5.77,-5.28,543,583,1481441,1456872,4284,3244,0.467,0.339,612,140630,7730,0.00324,719,150000,7635,-0.00909,719,150000,7635,-0.00909,719,150000,7635,-0.00909,719,150000,7635,-0.00909
