,date,shcode,doYD,dhYD,dlYD,dcYD,ihYD,ilYD,volYD,mdvYD,msvYD,mdcYD,mscYD,closeYD,doTD,dhTDbf,dlTDbf,ihTDbf,ilTDbf,volTDbf,mdvTDbf,msvTDbf,mdcTDbf,mscTDbf,iBID,tBID,prcBID,maxProfit,minProfit,lastProfit,imax,imin,hname,profit
1485,20241220,192410,-0.002,-0.002,-0.044,-0.032,0,72,34785,15125,17838,153,273,2100,0.029,0.029,-0.045,0,14,9251,7973,1278,30,19,37,94930,2085,0.0147866,-0.0259808,0.00759233,331,128,휴림네트웍스,0.00759233
1484,20241220,131760,0.009,0.057,-0.017,0.054,504,13,294889,116155,157901,430,567,797,0.041,0.129,0.028,48,7,728357,246584,412835,502,881,5,93330,869,0.00605524,-0.0791001,-0.0675926,3,410,파인텍,-0.048
1483,20241220,121850,-0.047,-0.014,-0.108,-0.101,131,755,1068282,744176,221436,1413,909,1316,0.008,0.028,-0.05,4,45,324410,241751,82659,266,214,52,95700,1318,0.113326,-0.0285554,0.0313839,386,98,코이즈,0.09
1482,20241220,085810,0.099,0.149,-0.07,-0.07,0,760,3705614,1804068,1307463,5473,6519,1100,0.085,0.127,0.002,11,44,988417,546239,393262,1063,1100,69,100530,1177,0.0719167,-0.0580748,0.00479694,66,10,알티캐스트,-0.048
1481,20241220,065770,-0.014,-0.014,-0.087,-0.087,0,760,662104,385458,232631,1022,875,1525,0.013,0.039,-0.026,7,36,146280,86137,60143,197,172,252,113700,1548,0.0929612,-0.0226718,0.00510594,187,2,CS,0.09
1480,20241220,065500,-0.049,-0.026,-0.179,-0.15,3,570,20544526,11180498,7635853,31357,34629,4980,0.036,0.058,-0.004,9,45,2096033,1320999,775034,3853,3639,38,95000,5150,0.250427,-0.0194757,0.182466,391,140,오리엔트정공,0.09
1479,20241220,065370,-0.047,-0.039,-0.104,-0.084,636,704,349614,229673,69863,943,884,5470,0.007,0.009,-0.071,1,43,75135,62883,12252,259,148,280,115100,5360,0.117403,-0.00386567,0.0297164,159,2,위세아이텍,0.09
1478,20241220,062970,0.137,0.3,0.135,0.3,11,5,3553830,1948498,724520,3165,1615,2885,0.22,0.276,0.161,7,16,4032483,2233869,1798614,8827,8870,3,93230,3545,-0.00905219,-0.185357,-0.141633,197,438,한국첨단소재,-0.048
1477,20241220,053580,-0.045,-0.002,-0.077,-0.07,656,696,293617,202239,76261,1132,1149,9500,0.026,0.042,-0.028,4,46,56986,34815,22171,355,257,312,120700,9630,0.0239605,-0.0435369,-0.0186147,233,308,웹케시,-0.0186147
1476,20241220,053160,-0.01,0.029,-0.092,-0.079,3,704,419617,247800,128861,3260,2509,14260,0.028,0.028,-0.043,0,45,99913,77081,22832,589,208,14,93800,14210,0.16408,-0.0195932,0.0620394,449,166,프리엠스,0.09
1475,20241220,052400,-0.052,-0.021,-0.161,-0.077,11,703,667138,410228,217662,3954,4279,29250,0,0,-0.08,0,48,96780,73280,20927,771,389,430,130600,28300,0.0262686,-0.0815053,-0.0709046,9,267,코나아이,-0.048
1474,20241220,052220,-0.037,-0.016,-0.075,-0.057,13,735,956903,636767,244084,1643,1634,3330,-0.007,-0.007,-0.072,0,47,175384,134850,40534,417,296,295,115830,3220,0.145516,-0.0221863,-0.00665839,165,356,iMBC,0.09
1473,20241220,050960,-0.03,-0,-0.093,-0.091,4,758,143199,107259,30381,1093,719,14900,0.005,0.006,-0.06,0,19,29727,20365,7858,195,127,50,95600,14590,0.149474,-0.0198204,0.0528321,389,150,수산아이앤티,0.09
1472,20241220,045660,-0.032,0.003,-0.084,-0.064,4,693,605963,357437,189760,4561,5334,28000,-0.011,-0,-0.064,9,42,112312,82968,29344,890,679,47,95430,27200,0.146897,-0.0130294,0.0476324,392,127,에이텍,0.09
1471,20241220,045340,-0.021,0.029,-0.071,-0.062,4,750,269349,187164,69227,1285,1261,8450,0.033,0.039,-0.052,0,47,58130,50324,7806,254,140,279,115030,8460,0.100837,-0.00791017,0.0405532,159,0,토탈소프트,0.09
1470,20241220,038950,-0.013,0.072,-0.029,0.001,7,22,51480,21470,29783,302,421,3770,0,0.016,-0.06,4,50,3037,2789,248,32,6,3,93230,3720,0.0181613,-0.049043,0.00875269,695,659,파인디지털,-0.048
1469,20241220,031860,-0,0.177,-0.026,0.083,711,10,432571,166688,256329,893,1299,1560,0.183,0.217,-0.031,3,47,527697,287302,213506,1381,1054,533,135730,1744,0.0759817,-0.0558991,-0.0272294,0,43,에스유홀딩스,-0.048
1468,20241220,028080,-0.018,0.093,-0.064,0.015,48,0,1793081,944295,714870,5266,5510,3100,-0.055,-0.05,-0.105,4,38,68783,50001,18782,173,90,12,93700,2885,0.00666551,-0.086922,-0.086922,11,687,휴맥스홀딩스,-0.048
1467,20241220,025950,-0.034,0.003,-0.118,-0.1,3,739,640116,389670,199142,7720,8461,44300,0.001,0.012,-0.054,2,46,89111,57208,31903,1265,954,82,101200,43800,0.148685,-0.0293973,0.0253973,369,94,동신건설,0.09
1466,20241220,011080,-0.032,-0.005,-0.097,-0.081,3,521,668793,455649,182858,765,716,778,0.012,0.017,-0.048,0,50,123882,80113,43769,130,126,242,113200,770,0.155143,-0.0032987,0.0577403,198,11,형지I&C,0.09
1465,20241220,093240,-0.017,-0.012,-0.105,-0.095,3,740,1714698,1152379,477912,2535,3099,1860,0.027,0.027,-0.052,0,48,281033,201718,79315,610,260,78,101000,1849,0.17972,-0.0301233,0.0607366,360,48,형지엘리트,0.09
1464,20241220,035510,-0.034,0.067,-0.085,-0.048,148,702,3030162,1666526,1266246,19656,20055,10560,0.102,0.129,0.061,1,25,1007121,569339,437782,5660,5526,13,93730,11640,0.0495464,-0.0982199,-0.0741649,36,555,신세계 I&C,-0.048
1463,20241220,015020,-0.07,-0.017,-0.131,-0.101,4,503,2541959,1714888,717317,3272,2622,1500,0.021,0.021,-0.065,0,48,506657,382763,123894,526,424,50,95600,1479,0.206925,-0.0432441,0.06967,388,131,이스타코,0.09
1462,20241220,013360,-0.047,-0.007,-0.121,-0.114,4,749,3144806,2043291,962681,5330,5904,3125,0.005,0.008,-0.056,0,44,475051,316908,158143,876,722,50,95600,3085,0.229767,-0.0295527,0.087141,388,130,일성건설,0.09
1461,20241220,005880,-0.011,-0.011,-0.03,-0.026,0,187,936032,696121,214372,1360,1580,1674,0.063,0.144,0.026,14,1,8675403,4507524,3918666,7368,9069,14,93800,1840,0.0105,-0.0851522,-0.0851522,17,685,대한해운,-0.048
1460,20241220,005690,-0.036,0.019,-0.038,0.004,251,0,1514722,688717,775898,2841,3174,7980,0.034,0.071,-0.016,21,45,1179452,529644,649808,2643,2932,561,141130,8290,0.00885645,-0.00923764,-0.00682509,33,11,파미셀,-0.00682509
1459,20241220,004540,-0.03,-0.01,-0.057,-0.018,8,239,346880,230082,98718,829,641,2485,0.014,0.014,-0.046,0,46,75749,65649,10100,181,78,329,121530,2445,0.00617996,-0.0204049,-0.0183599,39,181,깨끗한나라,-0.0183599
1458,20241220,002410,-0.03,0.024,-0.056,-0.038,601,205,4290222,2289434,1915797,8417,12060,3010,-0.007,-0.007,-0.075,0,21,560886,417393,143493,1065,1022,82,101200,2920,0.0271096,-0.0670685,-0.0379589,4,359,범양건영,-0.048
1457,20241219,457600,-0.021,0.095,-0.044,0.019,661,577,10628545,5413978,4093232,30014,36095,6420,0.072,0.083,0.014,0,33,1184505,803845,380660,4690,3399,27,94430,6730,0.0485201,-0.0733224,-0.0733224,112,665,벡트,-0.048
1456,20241219,413600,0,0.024,-0.013,0.011,724,186,27543,9293,17945,56,135,2315,0,0,-0.065,0,46,5115,3876,1239,17,10,18,94000,2260,0.0156991,-0.0241239,0.00242478,236,18,키움제6호스팩,0.00242478
1455,20241219,200350,-0.019,0.3,-0.021,0.3,737,0,6831610,3148830,3599447,39953,50066,24250,0.002,0.072,-0.008,27,41,2362900,1232969,1129931,16411,18732,40,95100,25200,-1.5873e-05,-0.0456508,-0.0258095,0,127,아티스트스튜디오,-0.0258095
1454,20241219,085810,0.044,0.3,0.03,0.3,169,0,6083921,2692881,3252868,7528,8195,1183,-0.035,0.079,-0.041,6,0,1145677,648314,497363,2125,2570,249,113530,1211,0.0368109,-0.0936598,-0.0936598,87,450,알티캐스트,-0.048
1453,20241219,054180,0.003,0.226,0.003,0.132,383,0,4113777,1802761,2181924,1785,2310,361,-0.072,0.019,-0.078,28,0,456990,280049,176941,200,146,103,102230,355,0.0177183,-0.0780563,-0.0498873,34,378,메디콕스,-0.048
1452,20241219,038620,-0.028,-0.028,-0.081,-0.073,0,180,1162291,380,1,2,1,791,-0.014,0.072,-0.014,16,0,473914,209248,264666,304,373,1,93130,821,0.00896224,-0.0689915,-0.0543752,3,678,위즈코프,-0.048
1451,20241219,030960,0.01,0.022,-0.023,-0.005,3,337,71952,43471,26158,578,498,9100,0.094,0.13,0.06,15,44,299771,170862,128909,1855,1747,112,102700,10000,0.01,-0.085,-0.08,5,511,양지사,-0.048
1450,20241219,017250,-0.01,0.01,-0.013,-0,395,2,22608,7917,12590,88,101,1005,0.011,0.177,0.008,41,5,587608,253537,315262,1544,2114,8,93500,1097,0.0362862,-0.0548715,0.000734731,154,10,인터엠,-0.048
1449,20241219,168490,-0.029,0.202,-0.035,0.035,89,1,27719981,13372585,13208449,7788,19136,179,0.017,0.056,-0.022,6,35,1831616,1114823,716793,439,640,16,93900,183,-0.002,-0.0730383,-0.0457158,3,259,한국패러랠,-0.048
1448,20241219,011390,-0.008,0.019,-0.03,-0.001,36,108,44224,21521,17125,850,700,79500,0.082,0.092,0.029,7,42,33395,22149,11246,1090,599,81,101130,85000,0.00152941,-0.100824,-0.0867059,2,578,부산산업,-0.048
1447,20241219,007110,-0.028,-0.004,-0.07,-0.032,17,227,14768285,6856765,4884734,12382,14729,2430,0.076,0.08,0.016,5,42,10271440,6598852,3672588,12979,10865,103,102230,2555,0.00582779,-0.127245,-0.127245,7,592,일신석재,-0.048
1446,20241219,006490,0.027,0.299,0.012,0.299,482,0,17151476,9328062,7621934,18170,24184,1606,-0.009,0.045,-0.022,22,30,2378663,1279037,1099626,2721,2985,9,93530,1632,0.121162,-0.0216078,0.00535294,161,78,인스코비,0.09
1445,20241219,002210,-0.002,0.078,-0.032,0.067,742,83,276306,122433,145685,652,1524,5220,-0.019,0.048,-0.019,29,0,156750,52102,104648,255,348,35,94830,5350,0.0129533,-0.0244299,-0.00760748,24,168,동성제약,-0.00760748
1444,20241219,002025,0.03,0.072,0.008,0.064,225,76,59467,26597,30627,534,736,13630,-0.014,0.048,-0.018,19,1,10915,3784,7131,101,148,0,93100,13930,0.0712233,-0.0256899,-0.0113324,10,419,코오롱우,-0.0113324
1443,20241218,457600,0.054,0.072,-0.21,-0.185,7,719,13399127,7843710,5052661,36341,43026,6300,0.009,0.079,-0.021,31,2,2200377,1173533,953539,6022,7813,590,142600,6570,0.040618,-0.0644049,-0.0248311,10,72,벡트,-0.048
1442,20241218,356680,0.044,0.075,-0.069,-0.003,12,276,9761146,5387382,3886977,38672,36263,10480,0.011,0.035,-0.025,5,18,909801,582978,326823,3687,3747,67,100430,10630,0.00552587,-0.0706736,-0.048096,1,610,엑스게이트,-0.048
1441,20241218,244460,-0.008,0.009,-0.058,-0.005,552,17,8499,3859,4404,98,96,5820,0.043,0.134,0.031,17,2,21943,9814,11612,91,133,406,125400,6360,0.00271698,-0.0334465,-0.011434,0,93,올리패스,-0.011434
1440,20241218,220260,0.009,0.022,-0.043,-0.006,708,537,128173,69337,39309,425,508,3335,0.112,0.276,0.112,14,0,1776593,900049,823698,8546,10804,5,93330,4040,0.0710198,-0.0341782,0.0029505,623,15,켐트로스,0.0690161
1439,20241218,199480,0.299,0.299,0.084,0.152,74,723,14622904,8868394,5165159,38209,37426,8350,0.044,0.054,-0.053,1,14,882459,579558,302901,3103,2801,137,103930,8470,0.0593932,-0.0775608,-0.070477,7,554,뱅크웨어글로벌,-0.048
1438,20241218,196700,0.005,0.299,0.004,0.299,710,0,2648868,1257443,1347031,6333,7913,1480,-0.003,0.041,-0.052,0,39,481137,266562,214575,1543,1696,32,94700,1476,0.0162927,-0.0507805,-0.0257127,450,168,웹스,-0.048
1437,20241218,161580,0.051,0.077,0.025,0.054,20,124,1224415,559559,562961,6638,8241,18100,0.055,0.177,0.052,28,0,1703542,886024,771848,8947,10796,306,120400,20450,0.0175599,-0.0328068,0.00533496,77,238,필옵틱스,0.00533496
1436,20241218,123010,0.039,0.3,0.031,0.3,25,0,5768238,3918541,1498292,2691,1989,963,0.227,0.299,0.044,4,19,4121813,2203309,1710529,4240,4380,189,110530,1139,0.0778946,-0.0520439,-0.00112204,189,506,아이윈플러스,-0.048
1435,20241218,110790,0.015,0.267,-0.002,0.139,538,329,548699,248881,244173,2811,3757,6740,0.181,0.181,0.028,0,28,167221,113349,46306,1516,1300,148,104500,7460,0.00336193,-0.119962,-0.0904718,1,517,크리스에프앤씨,-0.048
1434,20241218,109960,-0,-0,-0.138,-0.056,0,109,3014761,1551793,1309002,1220,1461,604,0.04,0.043,-0.048,0,13,128080,93320,34760,172,124,251,113630,613,0.00941925,-0.0362577,-0.0297325,144,84,AP헬스케어,-0.0297325
1433,20241218,097870,0.213,0.299,0.095,0.132,9,106,11712354,6301699,4603991,37014,36975,8470,0.172,0.181,0.08,0,46,1388633,872800,515833,5572,4762,136,103900,9610,0.080206,-0.051948,-0.0498668,13,557,효성오앤비,-0.048
1432,20241218,065500,-0.154,0.128,-0.237,-0.127,168,33,69454704,36230038,30607824,102372,120649,5850,-0.005,0.08,-0.039,19,49,6026145,3296094,2569343,8854,11136,246,113400,6020,-0.00366113,-0.0800731,-0.0285781,0,201,오리엔트정공,-0.048
1431,20241218,060560,0,0,-0.066,-0.059,0,537,345400,234375,80728,410,331,818,-0.011,0.002,-0.056,0,26,19826,14826,5000,49,31,154,104800,811,0.142266,0.00663132,0.0275931,43,0,홈센타홀딩스,0.09
1430,20241218,060260,0,0.3,-0.016,0.3,337,2,8439355,5255905,2962048,6964,7042,1426,-0.041,-0.006,-0.062,10,46,844584,529285,315299,1029,799,143,104230,1379,0.00525163,-0.064364,-0.041884,6,494,뉴보텍,-0.048
1429,20241218,038870,0.02,0.091,-0.015,0.066,718,535,438493,124155,169976,901,1199,3470,0.114,0.3,0.108,12,0,2323323,1238741,1012103,5963,6407,2,93200,4270,0.0342998,-0.0980187,-0.0874801,69,623,에코바이오,-0.048
1428,20241218,032280,-0.049,0.009,-0.089,-0.049,162,25,609933,383895,198981,826,864,2610,0.054,0.054,-0.031,0,39,104464,54368,50096,141,98,152,104700,2680,0.130463,-0.0318507,-0.000134328,45,306,삼일,0.09
1427,20241218,016920,-0.029,0.041,-0.086,0.017,167,14,1756773,921007,811512,2164,2434,2120,-0.042,0.012,-0.049,20,4,165012,82192,82820,229,260,210,111600,2095,0.024253,-0.0210931,0.00993317,410,247,카스,0.00993317
1426,20241218,013360,-0.028,0,-0.108,-0.06,137,36,9124792,4817200,4132844,9654,13981,3310,-0.017,0.018,-0.048,22,49,899315,556434,342881,1627,1491,209,111530,3285,0.0938904,-0.0202648,0.0710594,457,214,일성건설,0.09
1425,20241218,006490,-0.001,0,-0.031,-0.01,9,17,402618,226190,165114,726,726,1236,0.15,0.157,0.054,0,41,1220919,866012,354907,1551,1149,71,100630,1373,0.167701,-0.002,0.167701,350,0,인스코비,0.09
1424,20241218,006345,0.14,0.3,0.048,0.102,19,105,4509289,2380471,1890800,14279,14763,4210,0.266,0.266,0.142,0,35,621317,324354,270341,2021,2047,136,103900,5150,0.0601359,-0.063165,0.0601359,379,113,대원전선우,-0.048
1423,20241218,005320,0,0.193,-0.017,0.112,527,215,3211764,1588959,1531991,1941,2986,455,0.119,0.125,0.053,0,19,662331,356417,305914,515,643,176,105900,500,0.018,-0.052,-0.028,51,477,온타이드,-0.048
1422,20241217,475580,0.074,0.299,0.071,0.299,700,0,10751918,5111910,5408107,46943,50988,11980,0.08,0.119,0.02,21,43,3928712,2275155,1653557,21437,19814,372,123700,12920,-0.00277399,-0.0391517,-0.0112879,3,178,에이럭스,-0.0112879
1421,20241217,457600,1.554,1.728,0.769,0.982,35,485,66964153,35952504,28825136,259483,235740,7730,0.048,0.061,-0.023,6,29,2834599,1683275,1151324,8141,8062,42,95200,7920,-0.0146263,-0.226747,-0.206545,0,616,벡트,-0.048
1420,20241217,432720,0.022,0.024,-0.042,0.014,0,9,78081,39270,35819,611,551,7300,0.075,0.137,0.029,8,40,268839,140586,114039,1307,1228,191,110630,7970,0.109669,-0.0258394,0.0870841,408,242,퀄리타스반도체,0.09
1419,20241217,402030,0.034,0.034,-0.01,0.034,0,162,105205,55771,43441,1063,1050,21500,0.005,0.037,-0.026,16,39,40525,20378,20147,351,349,425,130330,21750,0.0554713,-0.0272874,0.0508736,207,46,코난테크놀로지,0.0508736
1418,20241217,389020,0.04,0.106,0.018,0.088,642,160,502357,254589,230567,5260,5474,40000,0.1,0.149,0.08,26,1,412698,219702,177416,5302,5332,82,101200,44650,0.137978,-0.00871892,0.0842262,575,16,자람테크놀로지,0.09
1417,20241217,356680,0.025,0.286,0.016,0.216,458,1,36358912,17824223,17661058,123557,141247,10510,0.05,0.075,-0.039,2,35,2655974,1661453,994521,11465,10011,590,142600,10840,-0.000154982,-0.0656531,-0.0352103,0,27,엑스게이트,-0.048
1416,20241217,284620,0.013,0.249,-0.009,0.238,752,5,962392,407288,518301,1617,2382,2810,0.004,0.005,-0.055,0,14,86987,57133,27360,243,154,182,110200,2765,0.00342495,-0.0544412,-0.0508246,6,510,카이노스메드,-0.048
1415,20241217,224060,-0,0.141,-0.015,-0.007,40,560,21124,10344,8538,170,208,4090,0.033,0.245,0.031,36,18,28139,6537,9635,114,120,84,101300,4755,-0.0125152,-0.105049,-0.0587823,0,296,더코디,-0.048
1414,20241217,153460,0,0.016,-0.023,-0.007,18,23,106,48,34,8,12,6870,-0.013,0.047,-0.023,9,49,92,89,2,12,2,18,94000,7010,-0.0205449,-0.0462225,-0.0462225,3,681,네이블,-0.0462225
1413,20241217,109960,0.004,0.211,-0.03,0.185,738,11,3626043,1698152,1704876,1055,2313,640,-0.052,-0.05,-0.111,1,41,823605,585234,238371,371,389,111,102630,593,0.0469039,-0.0154907,0.0165497,503,171,AP헬스케어,0.0165497
1412,20241217,094850,-0,0.066,-0.015,0.031,484,8,293540,150757,132160,889,1069,5650,0.023,0.092,0.023,22,0,518618,238026,280592,1090,1438,281,115130,6020,-0.00033887,-0.0684452,-0.0618007,1,392,참좋은여행,-0.048
1411,20241217,053580,0.238,0.257,0.011,0.029,8,710,2165931,1150374,800177,10319,9052,11300,-0.048,0,-0.064,13,35,107403,64640,42763,434,387,68,100500,11010,0.00435786,-0.0555876,-0.0174405,9,427,웹케시,-0.048
1410,20241217,052860,-0.027,0,-0.12,-0.111,47,756,534746,343883,164779,717,695,1964,-0.002,0,-0.073,0,31,130172,92828,37344,192,125,11,93630,1910,0.0084712,-0.028178,0.000617801,4,53,아이앤씨,0.000617801
1409,20241217,052400,0.188,0.19,0.07,0.086,4,21,1488020,685947,660072,8697,8805,30850,-0.002,0.024,-0.037,8,31,101982,57715,44267,645,555,24,94300,30850,0.0595883,-0.0279319,0.0385186,576,40,코나아이,0.0385186
1408,20241217,046210,0.002,0.026,-0.009,0.007,440,9,109678,50639,57124,220,369,2945,0.017,0.019,-0.046,1,30,8723,8023,700,63,39,4,93300,2945,-0.000302207,-0.0206757,-0.0172801,0,652,HLB파나진,-0.0172801
1407,20241217,038950,0.051,0.176,0.021,0.119,561,0,111836,20586,51720,276,585,3525,0.108,0.135,0.064,10,33,89477,57234,32243,781,887,68,100500,3895,0.000567394,-0.116249,-0.116249,0,594,파인디지털,-0.048
1406,20241217,026040,0.002,0.044,-0.106,-0.061,2,377,458848,273887,162568,980,1305,2445,-0.063,-0.025,-0.102,6,29,103958,35536,57012,168,261,12,93700,2295,0.0023573,-0.0499303,-0.0346797,76,565,제이에스티나,-0.048
1405,20241217,010170,0.006,0.122,0.004,0.104,577,3,783062,273286,484238,721,1066,851,0.027,0.221,0.024,30,4,1485297,812229,629554,1500,1784,61,100130,957,0.0523365,-0.0699206,-0.0542466,45,625,대한광통신,-0.048
1404,20241217,084870,-0.011,0.215,-0.011,0.14,450,0,555618,184803,349810,964,1388,1382,-0.013,0.109,-0.016,23,2,144468,63028,62665,292,331,368,123500,1465,0.038273,-0.0504642,-0.0484164,26,272,TBH글로벌,-0.048
1403,20241217,006345,0.08,0.299,0.042,0.299,30,1,813422,423775,341078,1559,1528,3820,0.254,0.3,0.209,9,30,1092957,564018,497612,2527,2499,2,93200,4860,0.00623045,-0.171753,-0.135745,3,46,대원전선우,-0.048
1402,20241216,321820,-0.019,0.138,-0.019,0.043,112,0,2325297,1186894,1048099,15582,16259,17320,0.019,0.026,-0.035,0,49,224907,133118,91789,1499,860,149,104530,17330,0.0366613,-0.0279665,-0.00777034,239,485,아티스트유나이티드,-0.00777034
1401,20241216,317690,-0.016,0.016,-0.062,0.005,697,3,185199,96885,84360,1035,1110,6460,0.028,0.091,0.019,24,8,169259,70483,98776,479,660,385,124330,6870,-0.00636681,-0.0544017,-0.0456681,1,265,퀀타매트릭스,-0.048
1400,20241216,311320,0.005,0.159,-0.025,0.127,558,31,483687,220932,239240,2324,2790,8630,-0.078,-0.032,-0.094,36,22,54113,31178,22281,305,215,68,100500,8160,-0.00077451,-0.0424412,-0.0350882,0,124,지오엘리먼트,-0.0350882
1399,20241216,304360,-0.012,0.011,-0.026,-0.002,37,144,98064,57960,36901,984,953,17130,0.01,0.077,0.002,19,5,40923,18488,22435,325,376,32,94700,17850,0.057944,-0.00928291,0.0428179,462,35,에스바이오메딕스,0.0428179
1398,20241216,277070,0.011,0.27,-0.009,0.118,438,26,2460093,1325663,1063150,10966,12165,4580,0.001,0.073,-0.001,11,0,184256,89039,95217,572,643,238,113000,4800,0.048,-0.0572083,-0.023875,8,373,린드먼아시아,-0.048
1397,20241216,223310,0,0.01,-0.004,0.009,263,23,76094,38735,34865,277,217,1946,0.061,0.192,0.041,34,1,475895,212061,254918,897,1101,7,93430,2200,0.0298182,-0.0338182,-0.0201818,16,452,딥마인드,-0.0201818
1396,20241216,084440,-0.007,0.091,-0.011,0.053,313,1,345558,160484,145557,727,825,979,0.122,0.165,0.05,4,14,422257,222526,199731,490,514,9,93530,1089,0.166044,-0.00934619,0.166044,183,2,유비온,0.09
1395,20241216,083660,0.017,0.025,-0.009,0.016,389,74,22692,7635,14575,71,134,1000,0.021,0.06,-0.002,10,28,24928,11575,13353,25,54,285,115330,1038,0.0134143,-0.0154875,0.0105241,40,170,CSA 코스믹,0.0105241
1394,20241216,069140,0.001,0.101,0,0.044,259,286,235161,123546,100552,575,542,1326,0.06,0.086,0.012,10,37,49988,30638,19350,81,47,10,93600,1385,0.0398773,-0.0445993,-0.00633213,111,285,누리플랜,-0.00633213
1393,20241216,042040,0.26,0.297,0.179,0.297,7,18,6948923,4178489,2368174,1845,1355,319,0.069,0.094,-0.022,1,23,2897811,1850582,979448,892,905,53,95730,335,0.00695522,-0.0557313,-0.040806,27,392,케이피엠테크,-0.048
1392,20241216,039610,-0.011,-0.001,-0.046,-0.033,0,190,509388,312815,143008,1433,1384,7330,0.055,0.119,0.046,6,1,422825,196188,226637,1268,1295,2,93200,7950,0.0118365,-0.0309308,-0.00451572,30,434,화성밸브,-0.00451572
1391,20241216,030350,-0.012,0.063,-0.084,0.022,48,2,1471329,748903,579112,6494,6654,1422,0.097,0.125,0.039,4,42,463031,288867,174164,1005,953,28,94500,1548,0.0160879,-0.0426977,-0.0388217,2,585,드래곤플라이,-0.0388217
1390,20241216,028080,-0.021,0.145,-0.021,0.086,735,0,268859,120400,140523,563,906,2030,0.108,0.207,0.066,13,38,194962,103806,85727,509,496,49,95530,2310,0.138693,-0.0171515,0.138693,231,30,휴맥스홀딩스,0.09
1389,20241216,027830,-0.02,0.266,-0.02,0.165,531,0,40413688,20476958,18920217,36046,42775,2135,0.051,0.171,0.051,10,0,7906994,4068221,3591040,8777,9298,236,112900,2395,0.0334906,-0.0896827,-0.0896827,6,463,대성창투,-0.048
